"study","species","trait_name","value","trait_name_original","value_original"
"Treemovals","Syzygium luehmannii ","Origins","North coast of New South Wales to North Queensland in moist gullies and moist sandy flats.","Origins","North coast of New South Wales to North Queensland in moist gullies and moist sandy flats."
"Treemovals","Syzygium luehmannii ","Habit/ Form","Shrubby when young, aging to a single trunked medium domed tree, often pruned to form a dense shrubby habit.","Habit/ Form","Shrubby when young, aging to a single trunked medium domed tree, often pruned to form a dense shrubby habit."
"Treemovals","Syzygium luehmannii ","Leaves","Opposite, ovate to lanceolate with a prominent drip tip, 35 - 50mm long, margin sinuate, new growth pale pink, turning red, aging to light green then dark green.","Leaves","Opposite, ovate to lanceolate with a prominent drip tip, 35 - 50mm long, margin sinuate, new growth pale pink, turning red, aging to light green then dark green."
"Treemovals","Syzygium luehmannii ","Flowers","Polystemonous (multiple stamens), creamy white, in terminal and axillary clusters, late spring to mid summer.","Flowers","Polystemonous (multiple stamens), creamy white, in terminal and axillary clusters, late spring to mid summer."
"Treemovals","Syzygium luehmannii ","Fruit","A fleshy, pinkish red, pear shaped berry, to 10mm long, containing a single seed in summer. Quantity of fruit produced varies from seedling plant to seedling plant.","Fruit","A fleshy, pinkish red, pear shaped berry, to 10mm long, containing a single seed in summer. Quantity of fruit produced varies from seedling plant to seedling plant."
"Treemovals","Syzygium luehmannii ","Bark / Trunk","Bark of young twigs yellow green, becoming stringy grey / brown when mature.","Bark / Trunk","Bark of young twigs yellow green, becoming stringy grey / brown when mature."
"Treemovals","Syzygium luehmannii ","Vigour / Longevity","Moderate to vigorous, long lived.","Vigour / Longevity","Moderate to vigorous, long lived."
"Treemovals","Syzygium luehmannii ","Environmental Requirements","Needs some shade protection when young, grows well in part sun positions and sunny positions when mature. Leavespale green when the plant is growing in a western sun position.","Environmental Requirements","Needs some shade protection when young, grows well in part sun positions and sunny positions when mature. Leavespale green when the plant is growing in a western sun position."
"Treemovals","Syzygium luehmannii ","Hardiness","Protect from frost, tolerates shady moist areas.","Hardiness","Protect from frost, tolerates shady moist areas."
"Treemovals","Syzygium luehmannii ","Soil / Drainage","Prefers rich, moist, well drained soils, can tolerate sandy and clay soils.","Soil / Drainage","Prefers rich, moist, well drained soils, can tolerate sandy and clay soils."
"Treemovals","Syzygium luehmannii ","Pruning","Train to a single leader if a tree is wanted. Regular tip pruning from a young age will encourage a low branched, dense, shrub-like habit. Continuous tip pruning will maintain this plant as a shrub / screen. More regular tip pruning will develop this plan","Pruning","Train to a single leader if a tree is wanted. Regular tip pruning from a young age will encourage a low branched, dense, shrub-like habit. Continuous tip pruning will maintain this plant as a shrub / screen. More regular tip pruning will develop this plan"
"Treemovals","Syzygium luehmannii ","Watering","Must be kept moist at all times, not drought tolerant.","Watering","Must be kept moist at all times, not drought tolerant."
"Treemovals","Syzygium luehmannii ","Fertilising","Use native plant fertilisers during the growing season till established. Responds well to nitrogen fertilisers","Fertilising","Use native plant fertilisers during the growing season till established. Responds well to nitrogen fertilisers"
"Treemovals","Syzygium luehmannii ","Pests / Diseases","Suffers from scale insect attack in harsh conditions, usually sooty mould is also present.","Pests / Diseases","Suffers from scale insect attack in harsh conditions, usually sooty mould is also present."
"Treemovals","Syzygium luehmannii ","Uses","Attracts seed eating birds & bats. Screens, hedges, topiary, fruit and foliage colour contrast plant, shade tree (fruit can mark light coloured paving), screen tree, street tree (messy fruit), topiary, tubs and indoor plant.","Uses","Attracts seed eating birds & bats. Screens, hedges, topiary, fruit and foliage colour contrast plant, shade tree (fruit can mark light coloured paving), screen tree, street tree (messy fruit), topiary, tubs and indoor plant."
"Treemovals","Tabebuia chrysantha ","common_name","Golden Trumpet Tree ","common_name","Golden Trumpet Tree "
"Treemovals","Tabebuia chrysantha ","Family","Bignoniaceae","Family","Bignoniaceae"
"Treemovals","Tabebuia chrysantha ","Origins","South America","Origins","South America"
"Treemovals","Tabebuia chrysantha ","Habit/ Form","Spreading, deciduous tree.","Habit/ Form","Spreading, deciduous tree."
"Treemovals","Tabebuia chrysantha ","Leaves","Opposite and petiolate, lanceolate, with pinnate venation.","Leaves","Opposite and petiolate, lanceolate, with pinnate venation."
"Treemovals","Tabebuia chrysantha ","Flowers","Large, tubular shaped, deep yellow colour, about 2 inches long; (February to April) before the tree has grown back any leaves.","Flowers","Large, tubular shaped, deep yellow colour, about 2 inches long; (February to April) before the tree has grown back any leaves."
"Treemovals","Tabebuia chrysantha ","Fruit","Bean-like capsules","Fruit","Bean-like capsules"
"Treemovals","Tabebuia chrysantha ","Bark / Trunk","Smooth bark and straight trunk.","Bark / Trunk","Smooth bark and straight trunk."
"Treemovals","Tabebuia chrysantha ","Vigour / Longevity","Slow growing long lasting up to 60 years.","Vigour / Longevity","Slow growing long lasting up to 60 years."
"Treemovals","Tabebuia chrysantha ","Environmental Requirements","Full sun, Protect from wind when flowering.","Environmental Requirements","Full sun, Protect from wind when flowering."
"Treemovals","Tabebuia chrysantha ","Hardiness","Tolerant of coastal situations and light frost once established.","Hardiness","Tolerant of coastal situations and light frost once established."
"Treemovals","Tabebuia chrysantha ","Soil / Drainage","Deep humus rich soils with good drainage.","Soil / Drainage","Deep humus rich soils with good drainage."
"Treemovals","Tabebuia chrysantha ","Pruning","Prune after flowering if tree needs shaping.","Pruning","Prune after flowering if tree needs shaping."
"Treemovals","Tabebuia chrysantha ","Watering","Keep moist.","Watering","Keep moist."
"Treemovals","Tabebuia chrysantha ","Fertilising","Once a year with slow release fertiliser.","Fertilising","Once a year with slow release fertiliser."
"Treemovals","Tabebuia chrysantha ","Pests / Diseases","Spider Mites, Leaf Spot.","Pests / Diseases","Spider Mites, Leaf Spot."
"Treemovals","Tabebuia chrysantha ","Uses","Well suited to coastal gardens, great shade tree, street trees or border planting.","Uses","Well suited to coastal gardens, great shade tree, street trees or border planting."
"Treemovals","Tabebuia palmeri ","common_name","Pink trumpet tree","common_name","Pink trumpet tree"
"Treemovals","Tabebuia palmeri ","Family","Bignoniaceae","Family","Bignoniaceae"
"Treemovals","Tabebuia palmeri ","Origins","Central and South Florida","Origins","Central and South Florida"
"Treemovals","Tabebuia palmeri ","Habit/ Form","An upright tree with a rounded and open canopy","Habit/ Form","An upright tree with a rounded and open canopy"
"Treemovals","Tabebuia palmeri ","Leaves","Compound leaves have 5-7 leaflets, digitately arranged, and the margin is usually somewhat toothed.","Leaves","Compound leaves have 5-7 leaflets, digitately arranged, and the margin is usually somewhat toothed."
"Treemovals","Tabebuia palmeri ","Flowers","Pink petal lobes and yellow throat.","Flowers","Pink petal lobes and yellow throat."
"Treemovals","Tabebuia palmeri ","Fruit","Seedpods are slender and can be 15- 30 cm long.","Fruit","Seedpods are slender and can be 15- 30 cm long."
"Treemovals","Tabebuia palmeri ","Bark / Trunk","Brownish grey, tough and hard to peel.","Bark / Trunk","Brownish grey, tough and hard to peel."
"Treemovals","Tabebuia palmeri ","Vigour / Longevity","Slow growing, 10+ years.","Vigour / Longevity","Slow growing, 10+ years."
"Treemovals","Tabebuia palmeri ","Environmental Requirements","Full sun, Protect from wind when flowering.","Environmental Requirements","Full sun, Protect from wind when flowering."
"Treemovals","Tabebuia palmeri ","Hardiness","Tolerates coastal situations and light frost once established.","Hardiness","Tolerates coastal situations and light frost once established."
"Treemovals","Tabebuia palmeri ","Soil / Drainage","Well drained soil types, avoid heavy clay soils.","Soil / Drainage","Well drained soil types, avoid heavy clay soils."
"Treemovals","Tabebuia palmeri ","Pruning","Prune to maintain shape.","Pruning","Prune to maintain shape."
"Treemovals","Tabebuia palmeri ","Watering","Keep moist, donâ<U+0080><U+0099>t overwater.","Watering","Keep moist, donâ<U+0080><U+0099>t overwater."
"Treemovals","Tabebuia palmeri ","Fertilising","Once a year with slow release fertiliser.","Fertilising","Once a year with slow release fertiliser."
"Treemovals","Tabebuia palmeri ","Pests / Diseases","No known.","Pests / Diseases","No known."
"Treemovals","Tabebuia palmeri ","Uses","Street tree, Ornamental tree for gardens, or a honey tree with an amazing floral display.","Uses","Street tree, Ornamental tree for gardens, or a honey tree with an amazing floral display."
"Treemovals","Taxodium distichum ","common_name","Swamp Cypress, Bald Cypress","common_name","Swamp Cypress, Bald Cypress"
"Treemovals","Taxodium distichum ","Family","Taxodiaceae","Family","Taxodiaceae"
"Treemovals","Taxodium distichum ","Origins","Southern USA, common in wet swampy areas.","Origins","Southern USA, common in wet swampy areas."
"Treemovals","Taxodium distichum ","Habit/ Form","Conical aging to a rounded crown, will produce pneumatophores (breathing roots up to 600 mm tall and 300mm in diameter) in damp or saturated soil conditions.","Habit/ Form","Conical aging to a rounded crown, will produce pneumatophores (breathing roots up to 600 mm tall and 300mm in diameter) in damp or saturated soil conditions."
"Treemovals","Taxodium distichum ","Leaves","Opposite, linear to 18mm long, flattened feather-like arrangement (pectinate) on short, alternate, deciduous branchlets, pale green turning reddish brown in autumn.","Leaves","Opposite, linear to 18mm long, flattened feather-like arrangement (pectinate) on short, alternate, deciduous branchlets, pale green turning reddish brown in autumn."
"Treemovals","Taxodium distichum ","Flowers","Male catkins in tassel-like bunches 150mm long, purplish in spring.","Flowers","Male catkins in tassel-like bunches 150mm long, purplish in spring."
"Treemovals","Taxodium distichum ","Fruit","Globular 25mm cones, purplish aging to brown, scattered on the ends of the branchlets on the preceding years wood.","Fruit","Globular 25mm cones, purplish aging to brown, scattered on the ends of the branchlets on the preceding years wood."
"Treemovals","Taxodium distichum ","Bark / Trunk","A tapering trunk with a broad base and buttress roots, with fibrous rich grey / brown bark.","Bark / Trunk","A tapering trunk with a broad base and buttress roots, with fibrous rich grey / brown bark."
"Treemovals","Taxodium distichum ","Vigour / Longevity","Very vigorous especially near water, long lived.","Vigour / Longevity","Very vigorous especially near water, long lived."
"Treemovals","Taxodium distichum ","Environmental Requirements","Sunny positions with wind protection the wood of this species is brittle, but the trees recover well.","Environmental Requirements","Sunny positions with wind protection the wood of this species is brittle, but the trees recover well."
"Treemovals","Taxodium distichum ","Hardiness","Very tolerant of waterlogged and swampy soils, can tolerate short periods of drought if well established.","Hardiness","Very tolerant of waterlogged and swampy soils, can tolerate short periods of drought if well established."
"Treemovals","Taxodium distichum ","Soil / Drainage","Very adaptable, does well on average, moist, well drained soils, prefers deep moist acidic soils. Can tolerate periodically wet soils and waterlogged soils.","Soil / Drainage","Very adaptable, does well on average, moist, well drained soils, prefers deep moist acidic soils. Can tolerate periodically wet soils and waterlogged soils."
"Treemovals","Taxodium distichum ","Pruning","Train to a single trunk, then only the usual maintenance pruning.","Pruning","Train to a single trunk, then only the usual maintenance pruning."
"Treemovals","Taxodium distichum ","Watering","Best foliage and vigour on reliably moist soils, can tolerate short periods of drought if well established, best if watered in dry weather. Try to choose a planting site near permanent water.","Watering","Best foliage and vigour on reliably moist soils, can tolerate short periods of drought if well established, best if watered in dry weather. Try to choose a planting site near permanent water."
"Treemovals","Taxodium distichum ","Fertilising","Apply complete fertilisers in late winter till established.","Fertilising","Apply complete fertilisers in late winter till established."
"Treemovals","Taxodium distichum ","Pests / Diseases","Leaf burn in hot dry positions.","Pests / Diseases","Leaf burn in hot dry positions."
"Treemovals","Taxodium distichum ","Uses","Shade tree, wind break, avenues, deciduous screen and as a water feature plant (on the bank or in the water).","Uses","Shade tree, wind break, avenues, deciduous screen and as a water feature plant (on the bank or in the water)."
"Treemovals","Trachycarpus fortuneii ","common_name","Chinese Windmill Palm","common_name","Chinese Windmill Palm"
"Treemovals","Trachycarpus fortuneii ","Family","Arecaceae","Family","Arecaceae"
"Treemovals","Trachycarpus fortuneii ","Origins","Central China","Origins","Central China"
"Treemovals","Trachycarpus fortuneii ","Habit/ Form","Tall single slender trunk covered with dark brown fibre and fan shaped leaves.","Habit/ Form","Tall single slender trunk covered with dark brown fibre and fan shaped leaves."
"Treemovals","Trachycarpus fortuneii ","Leaves","Palmate shaped leaves.","Leaves","Palmate shaped leaves."
"Treemovals","Trachycarpus fortuneii ","Flowers","An inflorescence of yellow flowers.","Flowers","An inflorescence of yellow flowers."
"Treemovals","Trachycarpus fortuneii ","Fruit","Yellow to blue-black drupe.","Fruit","Yellow to blue-black drupe."
"Treemovals","Trachycarpus fortuneii ","Bark / Trunk","Tall slender trunk covered with dark brown fibre.","Bark / Trunk","Tall slender trunk covered with dark brown fibre."
"Treemovals","Trachycarpus fortuneii ","Vigour / Longevity","Slow growing.","Vigour / Longevity","Slow growing."
"Treemovals","Trachycarpus fortuneii ","Environmental Requirements","Full sun to part shade, can tolerate most environments.","Environmental Requirements","Full sun to part shade, can tolerate most environments."
"Treemovals","Trachycarpus fortuneii ","Hardiness","Frost hardy and is able to handle extreme weather.","Hardiness","Frost hardy and is able to handle extreme weather."
"Treemovals","Trachycarpus fortuneii ","Soil / Drainage","Will handle most soil types.","Soil / Drainage","Will handle most soil types."
"Treemovals","Trachycarpus fortuneii ","Pruning","Remove dead fronds.","Pruning","Remove dead fronds."
"Treemovals","Trachycarpus fortuneii ","Watering","Moist conditions.","Watering","Moist conditions."
"Treemovals","Trachycarpus fortuneii ","Fertilising","Once a year with a slow release fertiliser.","Fertilising","Once a year with a slow release fertiliser."
"Treemovals","Trachycarpus fortuneii ","Pests / Diseases"," ","Pests / Diseases"," "
"Treemovals","Trachycarpus fortuneii ","Uses","Ornamental planting, parks and gardens.","Uses","Ornamental planting, parks and gardens."
"Treemovals","Tristaniopsis Luscious ","common_name","Luscious","common_name","Luscious"
"Treemovals","Tristaniopsis Luscious ","Family","Myrtaceae","Family","Myrtaceae"
"Treemovals","Tristaniopsis Luscious ","Origins","East coast Australia","Origins","East coast Australia"
"Treemovals","Tristaniopsis Luscious ","Habit/ Form","Upright erect tree with a single trunk.","Habit/ Form","Upright erect tree with a single trunk."
"Treemovals","Tristaniopsis Luscious ","Leaves","Elongated glossy green.","Leaves","Elongated glossy green."
"Treemovals","Tristaniopsis Luscious ","Flowers","Clusters of yellow flowers.","Flowers","Clusters of yellow flowers."
"Treemovals","Tristaniopsis Luscious ","Fruit","Thin walled capsules.","Fruit","Thin walled capsules."
"Treemovals","Tristaniopsis Luscious ","Bark / Trunk","Striking port colour that peels back to reveal a mottled cream stem.","Bark / Trunk","Striking port colour that peels back to reveal a mottled cream stem."
"Treemovals","Tristaniopsis Luscious ","Vigour / Longevity","Moderate vigour, 10+ years.","Vigour / Longevity","Moderate vigour, 10+ years."
"Treemovals","Tristaniopsis Luscious ","Environmental Requirements","Warm moist conditions.","Environmental Requirements","Warm moist conditions."
"Treemovals","Tristaniopsis Luscious ","Hardiness","Tolerates frost and drought.","Hardiness","Tolerates frost and drought."
"Treemovals","Tristaniopsis Luscious ","Soil / Drainage","Well drained rocky soils to heavy clay loams, as long as ample water.","Soil / Drainage","Well drained rocky soils to heavy clay loams, as long as ample water."
"Treemovals","Tristaniopsis Luscious ","Pruning","Prune to maintain shape.","Pruning","Prune to maintain shape."
"Treemovals","Tristaniopsis Luscious ","Watering","Needs to be kept moist.","Watering","Needs to be kept moist."
"Treemovals","Tristaniopsis Luscious ","Fertilising","Once a year with a general slow release fertiliser.","Fertilising","Once a year with a general slow release fertiliser."
"Treemovals","Tristaniopsis Luscious ","Pests / Diseases","Borer.","Pests / Diseases","Borer."
"Treemovals","Tristaniopsis Luscious ","Uses","Street planting, garden features, or an elegant shade tree.","Uses","Street planting, garden features, or an elegant shade tree."
"Treemovals","Ulmus glabra 'Lutescens' ","common_name","Golden Scotch Elm, Golden Wych Elm","common_name","Golden Scotch Elm, Golden Wych Elm"
"Treemovals","Ulmus glabra 'Lutescens' ","Family","Ulmaceae","Family","Ulmaceae"
"Treemovals","Ulmus glabra 'Lutescens' ","Origins","Britain, northern Europe, central and western Asia","Origins","Britain, northern Europe, central and western Asia"
"Treemovals","Ulmus glabra 'Lutescens' ","Habit/ Form","A single trunked narrow domed tree with a vase shaped branch pattern, becoming broad domed with age","Habit/ Form","A single trunked narrow domed tree with a vase shaped branch pattern, becoming broad domed with age"
"Treemovals","Ulmus glabra 'Lutescens' ","Leaves","Alternate, broad elliptic to obovate, 80 -120mm x 65 - 75mm, with an asymmetric leaf base and a pointed apex, margin serrate to biserrate, prominent venation, new growth yellow aging to yellow green in summer, turning golden yellow in autumn.","Leaves","Alternate, broad elliptic to obovate, 80 -120mm x 65 - 75mm, with an asymmetric leaf base and a pointed apex, margin serrate to biserrate, prominent venation, new growth yellow aging to yellow green in summer, turning golden yellow in autumn."
"Treemovals","Ulmus glabra 'Lutescens' ","Flowers","Inconspicuous with the new growth in spring.","Flowers","Inconspicuous with the new growth in spring."
"Treemovals","Ulmus glabra 'Lutescens' ","Fruit","A nutlet with a yellowish membranous wing around the seed. Fully developed in early spring, ripening in summer and autumn.","Fruit","A nutlet with a yellowish membranous wing around the seed. Fully developed in early spring, ripening in summer and autumn."
"Treemovals","Ulmus glabra 'Lutescens' ","Bark / Trunk","Smooth grey, becoming brownish / grey and furrowed with age.","Bark / Trunk","Smooth grey, becoming brownish / grey and furrowed with age."
"Treemovals","Ulmus glabra 'Lutescens' ","Vigour / Longevity","Moderately vigorous, long lived","Vigour / Longevity","Moderately vigorous, long lived"
"Treemovals","Ulmus glabra 'Lutescens' ","Environmental Requirements","Needs sun exposure on all side to produce good autumn colour, avoid areas exposed to hot dry winds.","Environmental Requirements","Needs sun exposure on all side to produce good autumn colour, avoid areas exposed to hot dry winds."
"Treemovals","Ulmus glabra 'Lutescens' ","Hardiness","Hardy to -10Â°C","Hardiness","Hardy to -10Â°C"
"Treemovals","Ulmus glabra 'Lutescens' ","Soil / Drainage","Prefers moderately fertile, moist, well drained soils, but is very adaptable, tolerates most soils with reasonable drainage and reliable moisture.","Soil / Drainage","Prefers moderately fertile, moist, well drained soils, but is very adaptable, tolerates most soils with reasonable drainage and reliable moisture."
"Treemovals","Ulmus glabra 'Lutescens' ","Pruning","Train to a single leader when young, remove any crossing branches, then allow to develop its natural habit.","Pruning","Train to a single leader when young, remove any crossing branches, then allow to develop its natural habit."
"Treemovals","Ulmus glabra 'Lutescens' ","Watering","This plant is not drought tolerant, only plant in soils with reliable moisture, this tree is too large to irrigate when mature. Water in dry weather to stop leaf burn.","Watering","This plant is not drought tolerant, only plant in soils with reliable moisture, this tree is too large to irrigate when mature. Water in dry weather to stop leaf burn."
"Treemovals","Ulmus glabra 'Lutescens' ","Fertilising","Fertilise with a complete fertiliser in late winter for spring growth till established.","Fertilising","Fertilise with a complete fertiliser in late winter for spring growth till established."
"Treemovals","Ulmus glabra 'Lutescens' ","Pests / Diseases","Leaf burn in dry and windy conditions. Borers are sometimes a problem on old and stressed trees.","Pests / Diseases","Leaf burn in dry and windy conditions. Borers are sometimes a problem on old and stressed trees."
"Treemovals","Ulmus glabra 'Lutescens' ","Uses","Summer and autumn foliage colour contrast tree, shade tree, street tree and avenue tree.","Uses","Summer and autumn foliage colour contrast tree, shade tree, street tree and avenue tree."
"Treemovals","Ulmus pavifolia","common_name","Chinese Weeping Elm","common_name","Chinese Weeping Elm"
"Treemovals","Ulmus pavifolia","Family","Ulmaceae","Family","Ulmaceae"
"Treemovals","Ulmus pavifolia","Origins","China, Korea, Japan, Taiwan","Origins","China, Korea, Japan, Taiwan"
"Treemovals","Ulmus pavifolia","Habit/ Form","Usually a single trunked broad domed weeping tree.","Habit/ Form","Usually a single trunked broad domed weeping tree."
"Treemovals","Ulmus pavifolia","Leaves","Alternate, elliptic with an asymmetric leaf base, 30 - 60mm x 15 - 25mm, margin serrate, shiny dark green, some leaves turning yellow or orange / red in autumn if the specimen is partly deciduous. 'Sempervirens' - an evergreen selection, may loose some or all its leaves in extremely cold conditions.","Leaves","Alternate, elliptic with an asymmetric leaf base, 30 - 60mm x 15 - 25mm, margin serrate, shiny dark green, some leaves turning yellow or orange / red in autumn if the specimen is partly deciduous. 'Sempervirens' - an evergreen selection, may loose some or all its leaves in extremely cold conditions."
"Treemovals","Ulmus pavifolia","Flowers","Inconspicuous among the foliage in summer.","Flowers","Inconspicuous among the foliage in summer."
"Treemovals","Ulmus pavifolia","Fruit","A samara (10mm long) with a circular, membranous wing surrounding the seed, green aging to mid-brown when ripe in autumn and winter.","Fruit","A samara (10mm long) with a circular, membranous wing surrounding the seed, green aging to mid-brown when ripe in autumn and winter."
"Treemovals","Ulmus pavifolia","Bark / Trunk","Flaky grey / brown bark, sheds in irregular patches exposing spots of orange bark. There are two distinct forms of Ulmus parvifolia one has the characteristic shedding bark and one does not, its bark remains grey / brown all year round.","Bark / Trunk","Flaky grey / brown bark, sheds in irregular patches exposing spots of orange bark. There are two distinct forms of Ulmus parvifolia one has the characteristic shedding bark and one does not, its bark remains grey / brown all year round."
"Treemovals","Ulmus pavifolia","Vigour / Longevity","Moderately vigorous, long lived.","Vigour / Longevity","Moderately vigorous, long lived."
"Treemovals","Ulmus pavifolia","Environmental Requirements","Best in sunny positions with some wind protection.","Environmental Requirements","Best in sunny positions with some wind protection."
"Treemovals","Ulmus pavifolia","Hardiness","Hardy to -7Â°C, but will loose more leaves than it would in a warmer area.","Hardiness","Hardy to -7Â°C, but will loose more leaves than it would in a warmer area."
"Treemovals","Ulmus pavifolia","Soil / Drainage","Prefers deep, moist, well drained soils, but can tolerate a wide range of soils provided the drainage is at least moderate.","Soil / Drainage","Prefers deep, moist, well drained soils, but can tolerate a wide range of soils provided the drainage is at least moderate."
"Treemovals","Ulmus pavifolia","Pruning","Train to a single leader when young, shorten the longest branches to encourage a good branch pattern, then allow it to develop its natural habit.","Pruning","Train to a single leader when young, shorten the longest branches to encourage a good branch pattern, then allow it to develop its natural habit."
"Treemovals","Ulmus pavifolia","Watering","This plant is not drought tolerant, only plant on soils with reliable moisture, this tree is too large to irrigate when mature. Water in dry weather to stop leaf burn.","Watering","This plant is not drought tolerant, only plant on soils with reliable moisture, this tree is too large to irrigate when mature. Water in dry weather to stop leaf burn."
"Treemovals","Ulmus pavifolia","Fertilising","Fertilise in late winter for spring growth till established.","Fertilising","Fertilise in late winter for spring growth till established."
"Treemovals","Ulmus pavifolia","Pests / Diseases","Leaf burn during droughts","Pests / Diseases","Leaf burn during droughts"
"Treemovals","Ulmus pavifolia","Uses","Shade tree, street tree, avenue tree (if clonal material is used) and group plantings for its bark.","Uses","Shade tree, street tree, avenue tree (if clonal material is used) and group plantings for its bark."
"Treemovals","Ulmus pavifolia 'Todd'","common_name","Todd","common_name","Todd"
"Treemovals","Ulmus pavifolia 'Todd'","Family"," ","Family"," "
"Treemovals","Ulmus pavifolia 'Todd'","Origins","Fleming's Nurseries in Victoria, Australia, 2001.","Origins","Fleming's Nurseries in Victoria, Australia, 2001."
"Treemovals","Ulmus pavifolia 'Todd'","Habit/ Form","Broadly ovate to rounded, if slightly irregular, with wide spreading branches.","Habit/ Form","Broadly ovate to rounded, if slightly irregular, with wide spreading branches."
"Treemovals","Ulmus pavifolia 'Todd'","Leaves","Lustrous and thick, dark green leaves with an evenly and shallowly serrated margin. In autumn the leaves turn bronzy-orange to yellow or yellowish-green and often are reddish in a very narrow band along the margins. However, the tree may be semi-evergreen in warmer climates.","Leaves","Lustrous and thick, dark green leaves with an evenly and shallowly serrated margin. In autumn the leaves turn bronzy-orange to yellow or yellowish-green and often are reddish in a very narrow band along the margins. However, the tree may be semi-evergreen in warmer climates."
"Treemovals","Ulmus pavifolia 'Todd'","Flowers","Inconspicuous flowers in late summer.","Flowers","Inconspicuous flowers in late summer."
"Treemovals","Ulmus pavifolia 'Todd'","Fruit","Samaras up to 9 mm in diameter, maturing in late autumn.","Fruit","Samaras up to 9 mm in diameter, maturing in late autumn."
"Treemovals","Ulmus pavifolia 'Todd'","Bark / Trunk","Ornamental greyish-brown, exfoliating in patches to reveal brownish-orange younger bark on older trees. Young branches with numerous orange lenticels (pores).","Bark / Trunk","Ornamental greyish-brown, exfoliating in patches to reveal brownish-orange younger bark on older trees. Young branches with numerous orange lenticels (pores)."
"Treemovals","Ulmus pavifolia 'Todd'","Vigour / Longevity","Moderate.","Vigour / Longevity","Moderate."
"Treemovals","Ulmus pavifolia 'Todd'","Environmental Requirements","Full sun, tolerant of frost.","Environmental Requirements","Full sun, tolerant of frost."
"Treemovals","Ulmus pavifolia 'Todd'","Hardiness","Adaptable and quite tolerant of urban conditions such as compaction, dryness and various pH values.","Hardiness","Adaptable and quite tolerant of urban conditions such as compaction, dryness and various pH values."
"Treemovals","Ulmus pavifolia 'Todd'","Soil / Drainage","Performs best in moist, well drained soils. Tolerates wetness for short periods.","Soil / Drainage","Performs best in moist, well drained soils. Tolerates wetness for short periods."
"Treemovals","Ulmus pavifolia 'Todd'","Pruning","May require regular formative pruning for strong limb, trunk and crown structure.","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Ulmus pavifolia 'Todd'","Watering","Keep well watered throughout the warmer months.","Watering","Keep well watered throughout the warmer months."
"Treemovals","Ulmus pavifolia 'Todd'","Fertilising","Long term slow release fertiliser.","Fertilising","Long term slow release fertiliser."
"Treemovals","Ulmus pavifolia 'Todd'","Pests / Diseases","The species and its cultivars are highly resistant.","Pests / Diseases","The species and its cultivars are highly resistant."
"Treemovals","Ulmus pavifolia 'Todd'","Uses","An adaptable Flemingâ<U+0080><U+0099>s selection with relatively even branching and a reasonably neat habit as compared to the species. A tough tree useful in smaller gardens as a feature tree.Street trees, avenue plantings, large parks and gardens. ","Uses","An adaptable Flemingâ<U+0080><U+0099>s selection with relatively even branching and a reasonably neat habit as compared to the species. A tough tree useful in smaller gardens as a feature tree.Street trees, avenue plantings, large parks and gardens. "
"Treemovals","Washingtonia robusta ","common_name","Washington Palm, Skyduster, Mexican Fan Palm","common_name","Washington Palm, Skyduster, Mexican Fan Palm"
"Treemovals","Washingtonia robusta ","Family","Arecaceae","Family","Arecaceae"
"Treemovals","Washingtonia robusta ","Origins","North west Mexico, Southern Sonora, Baja California","Origins","North west Mexico, Southern Sonora, Baja California"
"Treemovals","Washingtonia robusta ","Habit/ Form","A tall thin trunk 25 - 30m high, with a rounded crown of fan shaped leaves at the top, unless pruned the whole of the trunk can be covered with a shaggy petticoat of faded fronds.","Habit/ Form","A tall thin trunk 25 - 30m high, with a rounded crown of fan shaped leaves at the top, unless pruned the whole of the trunk can be covered with a shaggy petticoat of faded fronds."
"Treemovals","Washingtonia robusta ","Leaves","Petiole 1.2m long, reddish brown (W filifera has a green petiole) very brown at the base. Usually with more rose thorn shaped spines than W filifera when young (the spines cover the entire length of the petiole, W filifera has most of its spine towards the base of the petiole), less spines when mature. Leaf, palmate, not as wide as W filifera, bright green with many long threads, which are not produced on the leaves of mature plants.","Leaves","Petiole 1.2m long, reddish brown (W filifera has a green petiole) very brown at the base. Usually with more rose thorn shaped spines than W filifera when young (the spines cover the entire length of the petiole, W filifera has most of its spine towards the base of the petiole), less spines when mature. Leaf, palmate, not as wide as W filifera, bright green with many long threads, which are not produced on the leaves of mature plants."
"Treemovals","Washingtonia robusta ","Flowers","The branched spadices are 3 - 5m long and arise from between the frond bases (interfoliar), they are erect at first, then arching out and extending beyond the foliage, flowers are white, usually produced during the warm months.","Flowers","The branched spadices are 3 - 5m long and arise from between the frond bases (interfoliar), they are erect at first, then arching out and extending beyond the foliage, flowers are white, usually produced during the warm months."
"Treemovals","Washingtonia robusta ","Fruit","Almost spherical, dark brown, pea-sized to 4mm across and produced in large numbers on the now hanging spadices in the warmer months.","Fruit","Almost spherical, dark brown, pea-sized to 4mm across and produced in large numbers on the now hanging spadices in the warmer months."
"Treemovals","Washingtonia robusta ","Bark / Trunk","A tall slender greyish (sometimes brownish) trunk 25 - 30m high, about 250mm round at the mid point, covered in leaf scar rings and some vertical fissures, prominently swollen at the base.","Bark / Trunk","A tall slender greyish (sometimes brownish) trunk 25 - 30m high, about 250mm round at the mid point, covered in leaf scar rings and some vertical fissures, prominently swollen at the base."
