"study","species","trait_name","value"
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","Soil / Drainage","Best growth on moist, fertile, well drained soils, will tolerate moderately fertile soils but is less vigorous."
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","Pruning","Train young trees to form a broad vase shaped tree, once the initial frame work is established little pruning is required. After flowering, thin out the centre of the tree for better air penetration, cutting out old, dead and diseased wood, and any growth"
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","Pests / Diseases","Moth borer on old or sick plants, fruit fly if fruits develop."
"Treemovals","Prunus x subhirtella 'Shimidsu Sakura' ","Uses","Flower and foliage colour contrast trees, street trees, spring gardens, avenue trees, small shade tree, standards and tubs."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","common_name","Snow Fountains"
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Family","Rosaceae"
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Origins","Japan"
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Plant Type","Deciduous tree"
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Size","1.5m x 2.5m"
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Habit/ Form","Strongly weeping. Propagated onto a 'tall' standard at approximately 1.8 metres and as a 'short' at approximately 1 metre."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Leaves","Serrated, lanceolate leaves, dark green in colour, that change to orange, gold and reds in autumn."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Flowers","Masses of single white flowers in spring."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Fruit","Inedible, small fruit."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Bark / Trunk","Young stems smooth, shiny brown with numerous cream lenticels."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Vigour / Longevity","Slow to moderate."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Environmental Requirements","Full sun to part-shade, tolerant of frost."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Hardiness","Adaptable to varied site conditions."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Soil / Drainage","Performs best in moist, well drained soils. Tolerates wetness for short periods."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Pruning","If a formal weeping habit is desired, it is necessary to control the shape of this cultivar by removing upright growing vertical and crossing branches. May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Pests / Diseases","The species and its cultivars are highly resistant."
"Treemovals","Prunus x subhirtella 'Snow Fountain'","Uses","A superb weeping cherry that has both spectacular floral and foliage beauty and high versatility. Highly recommended as a landscape feature plant. A superb weeping cherry that has both spectacular floral and foliage beauty and high versatility. Itâ<U+0080><U+0099>s amazing show of flowers is the main reason for cultivation. Used heavily in Asian style gardens."
"Treemovals","Pyrus calleryana 'Bradford' ","common_name","Bradford"
"Treemovals","Pyrus calleryana 'Bradford' ","Family","Rosaceae"
"Treemovals","Pyrus calleryana 'Bradford' ","Origins","China and Vietnam"
"Treemovals","Pyrus calleryana 'Bradford' ","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Bradford' ","Size","12m x 9m"
"Treemovals","Pyrus calleryana 'Bradford' ","Habit/ Form","Pyramidal, becoming broader with age."
"Treemovals","Pyrus calleryana 'Bradford' ","Leaves","Thick and glossy, dark green broadly ovate leaves turning reddish-orange, purplish to yellowish-red in autumn. Can be semi-evergreen in some areas."
"Treemovals","Pyrus calleryana 'Bradford' ","Flowers","Abundant white flowers produced in corymbs from early spring. Can be variable in flowering dependent on region in which planted."
"Treemovals","Pyrus calleryana 'Bradford' ","Fruit","Small russet fruit to 12 mm in diameter."
"Treemovals","Pyrus calleryana 'Bradford' ","Bark / Trunk","Dark greyish-brown, becoming lightly fissured with age."
"Treemovals","Pyrus calleryana 'Bradford' ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus calleryana 'Bradford' ","Environmental Requirements","Full sun to park shade, they can also handle air pollution and some coastal exposure."
"Treemovals","Pyrus calleryana 'Bradford' ","Hardiness","Good for urban areas where conditions are poor and roots have restricted growing space."
"Treemovals","Pyrus calleryana 'Bradford' ","Soil / Drainage","Adaptable to a wide range of site conditions including quite dry conditions, slightly alkaline soils, able to handle intermittently wet, heavy soils."
"Treemovals","Pyrus calleryana 'Bradford' ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus calleryana 'Bradford' ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus calleryana 'Bradford' ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus calleryana 'Bradford' ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus calleryana 'Bradford' ","Uses","A good foliage tree that flowers profusely and maintains an excellent, well balanced shape. Useful in smaller gardens as feature and shade trees. Street trees, avenue plantings, large parks and gardens."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","common_name","Burgundy Snow"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Family","Rosaceae"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Origins","China and Vietnam"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Size","10m x 6m"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Habit/ Form","Pyramidal"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Leaves","Rich, mid- to dark green leaves becoming yellow through to red in autumn."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Flowers","Abundant, clear white flowers with burgundy centres are borne in corymbs in spring. This tree is among the most floriferous of the ornamental pears."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Fruit","Cinnamon coloured fruit, 20 mm in diameter. Inedible."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Bark / Trunk","Greyish-brown, lightly furrowed."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Environmental Requirements","Full sun to park shade, they can also handle air pollution and some coastal exposure."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Hardiness","Good for urban areas where conditions are poor and roots have restricted growing space."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Soil / Drainage","Adaptable to a wide range of site conditions including quite dry conditions, slightly alkaline soils, able to handle intermittently wet, heavy soils."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus calleryana 'Burgundy Snow' ","Uses","A commonly planted ornamental pear, featuring glossy, rounded leaves, a prolific floral display. Useful in smaller gardens as feature and shade trees. Street trees, avenue plantings, large parks and gardens."
"Treemovals","Pyrus calleryana 'Chanticleer' ","common_name","Chanticleer"
"Treemovals","Pyrus calleryana 'Chanticleer' ","Family","Rosaceae"
"Treemovals","Pyrus calleryana 'Chanticleer' ","Origins","China and Vietnam"
"Treemovals","Pyrus calleryana 'Chanticleer' ","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Chanticleer' ","Size","11m x 6m"
"Treemovals","Pyrus calleryana 'Chanticleer' ","Habit/ Form","Narrowly conical. Dense."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Leaves","Lustrous dark green leaves that turn gold, plum and burgundy in autumn."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Flowers","Masses of white flowers produced in large corymbs in spring."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Fruit","Inedible, Small, dull gold to russet coloured fruit."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Bark / Trunk","Greyish-brown, lightly furrowed."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Environmental Requirements","Full sun to park shad. Less susceptible to wind damage than many other Pyrus cultivars. Currently one of the most widely planted ornamental pears in the USA and becoming increasingly popular in Australia."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Hardiness","Good for urban areas where conditions are poor and roots have restricted growing space."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Soil / Drainage","Adaptable to a wide range of site conditions including quite dry conditions, slightly alkaline soils, able to handle intermittently wet, heavy soils."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus calleryana 'Chanticleer' ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus calleryana 'Chanticleer' ","Uses","A superb, upright ornamental pear with a dense habit and attractive foliage. Excellent for sites where lateral space is restricted, its tough disposition and aesthetic attributes combine to make for a wonderfully versatile tree. Useful in smaller gardens as feature and shade trees. Street trees, avenue plantings, large parks and gardens."
"Treemovals","Pyrus calleryana Edgewood ","common_name","Edgewood"
"Treemovals","Pyrus calleryana Edgewood ","Family","Rosaceae"
"Treemovals","Pyrus calleryana Edgewood ","Origins","China and Vietnam"
"Treemovals","Pyrus calleryana Edgewood ","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana Edgewood ","Size","8m x 6m"
"Treemovals","Pyrus calleryana Edgewood ","Habit/ Form","Rounded, small tree. "
"Treemovals","Pyrus calleryana Edgewood ","Leaves","Glossy green leaves with purple veins, turning to orange-red-purple hues in autumn."
"Treemovals","Pyrus calleryana Edgewood ","Flowers","Numerous white flowers."
"Treemovals","Pyrus calleryana Edgewood ","Fruit","Russet coloured globose fruits. Inedible."
"Treemovals","Pyrus calleryana Edgewood ","Bark / Trunk","Reddish-brown and lightly furrowed with white, elongated lenticels. Smooth when young."
"Treemovals","Pyrus calleryana Edgewood ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus calleryana Edgewood ","Environmental Requirements","Full sun to park shade. Has been observed to produce stunning autumn colour in some of the cool temperate areas of Australia."
"Treemovals","Pyrus calleryana Edgewood ","Hardiness","Good for urban areas where conditions are poor and roots have restricted growing space."
"Treemovals","Pyrus calleryana Edgewood ","Soil / Drainage","Adaptable to a wide range of site conditions including quite dry conditions, slightly alkaline soils, able to handle intermittently wet, heavy soils."
"Treemovals","Pyrus calleryana Edgewood ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus calleryana Edgewood ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus calleryana Edgewood ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus calleryana Edgewood ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus calleryana Edgewood ","Uses","A lovely ornamental pear that has a good spring floral display and attractive mid-green summer foliage that changes to reds and purples in autumn. Useful in smaller gardens as feature and shade trees. Street trees, avenue plantings, large parks and gardens."
"Treemovals","Pyrus calleryana 'Redspire' ","common_name","Redspire"
"Treemovals","Pyrus calleryana 'Redspire' ","Family","Rosaceae"
"Treemovals","Pyrus calleryana 'Redspire' ","Origins","China and Vietnam"
"Treemovals","Pyrus calleryana 'Redspire' ","Plant Type","Deciduous tree"
"Treemovals","Pyrus calleryana 'Redspire' ","Size","12m x 5m"
"Treemovals","Pyrus calleryana 'Redspire' ","Habit/ Form","Dense, rounded. Pyramidal when young. "
"Treemovals","Pyrus calleryana 'Redspire' ","Leaves","The leaves emerge as red-purple and then turn a glossy green with a red tinge. The leaves turn to a yellow-orange colour for a beautiful colour in autumn. Foliage is held on the tree well into late autumn."
"Treemovals","Pyrus calleryana 'Redspire' ","Flowers","The thornless tree is covered in masses of single white flowers in spring."
"Treemovals","Pyrus calleryana 'Redspire' ","Fruit","Small, globose pomes brown to red in colour, attracting birds and other wildlife. The fruits are quite persistent and may hang for up to a year."
"Treemovals","Pyrus calleryana 'Redspire' ","Bark / Trunk","The young branches are brown."
"Treemovals","Pyrus calleryana 'Redspire' ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus calleryana 'Redspire' ","Environmental Requirements","Full sun, Has been observed to produce stunning autumn colour in some of the cool temperate areas of Australia. "
"Treemovals","Pyrus calleryana 'Redspire' ","Hardiness","Adaptable to a variety of conditions including moderate drought, air pollution and exposure."
"Treemovals","Pyrus calleryana 'Redspire' ","Soil / Drainage","Well drained soil, however it will tolerate most soils."
"Treemovals","Pyrus calleryana 'Redspire' ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus calleryana 'Redspire' ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus calleryana 'Redspire' ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus calleryana 'Redspire' ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus calleryana 'Redspire' ","Uses","A well-known medium-sized tree that flowers very early in spring and has bright autumn leaf colour that is held well on the branches. Useful in smaller gardens with restricted width as feature trees, as well as street trees, avenue plantings, large parks and gardens."
"Treemovals","Pyrus nivalis ","common_name","Snow Pear"
"Treemovals","Pyrus nivalis ","Family","Rosaceae"
"Treemovals","Pyrus nivalis ","Origins","China and Vietnam"
"Treemovals","Pyrus nivalis ","Plant Type","Deciduous tree"
"Treemovals","Pyrus nivalis ","Size","10m x 8m"
"Treemovals","Pyrus nivalis ","Habit/ Form","Dense, rounded. Pyramidal when young. "
"Treemovals","Pyrus nivalis ","Leaves","Dove-grey leaves in Spring, which turn yellow in Autumn."
"Treemovals","Pyrus nivalis ","Flowers","Masses of White flowers in spring."
"Treemovals","Pyrus nivalis ","Fruit","Edible, greenish-yellow, globose pomes."
"Treemovals","Pyrus nivalis ","Bark / Trunk","The young branches are purplish-brown."
"Treemovals","Pyrus nivalis ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus nivalis ","Environmental Requirements","Full sun, Has been observed to produce stunning autumn colour in some of the cool temperate areas of Australia. "
"Treemovals","Pyrus nivalis ","Hardiness","Adaptable to a variety of conditions including moderate drought, air pollution and exposure."
"Treemovals","Pyrus nivalis ","Soil / Drainage","Well drained soil, however it will tolerate most soils."
"Treemovals","Pyrus nivalis ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus nivalis ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus nivalis ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus nivalis ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus nivalis ","Uses","Grown for ornamental flowers, leaves and fruit. Useful in smaller gardens as feature trees, as well as street trees, avenue plantings, large parks and gardens."
"Treemovals","Pyrus ussuriensis ","common_name","Manchurian Pear"
"Treemovals","Pyrus ussuriensis ","Family","Rosaceae"
"Treemovals","Pyrus ussuriensis ","Origins","China and Vietnam"
"Treemovals","Pyrus ussuriensis ","Plant Type","Deciduous tree"
"Treemovals","Pyrus ussuriensis ","Size","9m x 7m"
"Treemovals","Pyrus ussuriensis ","Habit/ Form","Dense, rounded. Pyramidal when young. "
"Treemovals","Pyrus ussuriensis ","Leaves","Glossy, dark green rounded leaves turning to varying autumn tones of plum-red, scarlet and gold. Foliage is held on the tree well into late autumn."
"Treemovals","Pyrus ussuriensis ","Flowers","White flowers to 3 cm across in early spring are pale pink in bud. One of the first ornamental pears to flower in spring."
"Treemovals","Pyrus ussuriensis ","Fruit","Inedible, greenish-yellow, globose pomes up to 3 cm in diameter."
"Treemovals","Pyrus ussuriensis ","Bark / Trunk","The young branches are purplish-brown."
"Treemovals","Pyrus ussuriensis ","Vigour / Longevity","Hardy, moderate to fast growth."
"Treemovals","Pyrus ussuriensis ","Environmental Requirements","Full sun, Has been observed to produce stunning autumn colour in some of the cool temperate areas of Australia. "
"Treemovals","Pyrus ussuriensis ","Hardiness","Adaptable to a variety of conditions including moderate drought, air pollution and exposure. May struggle in very warm regions."
"Treemovals","Pyrus ussuriensis ","Soil / Drainage","May struggle in compacted soils."
"Treemovals","Pyrus ussuriensis ","Pruning","May require regular formative pruning for strong limb, trunk and crown structure."
"Treemovals","Pyrus ussuriensis ","Watering","Best growth and flowering on moist soils, provide extra water in dry summers."
"Treemovals","Pyrus ussuriensis ","Fertilising","Fertilise with a complete fertiliser after flowering."
"Treemovals","Pyrus ussuriensis ","Pests / Diseases","Borer, scale and aphid"
"Treemovals","Pyrus ussuriensis ","Uses","A well-known medium-sized tree that flowers very early in spring and has bright autumn leaf colour that is held well on the branches. Useful in smaller gardens as feature trees, as well as street trees, avenue plantings, large parks and gardens."
"Treemovals","Quercus palustris ","common_name","Pin Oak, Swamp Oak"
"Treemovals","Quercus palustris ","Family","Fagaceae"
"Treemovals","Quercus palustris ","Origins","USA and South east Canada around the Great Lake Regions"
"Treemovals","Quercus palustris ","Plant Type","Deciduous tree"
"Treemovals","Quercus palustris ","Size","15 - 25m x 20m"
"Treemovals","Quercus palustris ","Habit/ Form","A single trunked conical to medium domed tree with many evenly spaced horizontal or pendulous branches, becoming broad domed with age."
"Treemovals","Quercus palustris ","Leaves","Alternate, deeply and variably pinnatifid, with pointed lobes (each lobe ending in a short bristle) 100 - 150mm x 70 - 120mm, bright mid green, turning crimson / red in autumn, then turning brown. The brown leaves will stay on the tree till the new growth pushes them off in spring."
"Treemovals","Quercus palustris ","Flowers","Inconspicuous among new growth in spring."
"Treemovals","Quercus palustris ","Fruit","A globose acorn, 10 - 15mm high, dark brown with paler vertical stripes, the involucre (saucer) half covers the acorn, ripening in late summer and autumn."
"Treemovals","Quercus palustris ","Bark / Trunk","Brownish / grey furrowed bark"
"Treemovals","Quercus palustris ","Vigour / Longevity","Slow to moderate, long lived"
"Treemovals","Quercus palustris ","Environmental Requirements","Sunny positions for the best autumn colour."
"Treemovals","Quercus palustris ","Hardiness","Frost hardy to - 10Â°C, tolerates periodically wet soils, snow tolerant, tolerates neglect"
"Treemovals","Quercus palustris ","Soil / Drainage","Prefers deep moist, well drained soils, prefers to be near permanent water, rivers, etc."
"Treemovals","Quercus palustris ","Pruning","Early training to establish a single leader and to lift the lower branches, if access is needed under the crown. As this tree matures it is usually self shaping but can tolerate hard pruning."
"Treemovals","Quercus palustris ","Watering","Not drought tolerant, water in dry summers."
"Treemovals","Quercus palustris ","Fertilising","Apply a complete fertiliser in late winter for spring growth, till established."
"Treemovals","Quercus palustris ","Pests / Diseases","Oak Blotch Leaf Miner (less affected by leaf miner than Q. robur), Chlorosis in alkaline soils, treat with Iron Chelates."
"Treemovals","Quercus palustris ","Uses","Autumn colour contrast tree, street tree, shade tree, avenue tree, golf course tree, (the hard bark is not damaged by the golf balls), river bank binder."
"Treemovals","Quercus robur 'Fastigiata Koster'","common_name","English Oak, Common Oak"
"Treemovals","Quercus robur 'Fastigiata Koster'","Family","Fagaceae"
"Treemovals","Quercus robur 'Fastigiata Koster'","Origins","United Kingdom, Europe, north Africa, western Asia"
"Treemovals","Quercus robur 'Fastigiata Koster'","Plant Type","Deciduous tree"
"Treemovals","Quercus robur 'Fastigiata Koster'","Size","12m x 3m"
"Treemovals","Quercus robur 'Fastigiata Koster'","Habit/ Form","A broad domed tree on a short massive trunk the large branches often twisting."
"Treemovals","Quercus robur 'Fastigiata Koster'","Leaves","Alternate, obovate, margin pinnatifid with rounded lobes, bright green aging to dark green,  turn yellowish brown in autumn. The leaves do not fall until late in autumn."
"Treemovals","Quercus robur 'Fastigiata Koster'","Flowers","Inconspicuous among new growth in spring."
"Treemovals","Quercus robur 'Fastigiata Koster'","Fruit","A pale brown oval acorn, 25 - 45mm x 20 -25mm, the involucre (saucer) covers one third of the acorn."
"Treemovals","Quercus robur 'Fastigiata Koster'","Bark / Trunk","A massive trunk with deeply furrowed grey bark."
"Treemovals","Quercus robur 'Fastigiata Koster'","Vigour / Longevity","Slow to moderate, long lived"
"Treemovals","Quercus robur 'Fastigiata Koster'","Environmental Requirements","Sunny positions, best in cool climates."
"Treemovals","Quercus robur 'Fastigiata Koster'","Hardiness","Frost hardy to -10Â°C, tolerates periodically wet soils, snow tolerant, tolerates neglect. More tolerant of coastal conditions than most other deciduous trees."
"Treemovals","Quercus robur 'Fastigiata Koster'","Soil / Drainage","Prefers deep moist, well drained soils."
"Treemovals","Quercus robur 'Fastigiata Koster'","Pruning","Early training to establish a single leader and to lift the lower branches, if access is needed under the crown. As this tree matures it is usually self shaping but can tolerate hard pruning."
"Treemovals","Quercus robur 'Fastigiata Koster'","Watering","Not drought tolerant, water in dry summers."
"Treemovals","Quercus robur 'Fastigiata Koster'","Fertilising","Apply a complete fertiliser in late winter for spring growth, until established."
"Treemovals","Quercus robur 'Fastigiata Koster'","Pests / Diseases","Oak Blotch Leaf Miner, Chlorosis in alkaline soils, treat with Iron Chelates, Aphids, Mildew common in warmer climates."
"Treemovals","Quercus robur 'Fastigiata Koster'","Uses","Street tree, shade tree, avenue tree and golf course tree (the hard bark is not damaged by the golf balls)."
"Treemovals","Rhapis excelsa ","common_name","Lady Palm"
"Treemovals","Rhapis excelsa ","Family","Arecaceae"
"Treemovals","Rhapis excelsa ","Origins","China, Taiwan"
"Treemovals","Rhapis excelsa ","Plant Type","Clumping perennial palm"
"Treemovals","Rhapis excelsa ","Size","4m x 3-4m "
"Treemovals","Rhapis excelsa ","Habit/ Form","This beautiful form of clumping palm may vary in shape and size depending the room it has to grow.  "
"Treemovals","Rhapis excelsa ","Leaves","Palmate leaves from 2 â<U+0080><U+0093> 12 segments, unlike other palm varieties they have a saw- tooth at the end of the leaf margin."
"Treemovals","Rhapis excelsa ","Flowers","The flower is borne between the new leaf sheath and stem. The inflorescence is a light pink through to white and emerges from a pale green tubular bract."
"Treemovals","Rhapis excelsa ","Fruit","4cm rounded white fruit."
"Treemovals","Rhapis excelsa ","Bark / Trunk","As the plants age the old leaves fall a way to reveal a bamboo like trunk."
"Treemovals","Rhapis excelsa ","Vigour / Longevity","30-40 years"
"Treemovals","Rhapis excelsa ","Environmental Requirements","Full shade and filtered light, can tolerate high humidity."
"Treemovals","Rhapis excelsa ","Hardiness","Frost hardy to -5Â°C and can handle fairly hot weather as long as it is watered well and is protected from the extreme weather."
"Treemovals","Rhapis excelsa ","Soil / Drainage","Requires plenty of water and a free draining soil."
"Treemovals","Rhapis excelsa ","Pruning","Remove old and dying leaves."
"Treemovals","Rhapis excelsa ","Watering","Regular water is required."
"Treemovals","Rhapis excelsa ","Fertilising","Long-term slow release fertiliser is recommended."
"Treemovals","Rhapis excelsa ","Pests / Diseases","Prone to white fly and mealy bug."
"Treemovals","Rhapis excelsa ","Uses","Rhapis can be used in any low light area, it is great for indoor planting. Widely used throughout the world in shopping centres and indoor gardens as mass clumped planting through to a single specimen in a pot. They are an ideal plant to fill gaps in gardens in heavy shaded areas. "
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","common_name","Robinia Purple Robe"
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Family","Fabaceae subfamily Faboideae"
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Origins","Species from the north east states and central plains of the USA."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Plant Type","Deciduous tree"
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Size","10m x 8m."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Habit/ Form","A single trunked tree with a medium domed crown, often with an irregular outline."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Leaves","Alternate, imparipinnate, to 350mm long, with 9 to 21 elliptic / ovate leaflets, 30 - 60mm x 15 - 35mm. The new growth is clear yellow, aging to yellow green, turning deep yellow in autumn."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Flowers","Pea shaped (Papilionate) bright red to hot pink, perfumed, in pendulous clusters, 100 - 150mm long, in the upper leaf axils, flowering in spring."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Fruit","A flattened pod, (legume) 60 - 100mm long, green aging to dark brown in autumn, persisting on the deciduous branches into winter."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Bark / Trunk","This is considered a thornless cultivar, although it can form short sharp thorns, the mature bark is brown and deeply furrowed."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Vigour / Longevity","Moderate to vigorous, depending on the soil type, long lived."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Environmental Requirements","Sunny wind protected positions to avoid breaking the brittle branches and for best autumn colour."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Hardiness","Tolerates moderate drought once established, pollution tolerant, moderate frosts, avoid very strong winds the wood is brittle."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Soil / Drainage","Prefers moist well drained, moderately fertile soils, but hardy to most soils with reasonable drainage. This plant suckers readily if soil is cultivated anywhere in the root zone. The suckers will be armed with the sharp thorns of the species."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Pruning","Train to a single leader. If the flower display is wanted prune after flowering, not during winter, if the flower display is not important prune in winter. Cut back the main branches by up to one half for the first few years, this will encourage a dense c"
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Watering","Moderately drought tolerant once established, young plants should be kept evenly moist to encourage vigorous growth and a strong central leader."
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Fertilising","Fertilise in late winter with a complete fertiliser for vigorous spring growth till established"
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Pests / Diseases"," "
"Treemovals","Robinia pseudoacacia 'Purple Robe' ","Uses","Summer and autumn colour contrast tree, street tree, shade tree and perfumed flowering tree."
"Treemovals","Stenocarpus sinuatus","common_name","Queensland Fire Wheel Tree"
"Treemovals","Stenocarpus sinuatus","Family","Proteaceae"
"Treemovals","Stenocarpus sinuatus","Origins","Coastal Northern New South Wales and Queensland"
"Treemovals","Stenocarpus sinuatus","Plant Type","Evergreen tree"
"Treemovals","Stenocarpus sinuatus","Size","12m x 5 - 8m to 35m in its natural habitat."
"Treemovals","Stenocarpus sinuatus","Habit/ Form","Often multi-trunked in cultivation, should be kept to a single leader and it will naturally form a narrow domed crown of ascending branches."
"Treemovals","Stenocarpus sinuatus","Leaves","Alternate, variably lobed ranging from oblanceolate to variably pinnatifid, 150 - 200mm x 20 - 50mm, margin sinuate / undulate, shiny dark green, paler beneath."
"Treemovals","Stenocarpus sinuatus","Flowers","A tubular perianth (fused petals that split apart when mature to expose the sex organs), orange / scarlet, 30mm long. The 15 to 20 flowers are arranged in umbels like the spokes of a wheel (forming a conflorescence of one to a few umbels), in the upper leaf axils, often on older wood within the canopy of the tree. Flowering variably from early autumn to early winter."
"Treemovals","Stenocarpus sinuatus","Fruit","A woody dark brown, boat shaped follicle, 70 - 80mm long, with many flat papery brown seeds, ripening in late spring."
"Treemovals","Stenocarpus sinuatus","Bark / Trunk","Smooth grey becoming rough fissured forming many small irregular plates."
