"study","species","trait_name","value"
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring.Spots will show up, so remove untidy foliage when required, or cut back hard once per year."
"Ozbreed","Dianella caerulea","Where it works","Light to moderate frost regions for all states (incl. NT) and all frost free areas."
"Ozbreed","Dianella caerulea","Cultivar","Gold Mine"
"Ozbreed","Anigozanthos hybrid","Description","Gold Velvet is a very tough, mid-sized, landscape Kangaroo Paw. It displays stunning 1m tall flowers for most of the year. Compared to other Kangaroo Paws, it has more resistance to black spot and needs less trimming."
"Ozbreed","Anigozanthos hybrid","Size","50-60cm high x 40cm wide."
"Ozbreed","Anigozanthos hybrid","Uses","Mass planting, pots and low maintenance gardens or landscapes. For lowest maintenance it is best planted behind/in between evergreen strappy leaf plants."
"Ozbreed","Anigozanthos hybrid","Position","Full sun open position. Best suits well drained soils or raised gardens, avoid wet feet. Tolerates frost and drought."
"Ozbreed","Anigozanthos hybrid","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil level. If required use a native slow release fertiliser in spring. Remove older flower stems and cut back foliage every 1-2 years, unless planted in bands between strappy leaf plants."
"Ozbreed","Anigozanthos hybrid","Where it works","NSW, ACT, VIC, TAS, SA, WA & QLD (in northern QLD it is shorter lived, approx. 2-3 years. South it is longer term.)"
"Ozbreed","Anigozanthos hybrid","Cultivar","Gold Velvet"
"Ozbreed","Dietes grandiflora","Description","Dietes grandiflora is one of the toughest and most beautiful landscape plants available in Australia. The only downside is its ability to produce a lot of seed.Grand Star Dietes has a very low pollen countcompared to the common form, and rarely if ever producesviable seed. Now it is possible to use one of the prettiestand toughest landscape plants without the worry of itseeding everywhere! Shown to produce a low percentageof seed compared to the common form in field tests."
"Ozbreed","Dietes grandiflora","Size","60-70cm high x 60-70cm wide."
"Ozbreed","Dietes grandiflora","Uses","Residential and commercial landscapes."
"Ozbreed","Dietes grandiflora","Position","Full sun to partshade. Tolerates drought, humidity and frost. Grand Star Dietestolerates most soil types."
"Ozbreed","Dietes grandiflora","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Cut back every 5 to 7years."
"Ozbreed","Dietes grandiflora","Where it works","South QLD, NSW, ACT, VIC, SA & WA."
"Ozbreed","Dietes grandiflora","Cultivar","GRAND STAR"
"Ozbreed","Lomandra longifolia","Description","Great White Lomandra is similar to Katrinus Deluxe Lomandra, but with a variegated twist."
"Ozbreed","Lomandra longifolia","Size","40-50cm high x 40-50cm wide."
"Ozbreed","Lomandra longifolia","Uses","Roadsides, golf courses, offices, mass plantings, feature plantings and gardens."
"Ozbreed","Lomandra longifolia","Position","Toleratesdrought and cold. Lives on natural rainfall in most populated areas in Australia. Occassional top up watering will be required in extreme drought. Tolerates windy and salt laden windy positions, but avoid foredune situations too close to the beach. Works best in full sun to moderate shade and sandy, sandy loam to clay soils."
"Ozbreed","Lomandra longifolia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. Use slow release fertiliser in spring. Prune as required."
"Ozbreed","Lomandra longifolia","Where it works","Southern NSW, VIC, SA, WA, TAS. Requires free draining soils or light to moderate shade in Sydney. Not suitable for Queensland unless in areas like Toowoomba."
"Ozbreed","Lomandra longifolia","Cultivar","Great white"
"Ozbreed","Callistemon viminalis","Description","Green John Callistemon has nicer light green foliage in contrast to older dark green mature foliage, its green foliage also contrasts well with its red flowers. Faster to grow and establish than Little John. Will reach its full height potential when maintained, but will be smaller in tough roadside conditions. Red flowers from September  November."
"Ozbreed","Callistemon viminalis","Size","60cm-1m high x 60cm wide."
"Ozbreed","Callistemon viminalis","Uses","Specimen and/or contrast planting."
"Ozbreed","Callistemon viminalis","Position","Full sun to part shade. Suits sandy to well drained soils. Tolerates drought and cold."
"Ozbreed","Callistemon viminalis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. If ever required prune every 3-4 years for a natural shape, or every 2 years for a tidy hedge."
"Ozbreed","Callistemon viminalis","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Callistemon viminalis","Cultivar","Green John"
"Ozbreed","Westringia fruticosa","Description","Grey Box Westringia provides great colour contrast with grey foliage and white flowers from September  May. Great as a hedge or left unpruned in its natural ball shape. A great drought tolerant alternative to English Box."
"Ozbreed","Westringia fruticosa","Size","30  45cm high x 30  45cm wide unpruned; 30cm high x 30cm wide pruned."
"Ozbreed","Westringia fruticosa","Uses","Hedges, borders, containers and mass plantings."
"Ozbreed","Westringia fruticosa","Position","Full sun to light shade. Suits most soil types. Tolerates frost and drought."
"Ozbreed","Westringia fruticosa","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Leave unpruned in its tidy natural shape or prune to shape 1-3 times a year after flowering (this depends on your requirements, more frequent pruning will provide a tidier shape)."
"Ozbreed","Westringia fruticosa","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Westringia fruticosa","Cultivar","Grey Box"
"Ozbreed","Dodonaea viscosa","Description","Commonly known as sticky hop bush, this Dodonaea viscosa is a small, compact shrub. When young, it may have green foliage which will turn purple after three to four months, and continues that way for most of the year."
"Ozbreed","Dodonaea viscosa","Size","60-80cm high x 60cm wide."
"Ozbreed","Dodonaea viscosa","Uses","The possible uses of Hip Hop are many, including specimen planting, group planting, mass plantings or as a shrub border along fences, or when pruned yearly as a 50-70cm hedge."
"Ozbreed","Dodonaea viscosa","Position","Full sun to part shade. Tolerates drought and frost, although it will need sheltered areas in cold climates like Canberra."
"Ozbreed","Dodonaea viscosa","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring if required.Prune every 1-2 years."
"Ozbreed","Dodonaea viscosa","Where it works","NSW, ACT, VIC, TAS, SA, WA, QLD & NT."
"Ozbreed","Dodonaea viscosa","Cultivar","Hip Hop"
"Ozbreed","Syzygium francisii","Description","Hobbit Syzygium is a really dense, compact native shrub. If you are really patient and wait 5-6 years, it will become a dense screening plant at 3 metres tall, needing little maintenance. Pruning once a year will keep Hobbit Syzygium a low growing shrub."
"Ozbreed","Syzygium francisii","Size","60cm-3m high x 90cm-1.5m wide."
"Ozbreed","Syzygium francisii","Uses","Specimen shrub, small hedge, screen."
"Ozbreed","Syzygium francisii","Position","Full sun to moderately heavy shade. Free draining to moderately heavy soils. Tolerates frost, drought, humidity and salt. Avoid prolonged wet feet."
"Ozbreed","Syzygium francisii","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune every year if required."
"Ozbreed","Syzygium francisii","Where it works","NSW, ACT, VIC, SA, WA, TAS, QLD & NT."
"Ozbreed","Syzygium francisii","Cultivar","Hobbit"
"Ozbreed","Liriope muscari","Description","This fine leaf compact spreading Liriope has beautiful pink flowers and is a one mow per year lawn alternative. Isabella Liriope is a better border than Mondo as it performs better in full sun, drought and frost. It also recovers better from damage. Plant 6 per square metre for a full coverage lawn in 18-24 months or 12 per square metre for quicker coverage in 9-12 months."
"Ozbreed","Liriope muscari","Size","40cm high x 50cm wide. 15  20cm high x 20  30cm wide when mown once a year."
"Ozbreed","Liriope muscari","Uses","Lawn alternative for sun and heavy shade, garden borders, specimen and mass planting. Ideal for use around stepping stones."
"Ozbreed","Liriope muscari","Position","Full sun to 90% shade. Tolerates frost, drought and humidity. Isabella suits all soil types."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden if not using as a lawn alternative (chunky mulch is recommended). Use slow release fertiliser in spring if required. Mow/cut back once per year in July  August. (will look better with mowing every year, but if it cant be mown new growth will cover discoloured leaves by spring or summer)."
"Ozbreed","Liriope muscari","Where it works","NSW, ACT, QLD, VIC, SA, WA, TAS & NT."
"Ozbreed","Liriope muscari","Cultivar","Isabella"
"Ozbreed","Liriope muscari","Description","Just Right Liriope plant is a better alternative to Evergreen giant, as it is more evergreen, burns less in frost and sun and has a much more uniform shape and size. It is also more Phytophthora tolerant. Just Right Liriope has rarely, if ever, produced viable seed over the past 8 years which makes it a safer choice."
"Ozbreed","Liriope muscari","Size","50cm high x 50cm wide."
"Ozbreed","Liriope muscari","Uses","Roadsides, mass plantings, feature plantings and gardens."
"Ozbreed","Liriope muscari","Position","Full sun, light to heavy shade. Tolerates heat and frost. Just Right Liriope suits sandy to clay soils."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim older leaves as required and cut back every 4-6 years (will look better with pruning more frequently)."
"Ozbreed","Liriope muscari","Where it works","NSW, QLD, ACT, VIC, TAS, SA, WA & NT."
"Ozbreed","Liriope muscari","Cultivar","Just Right"
"Ozbreed","Lomandra hystrix","Description","Katie Belles Lomandra is a highly versatile plant and performs in both wet and dry conditions. Masses of flowers from September to November year after year, sometimes repeat flowering in autumn. Katie Belles Lomandra strengthens the soil up to 285% (2007 Paananen, Layt;Study)."
"Ozbreed","Lomandra hystrix","Size","1.5m  1.8m high x 1.2m  1.5m wide."
"Ozbreed","Lomandra hystrix","Uses","Mass planting for wet and dry landscapes, the edge of watercourses, drainage channels, raingardens or specimen planting."
"Ozbreed","Lomandra hystrix","Position","Full sun to heavy shade. Tolerates drought, cold, and coast. Best suited to moist soils. Tolerates periodic inundation, not 5 cm or more permanently."
"Ozbreed","Lomandra hystrix","Care","Water as required for 8-13 weeks until established. Occasional watering may be required for dry inland regions, WA and SA. Plant in a well mulched garden (chunky mulch is recommended, but can tolerate mulches with fines). If required use slow release fertiliser in spring. Every 3-7 years cut back 30cm above the ground (looks better pruned every 3 years, depends on desired look)."
"Ozbreed","Lomandra hystrix","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Lomandra hystrix","Cultivar","Katie Belles"
"Ozbreed","Lomandra longifolia","Description","Katrinus Deluxe is an improved form of Katrinus with bigger flowers and a more dense compact form. Looks amazing when planted en masse, and strengthens the soil up to 366% (2007 Paananen, Layt; Study). Katrinus Deluxe lives on natural rainfall, occasional top up watering will be required in extreme drought."
"Ozbreed","Lomandra longifolia","Size","70cm high x 70 cm wide."
"Ozbreed","Lomandra longifolia","Uses","Mass planting and specimen planting."
"Ozbreed","Lomandra longifolia","Position","Full sun to moderate shade. Tolerates frost and drought. Katrinus Deluxe suits sandy, sandy loam to clay soils."
"Ozbreed","Lomandra longifolia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Cut back to 20cm or half the height if required after 7 years."
"Ozbreed","Lomandra longifolia","Where it works","NSW, ACT, VIC, SA, WA, TAS & QLD (do not plant in depressed areas)."
"Ozbreed","Lomandra longifolia","Cultivar","Katrinus Deluxe"
"Ozbreed","Dianella caerulea","Description","King Alfred Dianella is the best erosion control plant available, strengthening the soil by 752% (2007 Paananen, Layt; Study). With very short canes, and sometimes none at all, King Alfred Dianella is a tidy plant with purple and yellow flowers that reach 1m high from September  March."
"Ozbreed","Dianella caerulea","Size","70cm high x 70cm wide."
"Ozbreed","Dianella caerulea","Uses","Mass planting or specimen planting"
"Ozbreed","Dianella caerulea","Position","Full sun to moderate shade. Tolerates humidity, cold and is moderately drought tolerant. King Alfred Dianella suits a wide variety of soils. Avoid very poor soils."
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 1-2 years cut back 15cm above the ground (will look better with pruning every year, this depends on your requirements).As this is a fast growing Dianella, it will require cutting back more often, but responds very well to being cut back. If it is not cut back every 2 years (minimum), it can become overgrown, and be short lived. With regular pruning it is a reliable, long lived, tidy Dianella."
"Ozbreed","Dianella caerulea","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS."
"Ozbreed","Dianella caerulea","Cultivar","King Alfred"
"Ozbreed","Poa poiformis","Description","Kingsdale Poa has brilliant blue arching foliage that adds softness to any garden or landscape. Kingsdale Poa performs well on sloping sites that require erosion control, and is excellent for coastal positions. It is smaller than Eskdale."
"Ozbreed","Poa poiformis","Size","45cm high x 45cm wide."
"Ozbreed","Poa poiformis","Uses","Ideal for mass plantings or as a border. Tolerates exposed areas."
"Ozbreed","Poa poiformis","Position","Full sun to part shade. Kingsdale Poa suits wide variety of soils. Tolerates frost and drought."
"Ozbreed","Poa poiformis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring and/or autumn. Trim back annually to 15cm above the ground in autumn or late winter."
"Ozbreed","Poa poiformis","Where it works","NSW, ACT, VIC, TAS, SA, WA & QLD (only for non humid regions like Toowoomba with some shade)"
"Ozbreed","Poa poiformis","Cultivar","Kingsdale"
"Ozbreed","Corymbia citriodora","Description","A bushier, significantly more compact growing form of the popular and widely grown Corymbia citriodora, or better know as the Lemon Scented Gum. This dwarf sized tree will form a dense canopy with a multi-stemmed trunk. The beauty of Lemon Squash Corymbia is that it does not have the propensity to drop limbs and make a nuisance of its self like the much taller common form can. It features the smooth grey bark and lovely lemon scented foliage when crushed that the species is renowned for."
"Ozbreed","Corymbia citriodora","Size","Approximately 4-6m high x 4-6m wide."
"Ozbreed","Corymbia citriodora","Uses","Ideal for street planting, parks, ovals and home gardens."
"Ozbreed","Corymbia citriodora","Position","Sandy loam to light clay soil types. Lemon Squash Corymbia is drought tolerant and prefers full sun positions."
"Ozbreed","Corymbia citriodora","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Lemon Squash Corymbia will respond well to pruning and will need protection from frost when young."
"Ozbreed","Corymbia citriodora","Where it works","SA, WA, VIC, NSW, QLD"
"Ozbreed","Corymbia citriodora","Cultivar","Lemon Squash"
"Ozbreed","Abelia","Description","Little Gold Abelia contrasts well with green, red and blue foliage plants for endless design possibilites. This compact, tidy plant forms a dense shrub, or alternatively can be used as a ground cover when pruned once or twice a year. It has reasonable drought tolerance and is moderately frost tolerant."
"Ozbreed","Abelia","Size","60-70cm high x 80-90cm wide."
"Ozbreed","Abelia","Uses","Specimen planting, hedge, pruned ground cover, mass planting or as a wide border plant."
"Ozbreed","Abelia","Position","Full sun to partshade.Reasonable drought tolerance and moderate frost tolerance. Prefers free draining soils. If in heavy soils, plant in a raised garden bed."
"Ozbreed","Abelia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Prune annually if required to remove old foliage. More frequent light pruning will be required if it is being used as a hedging plant or ground cover."
"Ozbreed","Abelia","Where it works","QLD, NSW, VIC, TAS, NT, SA & WA."
"Ozbreed","Abelia","Cultivar","Little Gold"
"Ozbreed","Dianella caerulea","Description","Little Jess Dianella is dwarf with short canes and is a very low maintenance plant requiring trimming approximately every 8 years. Its compact canes will not fall over, and produces masses of purple flowers from September  November. Little Jess Dianellais a very drought tolerant Dianella, even more than other Dianella caerulea varieties, including the Breeze plant."
"Ozbreed","Dianella caerulea","Size","40cm high x 40cm wide."
"Ozbreed","Dianella caerulea","Uses","Specimen and mass plantings for commercial and residential use."
"Ozbreed","Dianella caerulea","Position","Full sun and moderate to heavy shade. Tolerates drought, humidity and frost. Little Jess Dianella suits a wide variety of soils. Avoid very poor soils."
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 2-8 years cut back half the height (will look better with pruning every 2-3 years for gardens, 4-8 years for roadsides)."
"Ozbreed","Dianella caerulea","Where it works","NSW, ACT, QLD, VIC, SA, WA & TAS."
"Ozbreed","Dianella caerulea","Cultivar","Little Jess"
"Ozbreed","Philodendron species","Description","Little Phil Philodendron is far more compact than other Philodendrons, giving it some great advantages. Its leaves dont elongate as much as others, meaning the Little Phil plant is better in low light levels."
"Ozbreed","Philodendron species","Size","35cm high x 35cm wide."
"Ozbreed","Philodendron species","Uses","Landscape gardens and greenwalls. Its size also makes it a good table, bench top or window sill indoor plant. The perfect plant for the table on a patio. A great office desk companion plant."
"Ozbreed","Philodendron species","Position","Light shade to moderately heavy shade. Tolerates drought and cold. Suits reasonably drained soil with some organics."
"Ozbreed","Philodendron species","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Remove older leaves if it becomes necessary. It can survive in full sun, but like all Philodendrons, it appreciates at least a little shelter from the full Australian sun. In the colder parts of Australia its best grown as an indoor or patio plant, or in a well sheltered garden."
"Ozbreed","Philodendron species","Where it works","QLD, NSW, VIC, NT, SA & WA."
"Ozbreed","Philodendron species","Cultivar","Little Phil"
"Ozbreed","Dianella revoluta","Description","Little Rev Dianella is a very hardy plant with a beautiful form, making it perfect for modern landscapes. Recent wet periods have shown it is best planted in raised or flat landscapes. Little Rev Dianella has masses of small purple flowers from October to November."
"Ozbreed","Dianella revoluta","Size","30  40cm high x 30  40 cm wide."
"Ozbreed","Dianella revoluta","Uses","Commercial and residential modern landscapes."
"Ozbreed","Dianella revoluta","Position","Full sun to moderate shade. Tolerates drought and frost. Suits moderate heavy to free draining soils, avoid very poor soils. Little Rev Dianella performs better in raised or flat landscapes, not recommended for depressed areas."
"Ozbreed","Dianella revoluta","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Every 3-5 years cut back to 1/3 the height (will look better with pruning every 3 years, this depends on your requirements). Do not excessively irrigate."
"Ozbreed","Dianella revoluta","Where it works","ACT, VIC, SA, WA, TAS & NSW (must have good free draining soil for Sydney)."
"Ozbreed","Dianella revoluta","Cultivar","Little Rev"
"Ozbreed","Alternanthera dentata","Description","Little Ruby Alternantherais the perfect mounding ground cover with a compact, spreading habit and deep burgundy foliage, making it a real stand out plant in the garden. It is approximately a third the height of the common form. This Alternanthera loves humidity, but can also tolerate frost better than most forms. In very cold climates, it will still need to be in a sheltered position."
"Ozbreed","Alternanthera dentata","Size","30-40cm x 60-90cm."
"Ozbreed","Alternanthera dentata","Uses","Ground cover, border plant, and for containers."
"Ozbreed","Alternanthera dentata","Position","Full sun to part shade. Little Ruby Alternanthera loves humidity, is heat tolerant and can handle light frost better than other forms."
"Ozbreed","Alternanthera dentata","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring."
"Ozbreed","Alternanthera dentata","Where it works","Light to moderate frost regions for all states (incl. NT) and all frost free areas."
"Ozbreed","Alternanthera dentata","Cultivar","Little Ruby"
"Ozbreed","Dianella caerulea","Description","Lucia Dianella has deep green foliage with mulberry flower buds in spring. These open to purple flowers that sit high above foliage, followed by purple berries in summer. Grows well in coastal and inland climates, may discolour in winter in very cold climates, but handles frosts down to -7c with minor leaf burn. Multiple rhizome shoots means excellent coverage and quick damage recovery."
"Ozbreed","Dianella caerulea","Size","30  40cm high x 50 cm wide."
"Ozbreed","Dianella caerulea","Uses","Mass planting for roadsides, median strips and borders."
"Ozbreed","Dianella caerulea","Position","Full sun to part shade. Tolerates drought & frost. Lucia Dianella suits sandy loam to clay soils. Avoid very poor soils."
"Ozbreed","Dianella caerulea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended, but will handle any well composted mulch). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. If required cut back to half the height every 4-8 years (will look better with pruning every 4 years, this depends on your requirements)."
"Ozbreed","Dianella caerulea","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Dianella caerulea","Cultivar","Lucia"
"Ozbreed","Lomandra longifolia.","Description","Lucky Stripe Lomandra is one of the only ultra-tough no fuss strappy leaf variegated plants with such mass planting appeal. From Cairns to Melbourne to Perth, Lucky Stripe Lomandra has ultra clean foliage, even in humid climates. Blemishes and spots usually greatly affect variegated strappy leaf plants, but Lucky Stripe Lomandra is an exception, generally remaining spot free."
"Ozbreed","Lomandra longifolia.","Size","80cm-1m high x 90cm wide."
"Ozbreed","Lomandra longifolia.","Uses","Feature planting and mass planting in commercial and lansdcape gardens. Excellent for erosion control, mass roadside plantings, rain gardens and green walls."
"Ozbreed","Lomandra longifolia.","Position","Full sun to part shade. Tolerates drought and moderate frost. Sandy loam to heavy clay soils (wet and dry)."
"Ozbreed","Lomandra longifolia.","Care","Water as required for 8-13 weeks until established. Occassional top up watering will be required in very dry conditions. Plant in a well mulched garden (chunky mulch is recommended, but can tolerate mulches with fines).Use slow release fertiliser in spring. Every 3-7 years cut back 30cm above the ground (looks better pruned every 3 years, depends on desired look)."
"Ozbreed","Lomandra longifolia.","Where it works","NSW, QLD, VIC, SA & WA."
"Ozbreed","Lomandra longifolia.","Cultivar","Lucky Stripe"
"Ozbreed","Tristaniopsis laurina","Description","Luscious Tristaniopsis has gorgeous shiny foliage topped off with red coloured new growth and yellow flowers with a sweet perfume. Its larger leaf size than the common form makes it a great native alternative to Magnolia. Bark is a striking port colour that peels back revealing a mottled cream stem."
"Ozbreed","Tristaniopsis laurina","Size","7  12m high x 5m wide."
"Ozbreed","Tristaniopsis laurina","Uses","Ideal for street planting, parks, ovals and home gardens."
"Ozbreed","Tristaniopsis laurina","Position","Full sun to part shade. Tolerates frost and drought, but performs best in a warm moist position. Luscious Tristaniopsis suits a wide range of soils."
"Ozbreed","Tristaniopsis laurina","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring."
"Ozbreed","Tristaniopsis laurina","Where it works","QLD, NSW, VIC, SA & WA."
"Ozbreed","Tristaniopsis laurina","Cultivar","Luscious"
"Ozbreed","Westringia","Description","Low Horizon Westringia has much shorter internodes and a flat habit, making it the lowest maintenance ground cover Westringia. Testing in Canberra for cold tolerance shows it handles frost and cold well. It has performed very well in Sydney, handling its humidity. The next step is to test it in Queensland and find out its wet feet tolerance."
"Ozbreed","Westringia","Size","30cm high x 70cm wide."
"Ozbreed","Westringia","Uses","Ground cover for mass plantings and gardens, or as a border plant."
"Ozbreed","Westringia","Position","Full sun to part shade. Suits sandy to well drained clay soils. Tolerates cold and drought."
"Ozbreed","Westringia","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune if required or as desired."
"Ozbreed","Westringia","Where it works","NSW, VIC, SA, WA, ACT & TAS. Currently testing in QLD."
"Ozbreed","Westringia","Cultivar","Low Horizon"
"Ozbreed","Callistemon viminalis","Description","Macarthur Callistemon incorporates two of the most popular varieties on the market, Little John and Captain Cook. It features a more compact growth habit and better flower presentation. Macarthur Callistemon has fresh green toned foliage with very bushy and tidy growth. Responds very well to pruning after flowering."
"Ozbreed","Callistemon viminalis","Size","1.8m high x 1.5m wide."
"Ozbreed","Callistemon viminalis","Uses","Medium sized shrub."
"Ozbreed","Callistemon viminalis","Position","Full sun to part shade. Tolerates most soil conditions. Tolerates frost and drought."
"Ozbreed","Callistemon viminalis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune to shape 1-3 times a year after flowering for a hedge (this depends on your requirements, more frequent pruning will provide a tidier hedge/shape)."
"Ozbreed","Callistemon viminalis","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Callistemon viminalis","Cultivar","Macarthur"
"Ozbreed","Hardenbergia violacea","Description","Meema Hardenbergia has great upright form and grows into a shrubby ground cover, it will creep up things if allowed to. Keeps crisp clean foliage better than other forms through very cold winters and hot dry periods of northerly winds. Maintains very tidy form even when unpruned and masses of purple flowers appear from July-September."
"Ozbreed","Hardenbergia violacea","Size","50cm high x 2m wide."
"Ozbreed","Hardenbergia violacea","Uses","Feature plant for gardens and landscapes."
"Ozbreed","Hardenbergia violacea","Position","Full sun to semi shade. Suits sandy to heavy clay soils. Tolerates cold and drought."
"Ozbreed","Hardenbergia violacea","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. For a natural shape prune once a year after flowering, for a hedge prune 2-3 times a year (this depends on your requirements, more frequent pruning will provide a tidier hedge/shape)."
"Ozbreed","Hardenbergia violacea","Where it works","QLD, NSW, ACT (survives in extreme cold, but will get some leaf burn), VIC, TAS, SA & WA."
"Ozbreed","Hardenbergia violacea","Cultivar","Meema"
"Ozbreed","Canna hybrid","Description","Merlot Splash Canna has lush dark purple/bronze foliage. It is set apart from other bronze Canna with a true tropical look, and splashes of large coral pink flowers, spring to autumn. Unlike others that start off sparse and leggy, Merlot Splash Canna is dense from early on. It has multiple stems that create an attractive plant, with a clumping habit. The Merlot Splash plant provides a colourful backdrop, or feature for any garden."
"Ozbreed","Canna hybrid","Size","1.7m high x 2m wide."
"Ozbreed","Canna hybrid","Uses","Landscapes, gardens, feature planting, screening, large pots (40cm diameter or larger)."
"Ozbreed","Canna hybrid","Position","Full sun to part shade. Tolerates most soil, prefers rich garden soil. Heat and humidity tolerant. Moderate drought and frost tolerance. Foliage will burn in severe frost, however will re-shoot in spring if established."
"Ozbreed","Canna hybrid","Care","Water as required for 8-13 weeks until established, needs water in summer for best performance. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune late winter 10-20cm above the ground (30-50cm for cold climates) and re-mulch if required."
"Ozbreed","Canna hybrid","Where it works","QLD, NSW, VIC, TAS, NT, SA & WA."
"Ozbreed","Canna hybrid","Cultivar","Merlot Splash"
"Ozbreed","Aloe hybrid","Description","Mighty Coral Aloe is asemi-compact Aloe succulent. It has multi-stemmed orange and cream flower heads in early to mid winter, that look like coral pink from a distance."
"Ozbreed","Aloe hybrid","Size","35cm high x 40cm wide foliage; 60cm high flowers."
"Ozbreed","Aloe hybrid","Uses","Mass planting, borders and as a feature plant."
"Ozbreed","Aloe hybrid","Position","Full sun to partshade.Drought and frost tolerant. Works with most soil types, but if in clay soils, try to improve drainage or use in a raised garden."
"Ozbreed","Aloe hybrid","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Fertilise yearly with slow release fertiliser. Cut back spent flowers if desired."
"Ozbreed","Aloe hybrid","Where it works","South QLD (raised gardens and free draining soil), NSW, VIC, TAS, SA, WA & ACT (requires further testing here)."
"Ozbreed","Aloe hybrid","Cultivar","Mighty Coral"
"Ozbreed","Aloe hybrid","Description","Mighty Gold Aloe is a compact and tough succulent plant. It is drought and frost tolerant, and handles occasional periodic wet feet. It displays beautiful gold flowers in the cooler months and has interestingly spotted foliage."
"Ozbreed","Aloe hybrid","Size","25cm high x 35cm wide foliage; 55cm high flowers."
"Ozbreed","Aloe hybrid","Uses","Mass planting, border and specimen planting."
"Ozbreed","Aloe hybrid","Position","Full sun to partshade.Drought and frost tolerant. Works with most soil types, but if in clay soils, try to improve drainage or use in a raised garden."
"Ozbreed","Aloe hybrid","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended).Fertilise yearly with slow release fertiliser. Cut back spent flowers if desired."
"Ozbreed","Aloe hybrid","Where it works","South QLD (raised gardens and free draining soil), NSW, VIC, TAS, SA, WA & ACT (requires further testing here)."
"Ozbreed","Aloe hybrid","Cultivar","Mighty Gold"
