"study","species","trait_name","value","trait_name_original","value_original"
"Ozbreed","Liriope muscari","Cultivar","Pink Pearl","Cultivar","Pink Pearl"
"Ozbreed","Syzygium australe","Description","Pinnacle Syzygium Lilly Pilly is a very narrow, compact and dense Lilly Pilly perfect for planting along fences or as a hedge or screening plant. Its leaves are rounded, bright glossy green with attractive contrasting reddish-brown new growth. Pinnacle Syzygium has lovely white duster flowers followed by red/pink fleshy fruit.","Description","Pinnacle Syzygium Lilly Pilly is a very narrow, compact and dense Lilly Pilly perfect for planting along fences or as a hedge or screening plant. Its leaves are rounded, bright glossy green with attractive contrasting reddish-brown new growth. Pinnacle Syzygium has lovely white duster flowers followed by red/pink fleshy fruit."
"Ozbreed","Syzygium australe","Uses","Ideal screen or hedge for tight planting areas (along fences and driveways) also for topiary.","Uses","Ideal screen or hedge for tight planting areas (along fences and driveways) also for topiary."
"Ozbreed","Syzygium australe","Care","Be aware of Psyllid, its recommended to use Yates Confidor Tablets yearly to prevent Psyllids. Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune yearly for a tidy hedge or every 2-3 years as a screen plant. (Yates Confidor Tablets can be purchased through the Ozbreed Online Store  Click Here to buy)","Care","Be aware of Psyllid, its recommended to use Yates Confidor Tablets yearly to prevent Psyllids. Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune yearly for a tidy hedge or every 2-3 years as a screen plant. (Yates Confidor Tablets can be purchased through the Ozbreed Online Store  Click Here to buy)"
"Ozbreed","Syzygium australe","Where it works","QLD, NSW, VIC, SA & WA.","Where it works","QLD, NSW, VIC, SA & WA."
"Ozbreed","Syzygium australe","Cultivar","Pinnacle","Cultivar","Pinnacle"
"Ozbreed","Ficus brachypoda","Uses","Residential and commercial landscapes, shade tree, streetscapes, parks, large containers.","Uses","Residential and commercial landscapes, shade tree, streetscapes, parks, large containers."
"Ozbreed","Ficus brachypoda","Care","Most soil types, avoid wet feet. Full sun to part shade. Drought tolerant and light frost tolerance when established (down to -2C). Sensitive to frost when young.","Care","Most soil types, avoid wet feet. Full sun to part shade. Drought tolerant and light frost tolerance when established (down to -2C). Sensitive to frost when young."
"Ozbreed","Ficus brachypoda","Where it works","QLD, Northern NSW, Central NSW, NT. More cold tolerance testing needed for Southern NSW, VIC, SA & WA.","Where it works","QLD, Northern NSW, Central NSW, NT. More cold tolerance testing needed for Southern NSW, VIC, SA & WA."
"Ozbreed","Ficus brachypoda","Cultivar","Podium","Cultivar","Podium"
"Ozbreed","Dianella revoluta","Description","Prestige Dianella is a fine leaf Dianella revoluta with dark green coloured foliage that forms a very attractive clump as it matures. The leaves fold over slightly giving it good ground coverage. The abundance of blue flowers sit well above the foliage.","Description","Prestige Dianella is a fine leaf Dianella revoluta with dark green coloured foliage that forms a very attractive clump as it matures. The leaves fold over slightly giving it good ground coverage. The abundance of blue flowers sit well above the foliage."
"Ozbreed","Dianella revoluta","Uses","Specimen or mass planting.","Uses","Specimen or mass planting."
"Ozbreed","Dianella revoluta","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Remove older leaves as required and cut back 15cm above the ground every 3-5 years if required (will look better with pruning every 3 years, this depends on your requirements).","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). Ensure crown or base of plant is not below soil or mulch level. If required use slow release fertiliser in spring. Remove older leaves as required and cut back 15cm above the ground every 3-5 years if required (will look better with pruning every 3 years, this depends on your requirements)."
"Ozbreed","Dianella revoluta","Where it works","VIC, ACT, TAS, SA, WA & Southern NSW (not suited north of Sydney)","Where it works","VIC, ACT, TAS, SA, WA & Southern NSW (not suited north of Sydney)"
"Ozbreed","Dianella revoluta","Cultivar","Prestige","Cultivar","Prestige"
"Ozbreed","Liriope muscari","Description","Pure Blonde Liriope is a clumping plant with amazing foliage that stays blonde for up to 3 months, then slowly turns back to green to survive summer. If you cut back to the ground in July, it will re-shoot blonde in August to September. Its still tough, though the tips may burn in full sun or windy sites, the foliage will stay clean in shady positions.","Description","Pure Blonde Liriope is a clumping plant with amazing foliage that stays blonde for up to 3 months, then slowly turns back to green to survive summer. If you cut back to the ground in July, it will re-shoot blonde in August to September. Its still tough, though the tips may burn in full sun or windy sites, the foliage will stay clean in shady positions."
"Ozbreed","Liriope muscari","Uses","Mass plantings, feature planting and great contrast to Black Mondo.","Uses","Mass plantings, feature planting and great contrast to Black Mondo."
"Ozbreed","Liriope muscari","Care","Water as required for 8-13 weeks until established, then water as required. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Every year cut back to the ground in July for full blonde new growth (will still get some blonde new shoots if not cut back, but looks better with pruning every year).","Care","Water as required for 8-13 weeks until established, then water as required. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Every year cut back to the ground in July for full blonde new growth (will still get some blonde new shoots if not cut back, but looks better with pruning every year)."
"Ozbreed","Liriope muscari","Cultivar","Pure Blonde","Cultivar","Pure Blonde"
"Ozbreed","Scaevola humilis","Description","Unlike other Scaevola forms, the Purple Fusion plant grows much flatter and is more drought tolerant, making it a great choice for landscapes. It does not mound, so there is less cutting back required. It will flower for the whole year, unless a heavy frost occurs, with its heaviest flowering period from September-December.","Description","Unlike other Scaevola forms, the Purple Fusion plant grows much flatter and is more drought tolerant, making it a great choice for landscapes. It does not mound, so there is less cutting back required. It will flower for the whole year, unless a heavy frost occurs, with its heaviest flowering period from September-December."
"Ozbreed","Scaevola humilis","Uses","Ground cover.","Uses","Ground cover."
"Ozbreed","Scaevola humilis","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim once a year to keep tidy.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Trim once a year to keep tidy."
"Ozbreed","Scaevola humilis","Where it works","QLD, NSW, VIC, TAS, SA & WA.","Where it works","QLD, NSW, VIC, TAS, SA & WA."
"Ozbreed","Scaevola humilis","Cultivar","Purple Fusion","Cultivar","Purple Fusion"
"Ozbreed","Pennisetum alopecuroides","Description","Purple Lea Pennisetum boasts feathery purple flowers that are showy and contrast with its full sized green foliage. It has a clumping growth habit with beautifully arching leaves. NOTE: Do not get this native Australian Pennisetum alopecuroides confused with the invasive African variety (P. setaceum). The native Australian varieties have a much wider plume than the exotic variety, and are non-invasive making them a safer choice.In ideal conditions this variety has the possibility to regenerate from seed (e.g. Northern NSW/QLD in warm/wet winters, wet areas and excessively irrigated gardens). It is not an invasive weed, however if you experience these conditions and prefer to avoid regeneration, remove spent flower heads as required and dispose of correctly.","Description","Purple Lea Pennisetum boasts feathery purple flowers that are showy and contrast with its full sized green foliage. It has a clumping growth habit with beautifully arching leaves. NOTE: Do not get this native Australian Pennisetum alopecuroides confused with the invasive African variety (P. setaceum). The native Australian varieties have a much wider plume than the exotic variety, and are non-invasive making them a safer choice.In ideal conditions this variety has the possibility to regenerate from seed (e.g. Northern NSW/QLD in warm/wet winters, wet areas and excessively irrigated gardens). It is not an invasive weed, however if you experience these conditions and prefer to avoid regeneration, remove spent flower heads as required and dispose of correctly."
"Ozbreed","Pennisetum alopecuroides","Uses","Mass or accent plantings for borders, rockeries and low maintenance gardens.","Uses","Mass or accent plantings for borders, rockeries and low maintenance gardens."
"Ozbreed","Pennisetum alopecuroides","Cultivar","Purple Lea","Cultivar","Purple Lea"
"Ozbreed","Loropetalum chinense","Description","Purple Pixie Loropetalum is a dwarf ground cover with rich purple foliage. Showy pink flowers appear in spring that compliment the foliage beautifully.","Description","Purple Pixie Loropetalum is a dwarf ground cover with rich purple foliage. Showy pink flowers appear in spring that compliment the foliage beautifully."
"Ozbreed","Loropetalum chinense","Uses","Colour contrast for garden beds and containers.","Uses","Colour contrast for garden beds and containers."
"Ozbreed","Loropetalum chinense","Care","Water as required for 8-13 weeks until established and keep moist in dry weather. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune every 3-4 years to keep below 30cm (prune more frequently if required).","Care","Water as required for 8-13 weeks until established and keep moist in dry weather. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser in spring. Prune every 3-4 years to keep below 30cm (prune more frequently if required)."
"Ozbreed","Loropetalum chinense","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA.","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Loropetalum chinense","Cultivar","Purple Pixie","Cultivar","Purple Pixie"
"Ozbreed","Agapanthus orientalis","Description","Queen Mum Agapanthus grows up to 1.5m tall and has stunning large white and blue dual coloured flower heads. These clusters bloom in summer, and are complemented by glossy green strap like foliage.","Description","Queen Mum Agapanthus grows up to 1.5m tall and has stunning large white and blue dual coloured flower heads. These clusters bloom in summer, and are complemented by glossy green strap like foliage."
"Ozbreed","Agapanthus orientalis","Uses","Garden beds, borders, patio pots, planter boxes.","Uses","Garden beds, borders, patio pots, planter boxes."
"Ozbreed","Agapanthus orientalis","Cultivar","Queen Mum","Cultivar","Queen Mum"
"Ozbreed","Viburnum odoratissimum","Description","The Quick Fence plant does not grow as wide as other Viburnum because of its upright growth, making it a better hedging form. This hedge produces white flowers from late spring, followed by small red fruit. If you want a quick screen then use the faster growing Quick Fence Viburnum, but if you want less pruning and are patient, then use Dense Fence Viburnum.","Description","The Quick Fence plant does not grow as wide as other Viburnum because of its upright growth, making it a better hedging form. This hedge produces white flowers from late spring, followed by small red fruit. If you want a quick screen then use the faster growing Quick Fence Viburnum, but if you want less pruning and are patient, then use Dense Fence Viburnum."
"Ozbreed","Viburnum odoratissimum","Uses","Screenand hedging plant.","Uses","Screenand hedging plant."
"Ozbreed","Viburnum odoratissimum","Cultivar","Quick Fence","Cultivar","Quick Fence"
"Ozbreed","Dianella prunina","Description","Rainbow Twist Dianella is an attractive feature to any garden, with its striking twisting foliage and a rainbow of colours. In autumn and winter it has deep reds and purples, while in spring and summer the colours are lighter. Light green and white contrast with an edge of deep red.","Description","Rainbow Twist Dianella is an attractive feature to any garden, with its striking twisting foliage and a rainbow of colours. In autumn and winter it has deep reds and purples, while in spring and summer the colours are lighter. Light green and white contrast with an edge of deep red."
"Ozbreed","Dianella prunina","Uses","Garden plants, foliage or accent grassy gardens. For foliage interest as a short-medium term perennial.","Uses","Garden plants, foliage or accent grassy gardens. For foliage interest as a short-medium term perennial."
"Ozbreed","Dianella prunina","Care","Water as required for 8-13 weeks until established, then do not overwater. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser when establishing, then only if required in spring. Remove older foliage every 1-2 years as required.","Care","Water as required for 8-13 weeks until established, then do not overwater. Plant in a well mulched garden (chunky mulch is recommended). Use slow release fertiliser when establishing, then only if required in spring. Remove older foliage every 1-2 years as required."
"Ozbreed","Dianella prunina","Where it works","NSW, ACT, VIC, SA, WA & some parts of South East QLD (non humid regions similar to Toowoomba with free draining soil).","Where it works","NSW, ACT, VIC, SA, WA & some parts of South East QLD (non humid regions similar to Toowoomba with free draining soil)."
"Ozbreed","Dianella prunina","Cultivar","Rainbow Twist","Cultivar","Rainbow Twist"
"Ozbreed","Myoporum parvifolium","Description","Yareena Myoporum is very drought and frost tolerant, and has been very successful in a wide variety of soils. It is a longer lived form with crisp clean foliage. Its thick and woody stems help it to survive longer, these stems are covered by beautiful clean foliage and white flowers.","Description","Yareena Myoporum is very drought and frost tolerant, and has been very successful in a wide variety of soils. It is a longer lived form with crisp clean foliage. Its thick and woody stems help it to survive longer, these stems are covered by beautiful clean foliage and white flowers."
"Ozbreed","Myoporum parvifolium","Uses","Excellent ground cover, good for coastal positions.","Uses","Excellent ground cover, good for coastal positions."
"Ozbreed","Myoporum parvifolium","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune once every two years to keep tidy.","Care","Water as required for 8-13 weeks until established. Plant in a well mulched garden (chunky mulch is recommended). If required use slow release fertiliser in spring. Prune once every two years to keep tidy."
"Ozbreed","Myoporum parvifolium","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA.","Where it works","QLD, NSW, ACT, VIC, TAS, SA & WA."
"Ozbreed","Myoporum parvifolium","Cultivar","Yareena","Cultivar","Yareena"
"Ozbreed","Alternanthera dentata","Description","Its a frost tender shrub, so it will need to be planted in a sheltered position to protect it from light frost. In frost-free areas Brazilian Red Hots Alternanthera can be planted in full sun to part shade. It requires well drained moist soils.","Description","Its a frost tender shrub, so it will need to be planted in a sheltered position to protect it from light frost. In frost-free areas Brazilian Red Hots Alternanthera can be planted in full sun to part shade. It requires well drained moist soils."
"Ozbreed","Alternanthera dentata","Description","Provide the Brazilian Red Hots plant with adequate water as required. Keep moist in dry weather and protect from light frost.","Description","Provide the Brazilian Red Hots plant with adequate water as required. Keep moist in dry weather and protect from light frost."
"Ozbreed","Dietes bicolor","Description","The Fine Divine plant is also smaller than the common form. Its much finer leaves make it far more ornamental, which allows it to look better in mass planting for large landscapes and is more compact for smaller gardens. Due to its finer leaf and more compact size, this Dietes needs very little maintenancesimply prune every 6 to 8 years, if at all.","Description","The Fine Divine plant is also smaller than the common form. Its much finer leaves make it far more ornamental, which allows it to look better in mass planting for large landscapes and is more compact for smaller gardens. Due to its finer leaf and more compact size, this Dietes needs very little maintenancesimply prune every 6 to 8 years, if at all."
"Ozbreed","Nandina domestica","Description","Tara Valley Ornamental SalesCORNUBIA07 3287 6139","Description","Tara Valley Ornamental SalesCORNUBIA07 3287 6139"
"Ozbreed","Callistemon viminalis","Description","Unlike many prolific flowering Callistemons, the Flora Burst plant is relatively self cleaning, leaving far less seed pods on the plant after flowering. Flora Burst Callistemon has beautiful rustic red new growth in spring and autumn.","Description","Unlike many prolific flowering Callistemons, the Flora Burst plant is relatively self cleaning, leaving far less seed pods on the plant after flowering. Flora Burst Callistemon has beautiful rustic red new growth in spring and autumn."
"Ozbreed","Dietes grandiflora","Description","This safer exotic, strappy leaf plant is highly drought, heat, humidity and frost tolerant. Once established, it needs very little maintenance, only needing cutting back on average every 5 to 7 years, if at all.","Description","This safer exotic, strappy leaf plant is highly drought, heat, humidity and frost tolerant. Once established, it needs very little maintenance, only needing cutting back on average every 5 to 7 years, if at all."
"Ozbreed","Syzygium francisii","Description","For a taller screen, plant 1.5m apart. For better long term growth, plant 2m apart. For a compact smaller hedge plant 1 metre apart and prune the top yearly and prune the side every two years on average.","Description","For a taller screen, plant 1.5m apart. For better long term growth, plant 2m apart. For a compact smaller hedge plant 1 metre apart and prune the top yearly and prune the side every two years on average."
"Ozbreed","Syzygium francisii","Description","It is strongly resistant to leaf-dimpling psyllids and appears to be sterile. Indications are it is highly Myrtle Rust resistant, as on two occassions neighbouring plants have had Myrtle Rust and Hobbit Syzygium has not.","Description","It is strongly resistant to leaf-dimpling psyllids and appears to be sterile. Indications are it is highly Myrtle Rust resistant, as on two occassions neighbouring plants have had Myrtle Rust and Hobbit Syzygium has not."
"Ozbreed","Philodendron species","Description","The ability of Little Phil Philodendron to cope with heavy shade, along with its small size, make this the perfect green wall or indoor plant.","Description","The ability of Little Phil Philodendron to cope with heavy shade, along with its small size, make this the perfect green wall or indoor plant."
"Ozbreed","Alternanthera dentata","Description","Little Ruby Alternanthera provides a display of white flowers in spring.","Description","Little Ruby Alternanthera provides a display of white flowers in spring."
"Ozbreed","Alternanthera dentata","Description","It will need to be planted in a sheltered position to protect it from heavy frost. In frost-free areas Little Ruby Alternanthera can be planted in full sun to part shade. It requires well drained moist soils.","Description","It will need to be planted in a sheltered position to protect it from heavy frost. In frost-free areas Little Ruby Alternanthera can be planted in full sun to part shade. It requires well drained moist soils."
"Ozbreed","Alternanthera dentata","Description","Provide with adequate water as required. Keep moist in dry weather and protect from heavy frost.","Description","Provide with adequate water as required. Keep moist in dry weather and protect from heavy frost."
"Ozbreed","Dianella caerulea","Description","Lucia Dianella is a good erosion control option as it strengthens the soil 433.75%. See research for more information.","Description","Lucia Dianella is a good erosion control option as it strengthens the soil 433.75%. See research for more information."
"Ozbreed","Lomandra longifolia.","Description","Years ago Silver Streak Dianella became popular due to its white and green foliage, but the plant did not perform long term in most Australian conditions. Now a similar colour contrast can be achieved with a super reliable long lived plant. Lucky Stripe Lomandra does not produce viable seed, so it will stay where it is planted. Grows well in dry and wet soils.","Description","Years ago Silver Streak Dianella became popular due to its white and green foliage, but the plant did not perform long term in most Australian conditions. Now a similar colour contrast can be achieved with a super reliable long lived plant. Lucky Stripe Lomandra does not produce viable seed, so it will stay where it is planted. Grows well in dry and wet soils."
"Ozbreed","Westringia","Description","Pruning occassionally makes this plant even tighter in appearance. Low Horizon Westringia is a great companion for the Grey Box plant and Lomandra varieties, which look so good next to Westringias.","Description","Pruning occassionally makes this plant even tighter in appearance. Low Horizon Westringia is a great companion for the Grey Box plant and Lomandra varieties, which look so good next to Westringias."
"Ozbreed","Westringia","Description","For retail nurseries and more wholesale growers click here.","Description","For retail nurseries and more wholesale growers click here."
"Ozbreed","Iresine herbstii","Description","The vivid pink ribs on its leaves adds colour contrast to any home garden.","Description","The vivid pink ribs on its leaves adds colour contrast to any home garden."
"Ozbreed","Iresine herbstii","Description","Provide with adequate water as required and trim annually to keep tidy.","Description","Provide with adequate water as required and trim annually to keep tidy."
"Ozbreed","Hibbertia spicata","Description","Excellent in coastal and limestone locations, as it will tolerate higher pH. Has proven sound in containers for periods up to 18 months, but Ocean Reef Hibbertia is best as a bedded plant with sound nutrient and moisture. This shrub needs sun every available day but will tolerate half day shade if kept warm and not too wet.","Description","Excellent in coastal and limestone locations, as it will tolerate higher pH. Has proven sound in containers for periods up to 18 months, but Ocean Reef Hibbertia is best as a bedded plant with sound nutrient and moisture. This shrub needs sun every available day but will tolerate half day shade if kept warm and not too wet."
"Ozbreed","Alternanthera ficoidea","Description","Its a frost tender shrub, so it will need to be planted in a sheltered position to protect it from light frost. In frost-free areas Party Pink Alternanthera can be planted in full sun to part shade. It requires well drained moist soils.","Description","Its a frost tender shrub, so it will need to be planted in a sheltered position to protect it from light frost. In frost-free areas Party Pink Alternanthera can be planted in full sun to part shade. It requires well drained moist soils."
"Ozbreed","Alternanthera ficoidea","Description","Provide the Party Pink plant with adequate water as required. Keep moist in dry weather and protect from light frost.","Description","Provide the Party Pink plant with adequate water as required. Keep moist in dry weather and protect from light frost."
"Ozbreed","Ficus brachypoda","Description","The Podium Fig is a beautiful native with a domed canopy, excellent as an evergreen shade tree. It ticks many boxes for a variety of commercial and residential landscapes, with a compact size of 6-9m. A uniform selection, great for streetscapes, while the common form is highly variable from 1-6m.","Description","The Podium Fig is a beautiful native with a domed canopy, excellent as an evergreen shade tree. It ticks many boxes for a variety of commercial and residential landscapes, with a compact size of 6-9m. A uniform selection, great for streetscapes, while the common form is highly variable from 1-6m."
"Ozbreed","Ficus brachypoda","Description","Podium Ficus has lush foliage, the leaves mature to a glossy deep green. Its set apart from other species like F. rubiginosa, which tend to have a dull or glaucous leaf.","Description","Podium Ficus has lush foliage, the leaves mature to a glossy deep green. Its set apart from other species like F. rubiginosa, which tend to have a dull or glaucous leaf."
"Ozbreed","Ficus brachypoda","Description","The Podium tree has a strong central trunk, with branches that form a great vase-like structure. Its bark is pale grey in colour with a smooth-fine texture. Unlike other Figs, it keeps a clear trunk. After 10 years of observations, no aerial roots have formed.","Description","The Podium tree has a strong central trunk, with branches that form a great vase-like structure. Its bark is pale grey in colour with a smooth-fine texture. Unlike other Figs, it keeps a clear trunk. After 10 years of observations, no aerial roots have formed."
"Ozbreed","Ficus brachypoda","Description","Podium Ficus is a safer tree. Fruiting is low, and smaller in size compared to other Figs. This means little fruit drop mess for paths, parks and streetscapes. Its flexible branches give it high wind tolerance, with no damage evident in cyclonic wind gusts up to 170 km/h.","Description","Podium Ficus is a safer tree. Fruiting is low, and smaller in size compared to other Figs. This means little fruit drop mess for paths, parks and streetscapes. Its flexible branches give it high wind tolerance, with no damage evident in cyclonic wind gusts up to 170 km/h."
"Ozbreed","Ficus brachypoda","Description","Once established, Podium Ficus is drought tolerant and has moderate frost tolerance (tested down to -2C). Protect from frost in first winter when young.","Description","Once established, Podium Ficus is drought tolerant and has moderate frost tolerance (tested down to -2C). Protect from frost in first winter when young."
"Ozbreed","Ficus brachypoda","Description","ONLY AVAILABLE FROM BANGALOW WHOLESALE NURSERY AT THIS POINT IN TIME.","Description","ONLY AVAILABLE FROM BANGALOW WHOLESALE NURSERY AT THIS POINT IN TIME."
"Ozbreed","Rhododendron hybrid","height","1 ","Size","1m high x 1.2m wide."
"Ozbreed","Rhododendron hybrid","height","1 ","Size","1m high x 80cm wide."
"Ozbreed","Rhododendron hybrid","height","1 ","Size","1m high x 1m wide."
"Ozbreed","Rhododendron hybrid","height","1.25 ","Size","1.25m high x 1m wide."
"Ozbreed","Rhododendron hybrid","height","1.25 ","Size","1.25m high x 1.25m wide."
"Ozbreed","Rhododendron hybrid","height","1.2 ","Size","1.2m high x 1m wide."
"Ozbreed","Rhododendron hybrid","height","1.2 ","Size","1.2m high x 1.5m wide."
"Ozbreed","Agapanthus orientalis","height","1 ","Size","1m high x 80cm wide."
"Ozbreed","Correa alba","height","2 ","Size","2m high x 2m wide (smaller with pruning)."
"Ozbreed","Canna hybrid","height","1.4 ","Size","1.4m high x 1.5-2m wide."
"Ozbreed","Viburnum odoratissimum","height","2.5  ","Size","2.5 m high x 2 m wide. (Can reach up to 3.5m in height if left unpruned)"
"Ozbreed","Callistemon viminalis","height","2 ","Size","2m high x 1.5m wide."
"Ozbreed","Callistemon viminalis","height","1.8 ","Size","1.8m high x 1.5m wide."
"Ozbreed","Canna hybrid","height","1.7 ","Size","1.7m high x 2m wide."
"Ozbreed","Westringia","height","1 ","Size","1m high x 60cm wide pruned; 2.2m high x 1.5m wide unpruned."
"Ozbreed","Agapanthus orientalis","height","1.5 ","Size","1.5m high x 1.2m wide."
"Ozbreed","Viburnum odoratissimum","height","4  ","Size","4 m high x 2.5 m wide."
"Ozbreed","Rhododendron hybrid","height","0.8","Size","80cm high x 95cm wide."
"Ozbreed","Rhododendron hybrid","height","0.95","Size","95cm high x 1m wide."
"Ozbreed","Correa reflexa","height","0.5","Size","50cm high x 1m wide (smaller with pruning)."
"Ozbreed","Agapanthus hybrid","height","0.4","Size","40cm high x 60cm wide; 60-80cm high flowers."
"Ozbreed","Dianella tasmanica","height","0.45","Size","45cm high x 40-50cm wide."
"Ozbreed","Eremophila glabra prostrate","height","0.25","Size","25cm high x 1m wide."
"Ozbreed","Agapanthus hybrid","height","0.5","Size","50cm high x 60cm wide; 60-80cm high flowers."
"Ozbreed","Dianella caerulea","height","0.5","Size","50cm high x 40cm wide."
"Ozbreed","Grevillea rhyolitica x juniperina","height","0.5","Size","50cm high x 80cm wide."
"Ozbreed","Phormium tenax","height","0.4","Size","40cm high x 40cm wide."
"Ozbreed","Dianella caerulea","height","0.55","Size","55cm high x 45cm wide."
"Ozbreed","Correa pulchella","height","0.5","Size","50cm high x 2m wide (smaller with pruning)."
"Ozbreed","Grevillea rosmarinifolia","height","0.8","Size","80cm high x 80cm wide."
"Ozbreed","Dianella tasmanica","height","0.35","Size","35cm high x 35cm wide."
"Ozbreed","Gazania hybrid","height","0.2","Size","Approx 20cm high x 60cm wide."
"Ozbreed","Dianella tasmanica","height","0.55","Size","55cm high x 50cm wide."
"Ozbreed","Poa labillardieri","height","0.6","Size","60cm high x 50cm wide."
"Ozbreed","Anigozanthos hybrid","height","0.45","Size","45cm high x 35cm wide. Its flowers reach 70cm high."
"Ozbreed","Correa pulchella","height","0.25","Size","25cm high x 80cm wide (smaller with pruning)."
"Ozbreed","Lomandra multiflora","height","0.45","Size","45cm high x 45cm wide."
"Ozbreed","Grevillea juniperina","height","0.3","Size","30cm high x 80cm-1m wide."
"Ozbreed","Dianella caerulea","height","0.45","Size","45cm high x 40cm wide."
"Ozbreed","Liriope muscari","height","0.4","Size","40cm high x 50cm wide. 15  20cm high x 20  30cm wide when mown once a year."
"Ozbreed","Liriope muscari","height","0.5","Size","50cm high x 50cm wide."
"Ozbreed","Lomandra longifolia","height","0.7","Size","70cm high x 70 cm wide."
"Ozbreed","Dianella caerulea","height","0.7","Size","70cm high x 70cm wide."
"Ozbreed","Poa poiformis","height","0.45","Size","45cm high x 45cm wide."
"Ozbreed","Dianella caerulea","height","0.4","Size","40cm high x 40cm wide."
"Ozbreed","Philodendron species","height","0.35","Size","35cm high x 35cm wide."
"Ozbreed","Westringia","height","0.3","Size","30cm high x 70cm wide."
"Ozbreed","Hardenbergia violacea","height","0.5","Size","50cm high x 2m wide."
"Ozbreed","Aloe hybrid","height","0.35","Size","35cm high x 40cm wide foliage; 60cm high flowers."
"Ozbreed","Aloe hybrid","height","0.25","Size","25cm high x 35cm wide foliage; 55cm high flowers."
"Ozbreed","Aloe hybrid","height","0.7","Size","70cm high x 70cm wide foliage; 1.2m high flowers."
"Ozbreed","Aloe hybrid","height","0.6","Size","60cm high x 50cm wide foliage; 95cm high flowers."
"Ozbreed","Hardenbergia violacea","height","0.45","Size","45cm high x 45cm wide."
"Ozbreed","Pennisetum alopecuroides","height","0.6","Size","60cm high x 60cm wide."
"Ozbreed","Iresine herbstii","height","0.4","Size","40cm x 40cm."
"Ozbreed","Hibbertia spicata","height","0.5","Size","50cm high x 25cm wide."
"Ozbreed","Gardenia augusta","height","0.3","Size","30cm high x 1m wide."
"Ozbreed","Pennisetum alopecuroides","height","0.45","Size","45cm high x 45cm wide."
"Ozbreed","Liriope muscari","height","0.25","Size","25cm high x 25cm wide."
"Ozbreed","Dianella revoluta","height","0.5","Size","50cm high x 60  70cm wide."
"Ozbreed","Liriope muscari","height","0.3","Size","30cm high x 40cm wide."
"Ozbreed","Scaevola humilis","height","0.2","Size","20cm high x 1.5m wide."
"Ozbreed","Dianella prunina","height","0.5","Size","50cm high x 50cm wide."
"Ozbreed","Myoporum parvifolium","height","0.1","Size","10cm high x 1m wide."
"Ozbreed","Westringia","min_height","1","Size","1-1.5m high x 80cm-1.3m wide."
"Ozbreed","Rhaphiolepis indica","min_height","1.5","Size","1.5  2m high x 1.5m wide."
"Ozbreed","Lomandra hystrix","min_height","1.5","Size","1.5m  1.8m high x 1.2m  1.5m wide."
"Ozbreed","Corymbia citriodora","min_height"," 4","Size","Approximately 4-6m high x 4-6m wide."
"Ozbreed","Tristaniopsis laurina","min_height","7","Size","7  12m high x 5m wide."
"Ozbreed","Syzygium australe","min_height","6","Size","6  10m high x 1  1.5m wide. Can be pruned down to 2m."
"Ozbreed","Ficus brachypoda","min_height","6","Size","6-9m high x 6-9m wide."
"Ozbreed","Westringia","max_height","1.5 ","Size","1-1.5m high x 80cm-1.3m wide."
"Ozbreed","Rhaphiolepis indica","max_height","2","Size","1.5  2m high x 1.5m wide."
"Ozbreed","Lomandra hystrix","max_height","1.8","Size","1.5m  1.8m high x 1.2m  1.5m wide."
"Ozbreed","Corymbia citriodora","max_height","6 ","Size","Approximately 4-6m high x 4-6m wide."
"Ozbreed","Tristaniopsis laurina","max_height","12","Size","7  12m high x 5m wide."
"Ozbreed","Syzygium australe","max_height","10","Size","6  10m high x 1  1.5m wide. Can be pruned down to 2m."
"Ozbreed","Ficus brachypoda","max_height","9 ","Size","6-9m high x 6-9m wide."
"Ozbreed","Dietes grandiflora","min_height","0.6","Size","60-80cm high x 50-70cm wide."
"Ozbreed","Nandina domestica","min_height","0.6","Size","60-70cm high x 60-70cm wide."
"Ozbreed","Alternanthera dentata","min_height","0.5","Size","Approximately 50-60cm x 50-60cm."
"Ozbreed","Rhaphiolepis indica","min_height","0.5","Size","50-80cm high x 50-80cm wide."
