"study","species","trait_name","value","trait_name_original","value_original"
"Sydney_water","Sticherus flabellatus","common_name","Umbrella Fern","common name","Umbrella Fern"
"Sydney_water","Sticherus flabellatus","description","Evergreen erect fern (0.8m x 1.5m) from Qld; NSW (including Sydney in gullies and rainforests); Vic; NZ & New Caledonia. Glossy bright green fronds divided into 1-2 pairs of axes. Long creeping rhizome. Useful for a sheltered position in partial to full shade. Prefers moist soil. Frost sensitive. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence.","description","Evergreen erect fern (0.8m x 1.5m) from Qld; NSW (including Sydney in gullies and rainforests); Vic; NZ & New Caledonia. Glossy bright green fronds divided into 1-2 pairs of axes. Long creeping rhizome. Useful for a sheltered position in partial to full shade. Prefers moist soil. Frost sensitive. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence."
"Sydney_water","Stokesia laevis","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Stokesia laevis","common_name","Stokes' Aster","common name","Stokes' Aster"
"Sydney_water","Stokesia laevis","description","Evergreen basal rosetted perennial (0.4m x 0.4m) from North America. Green narrow divided leaves. Erect stems of lavender or purple daisy-like flowers from spring to autumn. Useful for a mixed border; grouped for colour in the perennial garden or for cut flowers. Suitable for coastal areas. Prefers moist well drained soil. Frost tolerant.","description","Evergreen basal rosetted perennial (0.4m x 0.4m) from North America. Green narrow divided leaves. Erect stems of lavender or purple daisy-like flowers from spring to autumn. Useful for a mixed border; grouped for colour in the perennial garden or for cut flowers. Suitable for coastal areas. Prefers moist well drained soil. Frost tolerant."
"Sydney_water","Strelitzia nicolai","Plant origin","Non indigenous (South Africa)","Plant origin","Non indigenous (South Africa)"
"Sydney_water","Strelitzia nicolai","common_name","Giant Bird of Paradise","common name","Giant Bird of Paradise"
"Sydney_water","Strelitzia nicolai","description","Evergreen palm-like clumping perennial resembling a banana plant (5m x 2m) from South Africa. Large greyish leaves with long petioles. Erect stems of terminal flowers with white sepals; blue petals and a red spathe resembling the head of a bird. Useful as a feature or screen particularly in coastal and tropical themed gardens. Tolerant of salt spray. Moderately invasive root system. Frost and drought sensitive.","description","Evergreen palm-like clumping perennial resembling a banana plant (5m x 2m) from South Africa. Large greyish leaves with long petioles. Erect stems of terminal flowers with white sepals; blue petals and a red spathe resembling the head of a bird. Useful as a feature or screen particularly in coastal and tropical themed gardens. Tolerant of salt spray. Moderately invasive root system. Frost and drought sensitive."
"Sydney_water","Strelitzia reginae","Plant origin","Non indigenous (South Africa)","Plant origin","Non indigenous (South Africa)"
"Sydney_water","Strelitzia reginae","common_name","Bird of Paradise","common name","Bird of Paradise"
"Sydney_water","Strelitzia reginae","description","Evergreen clump forming perennial (1m x 1.5m) from South Africa. Bluish green blade-like leaves. Purple blue and orange flowers resembling the head of a crested bird; on erect stems. Useful for tropical gardens; accent amongst shrubs and as a cut flower. Remove spent flowers. Sensitive to salinity. Frost sensitive.","description","Evergreen clump forming perennial (1m x 1.5m) from South Africa. Bluish green blade-like leaves. Purple blue and orange flowers resembling the head of a crested bird; on erect stems. Useful for tropical gardens; accent amongst shrubs and as a cut flower. Remove spent flowers. Sensitive to salinity. Frost sensitive."
"Sydney_water","Streptocarpus x hybridus","Plant origin","Non indigenous (South Africa)","Plant origin","Non indigenous (South Africa)"
"Sydney_water","Streptocarpus x hybridus","common_name","Cape Primroses","common name","Cape Primroses"
"Sydney_water","Streptocarpus x hybridus","description","Evergreen hybrid perennial forming an asymmetrical clump (0.25m x 0.4m) from South Africa. Strap shaped wrinkled green leaves. Trumpet shaped flowers in shades or mauve; magenta; rose and salmon. Useful for containers indoors or outdoors in a warm protected position. Needs high humidity and fertile well drained soil. Benefits from monthly application of soluble fertiliser. Frost sensitive.","description","Evergreen hybrid perennial forming an asymmetrical clump (0.25m x 0.4m) from South Africa. Strap shaped wrinkled green leaves. Trumpet shaped flowers in shades or mauve; magenta; rose and salmon. Useful for containers indoors or outdoors in a warm protected position. Needs high humidity and fertile well drained soil. Benefits from monthly application of soluble fertiliser. Frost sensitive."
"Sydney_water","Streptosolen jamesonii","Plant origin","","Plant origin",""
"Sydney_water","Streptosolen jamesonii","common_name","Browallia","common name","Browallia"
"Sydney_water","Streptosolen jamesonii","description","Evergreen loosely scrambling shrub (2m x 2m) from Columbia and Ecuador. Oval finely corrugated leaves. Terminal clusters of orange flowers in spring and summer. Useful spilling over walls or with shrubbery for its bright floral display. Tolerates light frosts only.","description","Evergreen loosely scrambling shrub (2m x 2m) from Columbia and Ecuador. Oval finely corrugated leaves. Terminal clusters of orange flowers in spring and summer. Useful spilling over walls or with shrubbery for its bright floral display. Tolerates light frosts only."
"Sydney_water","Strobilanthes anisophyllus","Plant origin","Non indigenous (India)","Plant origin","Non indigenous (India)"
"Sydney_water","Strobilanthes anisophyllus","common_name","Goldfussia","common name","Goldfussia"
"Sydney_water","Strobilanthes anisophyllus","description","Evergreen erect and branching shrub (1m x 1m) from India. Narrow deep green leaves stained purple black on both sides. Spikes of funnel to bell shaped white flowers turning lavender with age. Useful as a specimen or in groups mixed with shrubbery for the contrast of its foliage. Protect from wind. Frost and drought sensitive.","description","Evergreen erect and branching shrub (1m x 1m) from India. Narrow deep green leaves stained purple black on both sides. Spikes of funnel to bell shaped white flowers turning lavender with age. Useful as a specimen or in groups mixed with shrubbery for the contrast of its foliage. Protect from wind. Frost and drought sensitive."
"Sydney_water","Stylidium graminifolium","Plant origin","Indigenous (Qld; NSW (Sydney) ; Vic; Tas & SA)","Plant origin","Indigenous (Qld; NSW (Sydney) ; Vic; Tas & SA)"
"Sydney_water","Stylidium graminifolium","common_name","Grass Trigger Plant","common name","Grass Trigger Plant"
"Sydney_water","Stylidium graminifolium","description","Evergreen variable tufted perennial (0.3-0.9m x 0.4m) from Qld; NSW (including Sydney); Vic; Tas & SA. Stiff grass-like leaves. Long terminal spikes of gradually opening flowers from pale pink to magenta in spring and summer. Useful for an informal bush or perennial garden. Bird attracting. Salt spray tolerant. Needs a well drained sunny position. Frost and drought tolerant.","description","Evergreen variable tufted perennial (0.3-0.9m x 0.4m) from Qld; NSW (including Sydney); Vic; Tas & SA. Stiff grass-like leaves. Long terminal spikes of gradually opening flowers from pale pink to magenta in spring and summer. Useful for an informal bush or perennial garden. Bird attracting. Salt spray tolerant. Needs a well drained sunny position. Frost and drought tolerant."
"Sydney_water","Styphelia triflora","Plant origin","Indigenous (NSW (Sydney Hawkesbury Sandstone sheltered understory))","Plant origin","Indigenous (NSW (Sydney Hawkesbury Sandstone sheltered understory))"
"Sydney_water","Styphelia triflora","common_name","Five-corners","common name","Five-corners"
"Sydney_water","Styphelia triflora","description","Evergreen erect bushy shrub (1.5m x 1m) from NSW (including Sydney Hawkesbury Sandstone sheltered understorey). Blue green stiff pointed leaves. Clusters of pink tubular flowers with hairy cream tips in winter and spring. Green flowering form available. Useful sheltering beneath trees or tall shrubs particularly in a bush garden. Prefers composted well drained moist soil in partial shade. Frost tolerant. Moderately drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence.","description","Evergreen erect bushy shrub (1.5m x 1m) from NSW (including Sydney Hawkesbury Sandstone sheltered understorey). Blue green stiff pointed leaves. Clusters of pink tubular flowers with hairy cream tips in winter and spring. Green flowering form available. Useful sheltering beneath trees or tall shrubs particularly in a bush garden. Prefers composted well drained moist soil in partial shade. Frost tolerant. Moderately drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence."
"Sydney_water","Styphelia tubiflora","Plant origin","Indigenous (NSW (Sydney Hawkesbury sandstone & Blue Mtns))","Plant origin","Indigenous (NSW (Sydney Hawkesbury sandstone & Blue Mtns))"
"Sydney_water","Styphelia tubiflora","common_name","Red Five-corners","common name","Red Five-corners"
"Sydney_water","Styphelia tubiflora","description","Evergreen meandering shrub (0.6m x 0.8m) from NSW (including Sydney Hawkesbury Sandstone and Blue Mtns). Narrow sharply pointed leaves. Drooping red tubular flowers in rows on the stems in spring. Useful between shrubs in a rock or gravel garden or understorey particularly in a bush garden. Needs well drained composted and mulched soil. Prefers partial shade. Frost and drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence.","description","Evergreen meandering shrub (0.6m x 0.8m) from NSW (including Sydney Hawkesbury Sandstone and Blue Mtns). Narrow sharply pointed leaves. Drooping red tubular flowers in rows on the stems in spring. Useful between shrubs in a rock or gravel garden or understorey particularly in a bush garden. Needs well drained composted and mulched soil. Prefers partial shade. Frost and drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence."
"Sydney_water","Syagrus romanzoffiana","Plant origin","Non indigenous (Brazil)","Plant origin","Non indigenous (Brazil)"
"Sydney_water","Syagrus romanzoffiana","common_name","Cocus Palm","common name","Cocus Palm"
"Sydney_water","Syagrus romanzoffiana","description","Evergreen palm with single smooth trunk and head of arching fronds (6-12m x 4m) from Brazil. Glossy bright green soft pinnate leaves. Yellow flowers and bright orange fruit on mature palms. Useful as an accent or in groups. Often used around swimming pools. Invasive potential as seeds carried by birds. Requires ample water. Drought and frost sensitive.","description","Evergreen palm with single smooth trunk and head of arching fronds (6-12m x 4m) from Brazil. Glossy bright green soft pinnate leaves. Yellow flowers and bright orange fruit on mature palms. Useful as an accent or in groups. Often used around swimming pools. Invasive potential as seeds carried by birds. Requires ample water. Drought and frost sensitive."
"Sydney_water","Syncarpia glomulifera","Plant origin","Indigenous (Qld & NSW (Sydney))","Plant origin","Indigenous (Qld & NSW (Sydney))"
"Sydney_water","Syncarpia glomulifera","common_name","Turpentine","common name","Turpentine"
"Sydney_water","Syncarpia glomulifera","description","Evergreen tall straight tree with fibrous bark (30m x 8m) from Qld and NSW (including Sydney). Thick and stiff lanceolate leaves with greyish underside. Fluffy white flowers in summer followed by woody fruit. Useful as a specimen or windbreak in large gardens. Prefers deep fertile soil. Fruit may be a nuisance in traffic areas. Frost sensitive. Drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence.","description","Evergreen tall straight tree with fibrous bark (30m x 8m) from Qld and NSW (including Sydney). Thick and stiff lanceolate leaves with greyish underside. Fluffy white flowers in summer followed by woody fruit. Useful as a specimen or windbreak in large gardens. Prefers deep fertile soil. Fruit may be a nuisance in traffic areas. Frost sensitive. Drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate natural occurrence."
"Sydney_water","Syringa vulgaris","Plant origin","Non indigenous (Iran and Asia)","Plant origin","Non indigenous (Iran and Asia)"
"Sydney_water","Syringa vulgaris","common_name","Lilac","common name","Lilac"
"Sydney_water","Syringa vulgaris","description","Deciduous erect shrub or small tree (4m x 2.5m) from Asia and Iran. Smooth heart shaped leaves on arching branches. Large heads in pairs of fragrant flowers in spring in shades of white; pink; mauve; lilac-blue and purple-reds. Useful as a small specimen tree or in the background of shrubbery for its spring flowers. Prefers a cool climate and moist fertile alkaline soil. Sensitive to soil acidity. Frost tolerant. Drought sensitive.","description","Deciduous erect shrub or small tree (4m x 2.5m) from Asia and Iran. Smooth heart shaped leaves on arching branches. Large heads in pairs of fragrant flowers in spring in shades of white; pink; mauve; lilac-blue and purple-reds. Useful as a small specimen tree or in the background of shrubbery for its spring flowers. Prefers a cool climate and moist fertile alkaline soil. Sensitive to soil acidity. Frost tolerant. Drought sensitive."
"Sydney_water","Syzygium Cascade","Plant origin","Non indigenous (Hybrid between S. leuhmanni and S wilsonii from Qld)","Plant origin","Non indigenous (Hybrid between S. leuhmanni and S wilsonii from Qld)"
"Sydney_water","Syzygium Cascade","common_name","Pink Flowering Lilly Pilly","common name","Pink Flowering Lilly Pilly"
"Sydney_water","Syzygium Cascade","description","Evergreen round bushy shrub with pendulous habit (2.5m x 1.5m). Hybrid between S. leuhmanni and S wilsonii both from Qld. Drooping red new growth changing from shades of pink to green as the new growth ages. Clusters of cream to pink flowers in spring followed by edible fruit in summer. Useful as a weeping specimen; screen or pruned to a dense colourful hedge. Shows good resistance to attack by leaf psyllid insect. Frost and drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen round bushy shrub with pendulous habit (2.5m x 1.5m). Hybrid between S. leuhmanni and S wilsonii both from Qld. Drooping red new growth changing from shades of pink to green as the new growth ages. Clusters of cream to pink flowers in spring followed by edible fruit in summer. Useful as a weeping specimen; screen or pruned to a dense colourful hedge. Shows good resistance to attack by leaf psyllid insect. Frost and drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Syzygium Tiny Trev","Plant origin","Non indigenous (NSW & Qld)","Plant origin","Non indigenous (NSW & Qld)"
"Sydney_water","Syzygium Tiny Trev","common_name","Tiny Trev Lilypilly","common name","Tiny Trev Lilypilly"
"Sydney_water","Syzygium Tiny Trev","description","Evergreen compact bushy shrub (0.8m x 0.8m). Dwarf form of S australe from NSW and Qld. Small elliptical leaves with bronze red new growth. White flowers infrequently. Useful as a feature; small clipped or unclipped hedge or mass planted as low understorey. Good resistance to Lillypilly psyllid. Frost sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen compact bushy shrub (0.8m x 0.8m). Dwarf form of S australe from NSW and Qld. Small elliptical leaves with bronze red new growth. White flowers infrequently. Useful as a feature; small clipped or unclipped hedge or mass planted as low understorey. Good resistance to Lillypilly psyllid. Frost sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Syzygium australe","Plant origin","Indigenous (Qld & NSW (including Sydney in coastal rainforests))","Plant origin","Indigenous (Qld & NSW (including Sydney in coastal rainforests))"
"Sydney_water","Syzygium australe","common_name","Scrub Cherry","common name","Scrub Cherry"
"Sydney_water","Syzygium australe","description","Evergreen small to medium tree (8m x 4m often less) from Qld and NSW (including Sydney rainforests of Hawkesbury Sandstone and Illawarra regions). Elliptical to obovate leaves glossy above. White fluffy flowers followed by edible red or mauve ovoid fruit. Useful for a feature; screen or hedge particularly for beachside sites as low branches offer good protection from winds. Dwarf cultivars available some of which are susceptible to attack by leaf psyllid insect. Salt spray tolerant. Frost sensitive. Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant's natural occurrence. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen small to medium tree (8m x 4m often less) from Qld and NSW (including Sydney rainforests of Hawkesbury Sandstone and Illawarra regions). Elliptical to obovate leaves glossy above. White fluffy flowers followed by edible red or mauve ovoid fruit. Useful for a feature; screen or hedge particularly for beachside sites as low branches offer good protection from winds. Dwarf cultivars available some of which are susceptible to attack by leaf psyllid insect. Salt spray tolerant. Frost sensitive. Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant's natural occurrence. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Syzygium jambos","Plant origin","Non indigenous (SE Asia)","Plant origin","Non indigenous (SE Asia)"
"Sydney_water","Syzygium jambos","common_name","Rose Apple","common name","Rose Apple"
"Sydney_water","Syzygium jambos","description","Evergreen spreading tree (12m x 5m) from southeast Asia. Dark green glossy lanceolate leaves. Terminal clusters of white fluffy flowers followed by fragrant edible fleshy fruit. Useful for a tropical or rainforest themed garden. Fruit valued for jams and jellies. Prefers moist fertile well drained soil. Frost and drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen spreading tree (12m x 5m) from southeast Asia. Dark green glossy lanceolate leaves. Terminal clusters of white fluffy flowers followed by fragrant edible fleshy fruit. Useful for a tropical or rainforest themed garden. Fruit valued for jams and jellies. Prefers moist fertile well drained soil. Frost and drought sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Syzygium luehmannii","Plant origin","Non indigenous (Qld & NSW)","Plant origin","Non indigenous (Qld & NSW)"
"Sydney_water","Syzygium luehmannii","common_name","Small-leafed Lillypilly","common name","Small-leafed Lillypilly"
"Sydney_water","Syzygium luehmannii","description","Evergreen dense low branching tree or large shrub (4-8m x 2-4m) from Qld and NSW. Glossy green lanceolate leaves; pink to coppery red when young. White fluffy flowers in spring followed by edible red pear-shaped berries. Useful as a specimen tree; screen; windbreak or clipped hedge. Resistant to lillypilly psyllid. Prefers a protected position. Frost sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen dense low branching tree or large shrub (4-8m x 2-4m) from Qld and NSW. Glossy green lanceolate leaves; pink to coppery red when young. White fluffy flowers in spring followed by edible red pear-shaped berries. Useful as a specimen tree; screen; windbreak or clipped hedge. Resistant to lillypilly psyllid. Prefers a protected position. Frost sensitive. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Syzygium paniculata Dwarf Form","Plant origin","Indigenous (Qld & NSW (including rainforests of Sydney & Illawarra regions))","Plant origin","Indigenous (Qld & NSW (including rainforests of Sydney & Illawarra regions))"
"Sydney_water","Syzygium paniculata Dwarf Form","common_name","Dwarf Magenta Cherry","common name","Dwarf Magenta Cherry"
"Sydney_water","Syzygium paniculata Dwarf Form","description","Evergreen dense compact shrub (3m x 1.5m) from NSW (including coastal rainforests of Sydney). Glossy green lanceolate leaves. Terminal cream fluffy flowers followed by magenta coloured edible ovoid fruit. Useful for a specimen; screen; hedge; topiary or container planting. Suitable for coastal conditions. Reasonably resistant to leaf psyllid insect. Frost sensitive. Moderately drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant's natural occurrence. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe.","description","Evergreen dense compact shrub (3m x 1.5m) from NSW (including coastal rainforests of Sydney). Glossy green lanceolate leaves. Terminal cream fluffy flowers followed by magenta coloured edible ovoid fruit. Useful for a specimen; screen; hedge; topiary or container planting. Suitable for coastal conditions. Reasonably resistant to leaf psyllid insect. Frost sensitive. Moderately drought tolerant. Additional irrigation above natural rainfall may be required if growing conditions do not replicate the plant's natural occurrence. *Known to damage underground services, do not plant within 6 metres of any wastewater pipe."
"Sydney_water","Syzygium wilsonii subsp wilsonii","Plant origin","Non indigenous (Qld rainforests)","Plant origin","Non indigenous (Qld rainforests)"
"Sydney_water","Syzygium wilsonii subsp wilsonii","common_name","Powder Puff Lilly Pilly","common name","Powder Puff Lilly Pilly"
"Sydney_water","Syzygium wilsonii subsp wilsonii","description","Evergreen rounded shrub with weeping branches (2m x 2m) from Qld rainforests. Stiff lanceolate leaves with pinkish red new growth. Large fluffy red flowers from spring to summer followed by ovoid shaped edible fleshy fruit. Useful specimen or understorey particularly for a tropical or rainforest themed garden. Bird attracting. Needs a shaded sheltered position. Protect from drying winds. Prefers composted well drained and mulched soil. Prune to increase flower quantity. Frost and drought sensitive.","description","Evergreen rounded shrub with weeping branches (2m x 2m) from Qld rainforests. Stiff lanceolate leaves with pinkish red new growth. Large fluffy red flowers from spring to summer followed by ovoid shaped edible fleshy fruit. Useful specimen or understorey particularly for a tropical or rainforest themed garden. Bird attracting. Needs a shaded sheltered position. Protect from drying winds. Prefers composted well drained and mulched soil. Prune to increase flower quantity. Frost and drought sensitive."
"Sydney_water","Tamarix parviflora","Plant origin","Non indigenous (South-eastern Europe)","Plant origin","Non indigenous (South-eastern Europe)"
"Sydney_water","Tamarix parviflora","common_name","Early Tamarisk","common name","Early Tamarisk"
"Sydney_water","Tamarix parviflora","description","Deciduous wide spreading shrub (4m x 4m) from south-eastern Europe. Small scale-like greyish green leaves. Dense clusters of tiny pink flowers on branches along last years growth in spring. Useful hedge or windbreak particularly on exposed coastal sites. Highly tolerant of salt spray. Heat tolerant. Prefers well drained soil in full sun. Invasive weed potential. Avoid use near bushland areas. Frost and drought tolerant.","description","Deciduous wide spreading shrub (4m x 4m) from south-eastern Europe. Small scale-like greyish green leaves. Dense clusters of tiny pink flowers on branches along last years growth in spring. Useful hedge or windbreak particularly on exposed coastal sites. Highly tolerant of salt spray. Heat tolerant. Prefers well drained soil in full sun. Invasive weed potential. Avoid use near bushland areas. Frost and drought tolerant."
"Sydney_water","Taxodium distichum","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Taxodium distichum","common_name","Swamp Cyperus","common name","Swamp Cyperus"
"Sydney_water","Taxodium distichum","description","Deciduous broadly conical tree (20m x 10m) from North America. Soft fresh green linear leaves turning rich brown in autumn. Useful specimen for very large gardens planted in a low spot or near water. Tolerant of any moist soil. Frost tolerant. Drought sensitive.","description","Deciduous broadly conical tree (20m x 10m) from North America. Soft fresh green linear leaves turning rich brown in autumn. Useful specimen for very large gardens planted in a low spot or near water. Tolerant of any moist soil. Frost tolerant. Drought sensitive."
"Sydney_water","Telopea Shady Lady","Plant origin","Non indigenous (Cultivar of T. speciossima from NSW & T. oreads from NSW & Vic)","Plant origin","Non indigenous (Cultivar of T. speciossima from NSW & T. oreads from NSW & Vic)"
"Sydney_water","Telopea Shady Lady","common_name","Waratah","common name","Waratah"
"Sydney_water","Telopea Shady Lady","description","Evergreen upright shrub (3m x 1.5m). Hardy cultivar from T. speciossima (NSW) x T oreads (NSW & Vic). Toothed or lobed leathery obovate leaves. Red flowers in spring in large terminal inflorescences. Useful as a hedge ; border or in groups for its spectacular flowers. Bird attracting. Needs well drained sandy soil. Frost tolerant.","description","Evergreen upright shrub (3m x 1.5m). Hardy cultivar from T. speciossima (NSW) x T oreads (NSW & Vic). Toothed or lobed leathery obovate leaves. Red flowers in spring in large terminal inflorescences. Useful as a hedge ; border or in groups for its spectacular flowers. Bird attracting. Needs well drained sandy soil. Frost tolerant."
"Sydney_water","Tetratheca thymifolia","Plant origin","Indigenous (Qld; NSW (Sydney Sandstone north of the harbour) & Vic)","Plant origin","Indigenous (Qld; NSW (Sydney Sandstone north of the harbour) & Vic)"
"Sydney_water","Tetratheca thymifolia","common_name","Black-eyed Susan","common name","Black-eyed Susan"
"Sydney_water","Tetratheca thymifolia","description","Evergreen rounded shrub (0.3-0.6m x 0.6m-1m) from Qld; NSW (including Syney Sandstone north of the harbour) and Vic. Tiny elliptical leaves in whorls. Perfumed deep pink bell-like flowers in winter and spring. Useful for blending with other small shrubs in a cottage or bush garden setting; rock garden or pot plant. Suitable for coastal gardens. Needs well drained mulched soil in full sun to filtered light. Frost tolerant. Moderately drought tolerant.","description","Evergreen rounded shrub (0.3-0.6m x 0.6m-1m) from Qld; NSW (including Syney Sandstone north of the harbour) and Vic. Tiny elliptical leaves in whorls. Perfumed deep pink bell-like flowers in winter and spring. Useful for blending with other small shrubs in a cottage or bush garden setting; rock garden or pot plant. Suitable for coastal gardens. Needs well drained mulched soil in full sun to filtered light. Frost tolerant. Moderately drought tolerant."
"Sydney_water","Teucrium fruticans","Plant origin","Non indigenous (Spain)","Plant origin","Non indigenous (Spain)"
"Sydney_water","Teucrium fruticans","common_name","Bush Germander","common name","Bush Germander"
"Sydney_water","Teucrium fruticans","description","Evergreen arching shrub with interlacing branches (1m x 1.5m) from Spain. Aromatic silver grey woolly oval leaves. Lipped lavender blue flowers in summer. Useful as a clipped hedge; against a sunny wall; in a herb garden or rockery or for topiary. Needs a well drained and warm position. Prune to maintain shape. Frost Sensitive.","description","Evergreen arching shrub with interlacing branches (1m x 1.5m) from Spain. Aromatic silver grey woolly oval leaves. Lipped lavender blue flowers in summer. Useful as a clipped hedge; against a sunny wall; in a herb garden or rockery or for topiary. Needs a well drained and warm position. Prune to maintain shape. Frost Sensitive."
"Sydney_water","Thalictrum aquilegiifolium","Plant origin","Non indigenous (Europe & Asia)","Plant origin","Non indigenous (Europe & Asia)"
"Sydney_water","Thalictrum aquilegiifolium","common_name","Greater Meadow Rue","common name","Greater Meadow Rue"
"Sydney_water","Thalictrum aquilegiifolium","description","Clump forming perennial (1m x 0.5m) from Europe and Asia. Finely divided grey green leaves. Bunched heads of fluffy lilac; pink or greenish white flowers on strong stems in summer. Useful for a border or perennial garden. Needs fertile well drained moist soil in a protected partial sun position. Sensitive to summer humidity. Frost tolerant. Drought sensitive.","description","Clump forming perennial (1m x 0.5m) from Europe and Asia. Finely divided grey green leaves. Bunched heads of fluffy lilac; pink or greenish white flowers on strong stems in summer. Useful for a border or perennial garden. Needs fertile well drained moist soil in a protected partial sun position. Sensitive to summer humidity. Frost tolerant. Drought sensitive."
"Sydney_water","Thalictrum delavayi","Plant origin","Non indigenous (Western China)","Plant origin","Non indigenous (Western China)"
"Sydney_water","Thalictrum delavayi","common_name","Lavender Shower","common name","Lavender Shower"
"Sydney_water","Thalictrum delavayi","description","Clump forming perennial (1.2m x 0.6m) from western China. Mid green finely divided leaves. Loose panicles of nodding lilac flowers with prominent yellow stamens in summer. Useful for a border or perennial garden. Needs fertile well drained moist soil in a protected partial sun position Sensitive to summer humidity. Frost tolerant. Drought sensitive.","description","Clump forming perennial (1.2m x 0.6m) from western China. Mid green finely divided leaves. Loose panicles of nodding lilac flowers with prominent yellow stamens in summer. Useful for a border or perennial garden. Needs fertile well drained moist soil in a protected partial sun position Sensitive to summer humidity. Frost tolerant. Drought sensitive."
"Sydney_water","Thelionema grande","Plant origin","Non indigenous (Qld & northern NSW)","Plant origin","Non indigenous (Qld & northern NSW)"
"Sydney_water","Thelionema grande","common_name","Tufted Granite Lily","common name","Tufted Granite Lily"
"Sydney_water","Thelionema grande","description","Evergreen tuft-forming perennial (1.2m x 0.5m) from northern NSW & Qld. Grass like leaves with bluish coloured new shoots. Large deep blue flowers with distinctive yellow anthers on erect branched stems in spring. Useful for mass planting; as a border or mixed with other grass-like species. Prefers fertile sandy soil in full sun. Frost tolerant.","description","Evergreen tuft-forming perennial (1.2m x 0.5m) from northern NSW & Qld. Grass like leaves with bluish coloured new shoots. Large deep blue flowers with distinctive yellow anthers on erect branched stems in spring. Useful for mass planting; as a border or mixed with other grass-like species. Prefers fertile sandy soil in full sun. Frost tolerant."
"Sydney_water","Themeda australis","Plant origin","Indigenous (Australia (including Sydney))","Plant origin","Indigenous (Australia (including Sydney))"
"Sydney_water","Themeda australis","common_name","Kangaroo Grass","common name","Kangaroo Grass"
"Sydney_water","Themeda australis","description","Evergreen tussock forming grass with mat-like habit (0.8m x 0.3m) from all states of Australia (including Sydney). Slender soft linear leaves turning maroon in winter. Bunched nodding wiry flower heads on slender stems. Useful as a groundcover; grouped as understorey particularly in a bush garden or closely planted as a rugged appearance turf substitute. Benefits from a brush-cut twice a year. Improved forms available. Frost and drought tolerant.","description","Evergreen tussock forming grass with mat-like habit (0.8m x 0.3m) from all states of Australia (including Sydney). Slender soft linear leaves turning maroon in winter. Bunched nodding wiry flower heads on slender stems. Useful as a groundcover; grouped as understorey particularly in a bush garden or closely planted as a rugged appearance turf substitute. Benefits from a brush-cut twice a year. Improved forms available. Frost and drought tolerant."
"Sydney_water","Thryptomene saxicola","Plant origin","Non indigenous (Western Australia)","Plant origin","Non indigenous (Western Australia)"
"Sydney_water","Thryptomene saxicola","common_name","Thryptomene","common name","Thryptomene"
"Sydney_water","Thryptomene saxicola","description","Evergreen spreading slightly pendulous shrub (1m x 1.5m) from Western Australia. Slender small oval leaves crowded on the stem. Small slightly cupped pink flowers massed along outer branches for long periods in winter and spring. Useful mass planted on a bank or amongst shrubs for winter colour. Hardy. Prefers a well-drained position. Frost sensitive and drought tolerant.","description","Evergreen spreading slightly pendulous shrub (1m x 1.5m) from Western Australia. Slender small oval leaves crowded on the stem. Small slightly cupped pink flowers massed along outer branches for long periods in winter and spring. Useful mass planted on a bank or amongst shrubs for winter colour. Hardy. Prefers a well-drained position. Frost sensitive and drought tolerant."
"Sydney_water","Thuja occidentalis","Plant origin","Non indigenous (North America)","Plant origin","Non indigenous (North America)"
"Sydney_water","Thuja occidentalis","common_name","White Cedar","common name","White Cedar"
