"study","species","trait_name","value","trait_name_original","value_original"
"Riyadh","Acacia karroo","placement","street","Location of Use","Public Open Space , Cars Park , Street Neighbour Planting , Open Country , Rock Garden , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Roof Garden , Grove Planting , High Hedge , Specimen , Tree Grille , Urban Area"
"Riyadh","Alcea rosea","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Hillside Planting , Park Planting , Steppe Garden , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Antigonon leptopus","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Massed Planting , Park Planting , Private Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Atriplex leucoclada","placement","street","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Massed Planting , Hillside Planting , Park Planting , Stream Edge , Steppe Garden , Low Hedge , Urban Area , Wadi Plant , Rowda Plant"
"Riyadh","Bassia eriophora","placement","garden","Location of Use","Open Country , Rock Garden , Massed Planting , Hillside Planting , Steppe Garden , Extensive Roof Garden , Urban Area , Wadi Plant , Rowda Plant"
"Riyadh","Clytostoma callistegioides","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Container Planting , Park Planting , Private Garden , Roof Garden , Flowering Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Carissa macrocarpa","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Undergrowth , Massed Planting , Park Planting , Private Garden , Roof Garden , Hedge , High Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Chilopsis linearis","placement","street","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Open Country , Rock Garden , Highway Planting , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Pond Edge , Steppe Garden , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cupressus sempervirens","purpose","erosion","Location of Use","Rock Garden , Hillside Stabilization , Park Planting , Private Garden , Grove Planting , High Hedge , Specimen , Wadi Farm Garden"
"Riyadh","Echinops spinosissimus","placement","street","Location of Use","Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Roof Garden , Urban Area , Wadi Plant , Rowda Plant"
"Riyadh","Gazania rigens var. rigens","placement","street","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Undergrowth , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Roof Garden , Tree Grille , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Pseuderanthemum atropurpureum","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Massed Planting , Container Planting , Park Planting , Private Garden , Roof Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Lonicera japonica 'Halliana'","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Private Garden , Extensive Roof Garden , Roof Garden , Flowering Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Myrtus communis","placement","park","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Rock Garden , Container Planting , Park Planting , Steppe Garden , Private Garden , Roof Garden , Hedge , Flowering Hedge , Low Hedge , Herb , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Nerium oleander","placement","park","Location of Use","Home Plant , Public Open Space , Street Neighbour Planting , Linear Planting , Massed Planting , Hillside Planting , Container Planting , Park Planting , Roof Garden , Grove Planting , Hedge , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area , Wadi Plant"
"Riyadh","Prosopis chilensis","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Highway Planting , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Grove Planting , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Yucca gloriosa","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Roof Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Zilla spinosa","placement","park","Location of Use","Street Neighbour Planting , Open Country , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Extensive Roof Garden , Urban Area , Rowda Plant"
"Riyadh","Syngonium podophyllum","purpose","massplanting","Location of Use","Home Plant , Massed Planting , Grove , Container Planting"
"Riyadh","Teucrium oliverianum","placement","park","Location of Use","Street Neighbour Planting , Open Country , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Private Garden , Roof Garden , Wadi Farm Garden , Urban Area , Rowda Plant"
"Riyadh","Acalypha wilkesiana","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Sansevieria cylindrica","placement","potplant","Location of Use","Massed Planting , Container Planting , Private Garden , Edging Plants"
"Riyadh","Convolvulus cneorum","placement","garden","Location of Use","Linear Planting , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Wadi Farm Garden , Edging Plants"
"Riyadh","Gazania rigens var. leucolaena","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Rock Garden , Massed Planting , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Roof Garden , Tree Grille , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Lobularia maritima","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Tree Grille , Wadi Farm Garden"
"Riyadh","Drosanthemum hispidum","placement","garden","Location of Use","Public Open Space , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Petunia atkinsiana","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Linear Planting , Massed Planting , Container Planting , Park Planting , Private Garden , Extensive Roof Garden , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Saritaea magnifica","placement","park","Location of Use","Pedestrian Precinct , Park Planting , Private Garden , Flowering Hedge , Wadi Farm Garden"
"Riyadh","Prosopis alba","placement","park","Location of Use","Pedestrian Precinct , Open Country , Rock Garden , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Grove Planting , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Ricinus communis","purpose","massplanting","Location of Use","Public Open Space , Massed Planting , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Stream Edge , Grove Planting , Hedge , Urban Area , Wadi Plant"
"Riyadh","Tabebuia rosea","placement","street","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Highway Planting , Park Planting , Private Garden , Specimen , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Thespesia populnea","placement","street","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Swimming Pool Planting , Linear Planting , Highway Planting , Container Planting , Park Planting , Private Garden , Hedge , Flowering Hedge , High Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Pelargonium crispum","purpose","groundcover","Location of Use","Home Plant , Undergrowth , Container Planting , Park Planting , Private Garden , Roof Garden , Wadi Farm Garden , Edging Plants"
"Riyadh","Arundo donax","purpose","massplanting","Location of Use","Open Country , Massed Planting , Container Planting , Hillside Stabilization , Park Planting , Pond Edge , Stream Edge , Grove Planting , Specimen , Swamp , Wadi Plant"
"Riyadh","Asparagus densiflorus 'Sprengeri'","placement","park","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Undergrowth , Linear Planting , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Roof Garden , Wadi Farm Garden , Edging Plants"
"Riyadh","Bassia scoparia","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Open Country , Park Planting , Private Garden , Low Hedge , Wadi Farm Garden , Urban Area , Wadi Plant"
"Riyadh","Canna indica","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Swimming Pool Planting , Container Planting , Park Planting , Pond Edge , Stream Edge , Private Garden , Wadi Farm Garden , Swamp , Urban Area"
"Riyadh","Codiaeum variegatum","purpose","massplanting","Location of Use","Home Plant , Massed Planting , Container Planting , Private Garden , Specimen"
"Riyadh","Solenostemon scutellarioides","placement","amenity","Location of Use","Home Plant , Pedestrian Precinct , Undergrowth , Massed Planting , Grove , Container Planting , Park Planting , Private Garden , Wadi Farm Garden , Edging Plants"
"Riyadh","Cyperus involucratus","placement","park","Location of Use","Home Plant , Public Open Space , Swimming Pool Planting , Pond , Massed Planting , Small Pond , Park Planting , Pond Edge , Stream Edge , Private Garden , Wadi Farm Garden , Swamp , Wadi Plant"
"Riyadh","Euphorbia milii var. splendens","placement","park","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Rock Garden , Massed Planting , Container Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Hedge , Flowering Hedge , Low Hedge , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Ficus microcarpa var. nitida","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Linear Planting , Container Planting , Park Planting , High Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Gazania rigens var. uniflora","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Rock Garden , Massed Planting , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Tree Grille , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Hibiscus rosa-sinensis","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Massed Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Ipomoea cairica","purpose","massplanting","Location of Use","Public Open Space , Massed Planting , Grove , Park Planting , Private Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Pelargonium x hortorum","placement","park","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Swimming Pool Planting , Container Planting , Park Planting , Private Garden , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Psidium guajava","placement","park","Location of Use","Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden"
"Riyadh","Tradescantia spathacea","placement","park","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Rock Garden , Massed Planting , Container Planting , Park Planting , Private Garden , Roof Garden , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Ziziphus spina-christi","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Highway Planting , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Roof Garden , Grove Planting , Specimen , Tree Grille , Wadi Farm Garden , Urban Area , Wadi Plant"
"Riyadh","Ficus benjamina","placement","potplant","Location of Use","Home Plant , Container Planting , Specimen"
"Riyadh","Argyreia nervosa","placement","street","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Park Planting , Private Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Juncus rigidus","purpose","massplanting","Location of Use","Open Country , Massed Planting , Park Planting , Pond Edge , Stream Edge , Private Garden , Swamp , Urban Area , Wadi Plant"
"Riyadh","Stipagrostis plumosa","placement","park","Location of Use","Street Neighbour Planting , Open Country , Rock Garden , Massed Planting , Hillside Planting , Park Planting , Steppe Garden , Wadi Farm Garden , Urban Area , Rowda Plant"
"Riyadh","Citharexylum quadrangulare","purpose","feature","Location of Use","Park Planting , Specimen , Wadi Farm Garden"
"Riyadh","Hibiscus tiliaceus","placement","street","Location of Use","Public Open Space , Street Neighbour Planting , Linear Planting , Container Planting , Park Planting , Stream Edge , Private Garden , Specimen , Wadi Farm Garden , Swamp"
"Riyadh","Searsia pendulina","placement","amenity","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Park Planting , Pond Edge , Stream Edge , Private Garden , Specimen , Wadi Farm Garden , Swamp , Urban Area"
"Riyadh","Ficus microcarpa ’Panda’","placement","potplant","Location of Use","Home Plant , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden"
"Riyadh","Argyreia campanulata","placement","garden","Location of Use","Park Planting , Private Garden , Wadi Farm Garden"
"Riyadh","Acacia ehrenbergiana","placement","park","Location of Use","Open Country , Rock Garden , Hillside Planting , Park Planting , Steppe Garden , Urban Area , Rowda Plant"
"Riyadh","Acacia etbaica","placement","garden","Location of Use","Open Country , Rock Garden , Steppe Garden , Wadi Plant"
"Riyadh","Acacia farnesiana","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Steppe Garden , Roof Garden , Grove Planting , Specimen , Tree Grille , Urban Area"
"Riyadh","Acacia ligulata","placement","garden","Location of Use","Public Open Space , Open Country , Rock Garden , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Urban Area"
"Riyadh","Acacia nilotica","placement","park","Location of Use","Public Open Space , Pedestrian Precinct , Open Country , Rock Garden , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Roof Garden , Specimen , Tree Grille , Urban Area , Rowda Plant"
"Riyadh","Acacia salicina","placement","street","Location of Use","Public Open Space , Cars Park , Street Neighbour Planting , Open Country , Rock Garden , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Stream Edge , Roof Garden , Grove Planting , Specimen , Tree Grille , Urban Area , Wadi Plant"
"Riyadh","Acacia saligna","placement","street","Location of Use","Public Open Space , Cars Park , Street Neighbour Planting , Open Country , Rock Garden , Highway Planting , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Roof Garden , Grove Planting , Specimen , Tree Grille , Urban Area"
"Riyadh","Acacia seyal var. seyal","placement","wet","Location of Use","Open Country , Rock Garden , Stream Edge , Steppe Garden , Specimen , Wadi Plant , Rowda Plant"
"Riyadh","Acacia tortilis ssp. raddiana","purpose","feature","Location of Use","Open Country , Steppe Garden , Specimen , Wadi Plant , Rowda Plant"
"Riyadh","Acacia tortilis ssp. spirocarpa","placement","garden","Location of Use","Open Country , Hillside Planting , Steppe Garden , Specimen , Wadi Plant , Rowda Plant"
"Riyadh","Acacia victoriae","placement","park","Location of Use","Public Open Space , Pedestrian Precinct , Open Country , Hillside Planting , Park Planting , Stream Edge , Tree Grille , Urban Area , Wadi Plant"
"Riyadh","Acalypha hispida","placement","park","Location of Use","Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Flowering Hedge , Low Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Acalypha wilkesiana","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Massed Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , High Hedge , Low Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Agave americana","placement","park","Location of Use","Public Open Space , Rock Garden , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Steppe Garden , Extensive Roof Garden , Roof Garden , Specimen , Urban Area"
"Riyadh","Agave angustifolia 'Marginata'","placement","park","Location of Use","Public Open Space , Rock Garden , Hillside Planting , Container Planting , Park Planting , Steppe Garden , Specimen , Urban Area"
"Riyadh","Agave attenuata","placement","garden","Location of Use","Public Open Space , Swimming Pool Planting , Rock Garden , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Albizia lebbeck","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Open Country , Linear Planting , Rock Garden , Highway Planting , Hillside Planting , Container Planting , Hillside Stabilization , Park Planting , Roof Garden , Grove Planting , Specimen , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Tamarindus indica","placement","street","Location of Use","Public Open Space , Open Country , Highway Planting , Container Planting , Park Planting , Private Garden , Specimen , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Allamanda cathartica","purpose","featuretropical","Location of Use","Home Plant , Public Open Space , Swimming Pool Planting , Undergrowth , Grove , Park Planting , Private Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Alocasia macrorrhiza","placement","park","Location of Use","Swimming Pool Planting , Massed Planting , Grove , Container Planting , Park Planting , Pond Edge , Stream Edge , Private Garden , Specimen , Wadi Farm Garden , Swamp"
"Riyadh","Aloe vera","placement","park","Location of Use","Public Open Space , Pedestrian Precinct , Open Country , Linear Planting , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Amaranthus tricolor","placement","potplant","Location of Use","Swimming Pool Planting , Massed Planting , Container Planting , Private Garden , Wadi Farm Garden"
"Riyadh","Aptenia cordifolia","placement","street","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Rock Garden , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Bauhinia purpurea","placement","park","Location of Use","Public Open Space , Pedestrian Precinct , Open Country , Container Planting , Park Planting , Private Garden , Grove Planting , Flowering Hedge , Specimen , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Bombax ceiba","placement","park","Location of Use","Public Open Space , Open Country , Park Planting , Private Garden , Specimen , Wadi Farm Garden"
"Riyadh","Bougainvillea glabra","purpose","massplanting","Location of Use","Home Plant , Public Open Space , Massed Planting , Hillside Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Bougainvillea spectabilis","placement","potplant","Location of Use","Home Plant , Public Open Space , Container Planting , Park Planting , Private Garden , Flowering Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Brachychiton acerifolius","placement","amenity","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Open Country , Linear Planting , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Breynia disticha","placement","potplant","Location of Use","Home Plant , Massed Planting , Container Planting , Park Planting , Private Garden , Low Hedge , Specimen , Wadi Farm Garden , Edging Plants"
"Riyadh","Caesalpinia gilliesii","placement","garden","Location of Use","Public Open Space , Open Country , Rock Garden , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Caesalpinia pulcherrima","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Open Country , Rock Garden , Massed Planting , Container Planting , Park Planting , Private Garden , Roof Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Callistemon citrinus","purpose","featuretropical","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Open Country , Container Planting , Park Planting , Steppe Garden , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Callistemon viminalis","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Swimming Pool Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Canna indica","placement","street","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Swimming Pool Planting , Undergrowth , Massed Planting , Container Planting , Park Planting , Pond Edge , Stream Edge , Private Garden , Roof Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Carica papaya","placement","garden","Location of Use","Swimming Pool Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Suitable For Commercial Use"
"Riyadh","Senna alata","placement","park","Location of Use","Public Open Space , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden"
"Riyadh","Cassia fistula","placement","potplant","Location of Use","Public Open Space , Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Senna corymbosa","placement","garden","Location of Use","Public Open Space , Pedestrian Precinct , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Wadi Farm Garden"
"Riyadh","Casuarina equisetifolia","placement","garden","Location of Use","Open Country , Linear Planting , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Stream Edge , Specimen , Wadi Plant"
"Riyadh","Celosia argentea ssp. plumosa","purpose","featuretropical","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Massed Planting , Container Planting , Park Planting , Private Garden , Roof Garden , Wadi Farm Garden , Suitable For Commercial Use , Urban Area"
"Riyadh","Centaurea ragusina","placement","garden","Location of Use","Public Open Space , Pedestrian Precinct , Rock Garden , Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Wadi Farm Garden , Urban Area"
"Riyadh","Cestrum elegans","purpose","groundcover","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Hillside Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cestrum nocturnum","purpose","groundcover","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Massed Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cestrum parqui","purpose","groundcover","Location of Use","Public Open Space , Pedestrian Precinct , Undergrowth , Container Planting , Park Planting , Private Garden , Flowering Hedge , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Chamaerops humilis","placement","amenity","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Senecio cineraria","placement","street","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Open Country , Linear Planting , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Roof Garden , Low Hedge , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Citrullus colocynthis","placement","park","Location of Use","Open Country , Rock Garden , Hillside Planting , Hillside Stabilization , Steppe Garden , Suitable For Commercial Use , Wadi Plant , Rowda Plant"
"Riyadh","Citrus aurantiifolia","purpose","featuretropical","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge , Herb , Specimen , Wadi Farm Garden , Suitable For Commercial Use , Urban Area"
"Riyadh","Citrus limon","placement","amenity","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Container Planting , Park Planting , Private Garden , Herb , Specimen , Wadi Farm Garden"
"Riyadh","Citrus reticulata","purpose","featuretropical","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Clerodendrum inerme","placement","street","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Swimming Pool Planting , Undergrowth , Rock Garden , Massed Planting , Container Planting , Park Planting , Private Garden , Hedge , High Hedge , Wadi Farm Garden , Urban Area"
"Riyadh","Clerodendrum splendens","placement","park","Location of Use","Swimming Pool Planting , Undergrowth , Grove , Private Garden , Specimen , Wadi Farm Garden"
"Riyadh","Cordia myxa","placement","garden","Location of Use","Public Open Space , Open Country , Rock Garden , Container Planting , Park Planting , Stream Edge , Steppe Garden , Private Garden , High Hedge , Wadi Farm Garden , Urban Area , Wadi Plant"
"Riyadh","Conocarpus erectus","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Park Planting , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Conocarpus lancifolius","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Street Neighbour Planting , Linear Planting , Park Planting , Hedge , Specimen , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Cortaderia selloana","purpose","massplanting","Location of Use","Public Open Space , Rock Garden , Massed Planting , Container Planting , Park Planting , Steppe Garden , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Crinum asiaticum","placement","potplant","Location of Use","Public Open Space , Linear Planting , Container Planting , Park Planting , Pond Edge , Stream Edge , Specimen , Wadi Farm Garden , Swamp , Edging Plants"
"Riyadh","Cycas revoluta","placement","amenity","Location of Use","Home Plant , Public Open Space , Pedestrian Precinct , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Cynodon dactylon","purpose","erosion","Location of Use","Public Open Space , Street Neighbour Planting , Hillside Stabilization , Park Planting , Private Garden , Extensive Roof Garden , Roof Garden , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Dalbergia sissoo","placement","amenity","Location of Use","Public Open Space , Cars Park , Pedestrian Precinct , Highway Planting , Hillside Stabilization , Park Planting , Private Garden , Specimen , Tree Grille , Wadi Farm Garden , Urban Area"
"Riyadh","Millettia pinnata","purpose","featuretropical","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Linear Planting , Grove , Park Planting , Private Garden , Specimen , Tree Grille , Wadi Farm Garden , Urban Area , Edging Plants"
"Riyadh","Dodonaea viscosa","placement","street","Location of Use","Public Open Space , Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Park Planting , Steppe Garden , Private Garden , Hedge , High Hedge , Wadi Farm Garden , Urban Area , Wadi Plant"
"Riyadh","Duvernoia adhatodoides","purpose","massplanting","Location of Use","Public Open Space , Pedestrian Precinct , Massed Planting , Park Planting , Private Garden , High Hedge , Wadi Farm Garden"
"Riyadh","Echinops hussoni","placement","park","Location of Use","Pedestrian Precinct , Street Neighbour Planting , Open Country , Rock Garden , Massed Planting , Hillside Planting , Hillside Stabilization , Park Planting , Steppe Garden , Roof Garden , Urban Area , Wadi Plant , Rowda Plant"
"Riyadh","Eucalyptus camaldulensis","placement","street","Location of Use","Public Open Space , Open Country , Highway Planting , Hillside Planting , Hillside Stabilization , Park Planting , Stream Edge , Specimen , Urban Area , Wadi Plant"
"Riyadh","Eucalyptus globulus","placement","park","Location of Use","Public Open Space , Open Country , Hillside Planting , Hillside Stabilization , Park Planting , Stream Edge , Herb , Specimen , Urban Area , Wadi Plant"
"Riyadh","Eucalyptus gomphocephala","placement","street","Location of Use","Public Open Space , Open Country , Highway Planting , Hillside Planting , Hillside Stabilization , Park Planting , Specimen"
"Riyadh","Euphorbia tirucalli","placement","garden","Location of Use","Container Planting , Park Planting , Steppe Garden , Private Garden , Extensive Roof Garden , Hedge , Urban Area"
"Riyadh","Ficus benghalensis","placement","street","Location of Use","Public Open Space , Cars Park , Highway Planting , Park Planting , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Ficus carica","placement","potplant","Location of Use","Public Open Space , Open Country , Container Planting , Park Planting , Private Garden , Specimen , Wadi Farm Garden , Urban Area"
"Riyadh","Gardenia augusta","purpose","featuretropical","Location of Use","Public Open Space , Pedestrian Precinct , Swimming Pool Planting , Undergrowth , Massed Planting , Container Planting , Park Planting , Private Garden , Flowering Hedge"
