searchTaxon,Number.of.growers,Number.of.States,Top_200,Plant.type,Origin,COMBO.count,AUS_RECORDS,LGA_COUNT,AUS_BOUND_BIAS,Annual_mean_temp_min,Annual_mean_temp_max,Annual_mean_temp_median,Annual_mean_temp_mean,Annual_mean_temp_range,Annual_mean_temp_q05,Annual_mean_temp_q95,Annual_mean_temp_q95_q05,Annual_mean_temp_q98_q02,Mean_diurnal_range_min,Mean_diurnal_range_max,Mean_diurnal_range_median,Mean_diurnal_range_mean,Mean_diurnal_range_range,Mean_diurnal_range_q05,Mean_diurnal_range_q95,Mean_diurnal_range_q95_q05,Mean_diurnal_range_q98_q02,Isothermality_min,Isothermality_max,Isothermality_median,Isothermality_mean,Isothermality_range,Isothermality_q05,Isothermality_q95,Isothermality_q95_q05,Isothermality_q98_q02,Temp_seasonality_min,Temp_seasonality_max,Temp_seasonality_median,Temp_seasonality_mean,Temp_seasonality_range,Temp_seasonality_q05,Temp_seasonality_q95,Temp_seasonality_q95_q05,Temp_seasonality_q98_q02,Max_temp_warm_month_min,Max_temp_warm_month_max,Max_temp_warm_month_median,Max_temp_warm_month_mean,Max_temp_warm_month_range,Max_temp_warm_month_q05,Max_temp_warm_month_q95,Max_temp_warm_month_q95_q05,Max_temp_warm_month_q98_q02,Min_temp_cold_month_min,Min_temp_cold_month_max,Min_temp_cold_month_median,Min_temp_cold_month_mean,Min_temp_cold_month_range,Min_temp_cold_month_q05,Min_temp_cold_month_q95,Min_temp_cold_month_q95_q05,Min_temp_cold_month_q98_q02,Temp_annual_range_min,Temp_annual_range_max,Temp_annual_range_median,Temp_annual_range_mean,Temp_annual_range_range,Temp_annual_range_q05,Temp_annual_range_q95,Temp_annual_range_q95_q05,Temp_annual_range_q98_q02,Mean_temp_wet_qu_min,Mean_temp_wet_qu_max,Mean_temp_wet_qu_median,Mean_temp_wet_qu_mean,Mean_temp_wet_qu_range,Mean_temp_wet_qu_q05,Mean_temp_wet_qu_q95,Mean_temp_wet_qu_q95_q05,Mean_temp_wet_qu_q98_q02,Mean_temp_dry_qu_min,Mean_temp_dry_qu_max,Mean_temp_dry_qu_median,Mean_temp_dry_qu_mean,Mean_temp_dry_qu_range,Mean_temp_dry_qu_q05,Mean_temp_dry_qu_q95,Mean_temp_dry_qu_q95_q05,Mean_temp_dry_qu_q98_q02,Mean_temp_warm_qu_min,Mean_temp_warm_qu_max,Mean_temp_warm_qu_median,Mean_temp_warm_qu_mean,Mean_temp_warm_qu_range,Mean_temp_warm_qu_q05,Mean_temp_warm_qu_q95,Mean_temp_warm_qu_q95_q05,Mean_temp_warm_qu_q98_q02,Mean_temp_cold_qu_min,Mean_temp_cold_qu_max,Mean_temp_cold_qu_median,Mean_temp_cold_qu_mean,Mean_temp_cold_qu_range,Mean_temp_cold_qu_q05,Mean_temp_cold_qu_q95,Mean_temp_cold_qu_q95_q05,Mean_temp_cold_qu_q98_q02,Annual_precip_min,Annual_precip_max,Annual_precip_median,Annual_precip_mean,Annual_precip_range,Annual_precip_q05,Annual_precip_q95,Annual_precip_q95_q05,Annual_precip_q98_q02,Precip_wet_month_min,Precip_wet_month_max,Precip_wet_month_median,Precip_wet_month_mean,Precip_wet_month_range,Precip_wet_month_q05,Precip_wet_month_q95,Precip_wet_month_q95_q05,Precip_wet_month_q98_q02,Precip_dry_month_min,Precip_dry_month_max,Precip_dry_month_median,Precip_dry_month_mean,Precip_dry_month_range,Precip_dry_month_q05,Precip_dry_month_q95,Precip_dry_month_q95_q05,Precip_dry_month_q98_q02,Precip_seasonality_min,Precip_seasonality_max,Precip_seasonality_median,Precip_seasonality_mean,Precip_seasonality_range,Precip_seasonality_q05,Precip_seasonality_q95,Precip_seasonality_q95_q05,Precip_seasonality_q98_q02,Precip_wet_qu_min,Precip_wet_qu_max,Precip_wet_qu_median,Precip_wet_qu_mean,Precip_wet_qu_range,Precip_wet_qu_q05,Precip_wet_qu_q95,Precip_wet_qu_q95_q05,Precip_wet_qu_q98_q02,Precip_dry_qu_min,Precip_dry_qu_max,Precip_dry_qu_median,Precip_dry_qu_mean,Precip_dry_qu_range,Precip_dry_qu_q05,Precip_dry_qu_q95,Precip_dry_qu_q95_q05,Precip_dry_qu_q98_q02,Precip_warm_qu_min,Precip_warm_qu_max,Precip_warm_qu_median,Precip_warm_qu_mean,Precip_warm_qu_range,Precip_warm_qu_q05,Precip_warm_qu_q95,Precip_warm_qu_q95_q05,Precip_warm_qu_q98_q02,Precip_col_qu_min,Precip_col_qu_max,Precip_col_qu_median,Precip_col_qu_mean,Precip_col_qu_range,Precip_col_qu_q05,Precip_col_qu_q95,Precip_col_qu_q95_q05,Precip_col_qu_q98_q02,study,site_name,trait_name,value,unit
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,leaf_width,5,mm
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,leaf_width,30,mm
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,life_history,perennial,NA
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,plant_growth_form,shrub,NA
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,plant_height,1,m
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,plant_height,1.5,m
Rhaphiolepis indica,61,4,TRUE,Shrub,Exotic,628,228,45,FALSE,5.3,26.6,17.6,18.49044586,21.3,13.1,23.4,10.3,12.346,4.6,16.4,8.2,8.410828025,11.8,5.6,11.8,6.2,7.3,2.1,6.8,4.7,4.311305732,4.7,2.7,5.2,2.5,3.1,66.1,944.2,373.6,402.4869427,878.1,261.7,722.295,460.595,554.182,11.9,36.7,28,27.79745223,24.8,21.7,31.8,10.1,14.692,-9.7,22,7.2,8.089649682,31.7,0.6,15.5,14.9,17.192,9.6,38.6,19.3,19.70780255,29,14.1,30.33,16.23,18.684,4.4,28.5,22,21.95684713,24.1,11.4,27.7,16.3,18.346,-2.1,27.1,15.45,14.84920382,29.2,6.6,21.3,14.7,19.146,8.9,28.7,23.4,23.31624204,19.8,17.6,27.7,10.1,12.4,-3.1,25.3,12.6,13.1,28.4,6.205,19.6,13.395,16.192,214,4560,1636.5,1848.355096,4346,785.4,3127,2341.6,2886.96,41,1136,224,291.5859873,1095,106.7,702,595.3,678,0,196,57,62.55254777,196,12,124,112,150,7,107,37,46.54936306,100,19,94,75,82,116,2781,629,782.3280255,2665,284.4,1791,1506.6,1678,3,654,201,213.7738854,651,45.7,391,345.3,467.98,3,2781,556.5,700.3073248,2778,147.7,1760,1612.3,1842.46,25,864,268.5,271.5429936,839,128.1,460,331.9,523.84,RBGSYD_0000,NA,woodiness,woody,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,flower_colour,white or cream,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,flower_colour,blue or purple,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,flower_colour,pink,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,flowering_time,1110,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,fruiting_time,1.10E+11,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,leaf_arrangement,alternate,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,leaf_compoundness,compound,NA
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,SAH_2014,NA,leaf_length,1.5,mm
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,RBGSYD_0000,NA,leaf_length,50,mm
Robinia pseudoacacia,59,4,TRUE,Tree,Exotic,36911,353,93,FALSE,1.9,25.9,10.1,10.30989407,24,8,13.9,5.9,8.3,4.4,19.3,8.4,8.485722413,14.9,6.6,10.5,3.9,6.6,2.1,7.7,3.4,3.428100024,5.6,2.9,3.9,1,1.9,74.8,1331.4,563.6,583.8055133,1256.6,496.1,713.6,217.5,420.52,13.6,42,23.5,23.65759259,28.4,20.8,28.6,7.8,10.4,-19.3,21.1,-0.4,-0.791506597,40.4,-4.8,1.8,6.6,11.3,10.9,48.1,24,24.44909918,37.2,20.7,28.7,8,15.9,-4.8,27.3,15.4,12.5749939,32.1,4.6,18.2,13.6,17.88,-11.2,30.9,6.2,7.023231557,42.1,0.7,19.4,18.7,22,9.1,30.9,17.2,17.70328086,21.8,15.9,21.7,5.8,8.3,-11.2,24.8,2.9,2.772818401,36,-1,6.9,7.9,11.3,22,2905,738,738.9870499,2883,567,959,392,716,12,428,75,77.71306657,416,59,115,56,93,0,140,47,45.19790848,140,23,57,34,54,6,184,12,16.0770502,178,8,35,27,45,22,1222,213,218.3787218,1200,170,319,149,248,0,495,149,148.2107773,495,86,185,99,160,2,949,199,195.9790848,947,121,271,150,253,0,1222,179,178.9079136,1222,118,236,118,236,SAH_2014,NA,leaf_length,30,mm
