"study","species","trait_name","value"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","20 cm"
"Benaranurseries","Impatiens walleriana","Height","30 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens Apricot is a very popular plant that produces stunning apricot coloured flowers all year round, peaking from spring to autumn atop lush green foliage.Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil.Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth.Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling, Shrub"
"Benaranurseries","Impatiens walleriana","Dimensions","20-25cm high"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Flower Colour","Assorted, Lilac, Peach, Pink"
"Benaranurseries","Impatiens walleriana","Foliage Colour","Green"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","15 cm"
"Benaranurseries","Impatiens walleriana","Height","20 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens Boys & Girls is a very popular plant that produces a soft blend of peach, salmon, pink and lilac-blue coloured flowers all year round, peaking from spring to autumn atop lush green foliage.Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil.Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth.Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling, Shrub"
"Benaranurseries","Impatiens walleriana","Dimensions","30cm high x 20cm wide"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Flower Colour","Pink, White"
"Benaranurseries","Impatiens walleriana","Foliage Colour","Green"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","20 cm"
"Benaranurseries","Impatiens walleriana","Height","30 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens Cherry Splash is a new vareity that produces a stunning mix of pink and white flowers all year round, peaking from spring to autumn atop lush green foliage. Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil. Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth. Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling, Shrub"
"Benaranurseries","Impatiens walleriana","Dimensions","30cm high"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Flower Colour","Assorted, Pink, Red, White"
"Benaranurseries","Impatiens walleriana","Foliage Colour","Green"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","20 cm"
"Benaranurseries","Impatiens walleriana","Height","30 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens Impulse is a very popular plant that produces a stunning mix of white, pink and red coloured flowers all year round, peaking from spring to autumn atop lush green foliage.Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil.Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth.Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling, Shrub"
"Benaranurseries","Impatiens walleriana","Dimensions","30cm high"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Flower Colour","Red"
"Benaranurseries","Impatiens walleriana","Foliage Colour","Green"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","25 cm"
"Benaranurseries","Impatiens walleriana","Height","30 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens Red is a very popular plant that produces stunning red coloured flowers all year round, peaking from spring to autumn atop lush green foliage.Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil.Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth.Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling, Shrub"
"Benaranurseries","Impatiens walleriana","Dimensions","30cm high"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Flower Colour","Pink, Red, White"
"Benaranurseries","Impatiens walleriana","Foliage Colour","Green"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","20 cm"
"Benaranurseries","Impatiens walleriana","Height","30 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens Starry Eye is a very popular plant that produces a stunning mix of white, pink and red coloured flowers all year round, peaking from spring to autumn atop lush green foliage. Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil. Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth. Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Vibrant Living"
"Benaranurseries","Impatiens walleriana","Height","25 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens are beautiful, bright and compact plants that flower for long periods. Bring these cheery impatiens in a mixture of colours indoors and enjoy the way they brighten your home and your spirits with their vivid, happy colours. Impatiens are ideal for a light to part shade position in your garden. They are perfect for containers, both indoors and out. Keep them well watered and apply fertiliser regularly to maintain vigour."
"Benaranurseries","Impatiens walleriana","Common Name","Impatiens"
"Benaranurseries","Impatiens walleriana","Plant Type","Annual, Indoor Foliage, Seedling, Shrub"
"Benaranurseries","Impatiens walleriana","Dimensions","30cm high"
"Benaranurseries","Impatiens walleriana","Sunlight","Part Sun"
"Benaranurseries","Impatiens walleriana","Bird/Wildlife Attracting","No"
"Benaranurseries","Impatiens walleriana","Flower Colour","White"
"Benaranurseries","Impatiens walleriana","Foliage Colour","Green"
"Benaranurseries","Impatiens walleriana","Planting Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Flowering Season","Autumn, Spring, Summer, Winter"
"Benaranurseries","Impatiens walleriana","Botanical Genus","Impatiens"
"Benaranurseries","Impatiens walleriana","Botanical Species","walleriana"
"Benaranurseries","Impatiens walleriana","Flower Type","No"
"Benaranurseries","Impatiens walleriana","Foliage Type","No"
"Benaranurseries","Impatiens walleriana","Market Name","Fairy Flowers"
"Benaranurseries","Impatiens walleriana","Width","20 cm"
"Benaranurseries","Impatiens walleriana","Height","30 cm"
"Benaranurseries","Impatiens walleriana","description","Impatiens White is a very popular plant that produces stunning, pure white coloured flowers all year round, peaking from spring to autumn atop lush green foliage.Ideal for garden beds, borders, pots, containers, hanging baskets and mass plantings Impatiens prefer a potion in partial to deep shade but can survive in full sun provided they are sheltered from the intense sunlight in the middle of the day. Plant Impatiens in well-drained soil that has been enriched with compost or manure prior to planting and water regularly to keep the plants from wilting. Add mulch on top of your garden bed to help retain moisture in the soil.Impatiens are fairly easy to grow and maintain. Spent blooms don't need to be deadheaded as impatiens self clean but fertilising your plants will help keep flower production strong. Cutting back your plants once they have fully bloomed will help encourage new growth.Impatiens grow to approx. 30cm high and should be planted 20cm apart."
"Benaranurseries","Ipomoea batatas","Common Name","Ornamental Sweet Potato"
"Benaranurseries","Ipomoea batatas","Plant Type","Evergreen, Ground Cover, Indoor Foliage, Outdoor, Perennial, Vertical Gardens"
"Benaranurseries","Ipomoea batatas","Dimensions","30-40cm high x 1m wide"
"Benaranurseries","Ipomoea batatas","Sunlight","Part Sun, Shade"
"Benaranurseries","Ipomoea batatas","Bird/Wildlife Attracting","No"
"Benaranurseries","Ipomoea batatas","Foliage Colour","Green, Lime"
"Benaranurseries","Ipomoea batatas","Botanical Genus","Ipomoea"
"Benaranurseries","Ipomoea batatas","Botanical Species","batatas"
"Benaranurseries","Ipomoea batatas","Flower Type","No"
"Benaranurseries","Ipomoea batatas","Foliage Type","Cordate - Heart-shaped, Stem In Cleft"
"Benaranurseries","Ipomoea batatas","Market Name","Sun Kisses"
"Benaranurseries","Ipomoea batatas","Width","100 cm"
"Benaranurseries","Ipomoea batatas","Height","30 cm"
"Benaranurseries","Ipomoea batatas","description","Ipomoea Sweetheart Light Green is an eyecatching foliage plant. They have compact, bright lime green heart shaped leaves with a clumping habit that make them ideal for containers, hanging baskets and garden landscapes as a ground cover. They can tolerate in either full sun or semi shade, they are very hardy and fast growing Ipomoea Sweetheart Light Green grows to a height of 30 - 40cm with a spread of 1m wide"
"Benaranurseries","Ipomoea batatas","Common Name","Ornamental Sweet Potato"
"Benaranurseries","Ipomoea batatas","Dimensions","20-40cm high x 1m wide"
"Benaranurseries","Ipomoea batatas","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Ipomoea batatas","Bird/Wildlife Attracting","No"
"Benaranurseries","Ipomoea batatas","Foliage Colour","Purple"
"Benaranurseries","Ipomoea batatas","Botanical Genus","Ipomoea"
"Benaranurseries","Ipomoea batatas","Botanical Species","batatas"
"Benaranurseries","Ipomoea batatas","Foliage Type","Cordate - Heart-shaped, Stem In Cleft"
"Benaranurseries","Ipomoea batatas","Market Name","Sun Kisses"
"Benaranurseries","Ipomoea batatas","Width","100 cm"
"Benaranurseries","Ipomoea batatas","Height","40 cm"
"Benaranurseries","Ipomoea batatas","description","Ipomoea Sweetheart Purple is an eyecatching foliage plant. They have compact, dark purple, heart shaped leaves with a clumping habit that make them ideal for containers, hanging baskets and garden landscapes as ground cover

They can tolerate in either full sun or semi shade, they are very hardy and fast growing 

Ipomoea Sweetheart Purple grows to a height of 30 - 40cm with a spread of 1m wide"
"Benaranurseries","Jacaranda mimosifolia","Common Name","Jacaranda"
"Benaranurseries","Jacaranda mimosifolia","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Jacaranda mimosifolia","Dimensions","15m high x 10m wide"
"Benaranurseries","Jacaranda mimosifolia","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Jacaranda mimosifolia","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Jacaranda mimosifolia","Flower Colour","Lilac, Purple"
"Benaranurseries","Jacaranda mimosifolia","Foliage Colour","Green"
"Benaranurseries","Jacaranda mimosifolia","Flowering Season","Spring, Summer"
"Benaranurseries","Jacaranda mimosifolia","Botanical Genus","Jacaranda"
"Benaranurseries","Jacaranda mimosifolia","Botanical Species","mimosifolia"
"Benaranurseries","Jacaranda mimosifolia","Flower Type","Tubular - The Corolla Forms A Tube"
"Benaranurseries","Jacaranda mimosifolia","Foliage Type","Elliptic - Oval-shaped, Small Or No Point"
"Benaranurseries","Jacaranda mimosifolia","Width","1000 cm"
"Benaranurseries","Jacaranda mimosifolia","Height","1500 cm"
"Benaranurseries","Jacaranda mimosifolia","description","This South-African native has been widely planted globally due to its elegant long-lasting flowers. These lilac-blue, tubular flowers bloom during spring to summer and provide stunning colour during these months. Jacaranda mimosifolia forms semi-evergreen attractive fern-like foliage.Jacaranda mimosifolia is ideal as a feature tree in avenue or street plantings; however its moderate size means it is also well suited to suburban gardens as stunning specimen or feature tree. Jacaranda mimosifolia grows well in a sunny to partly shaded position, with moist, well draining soil. Jacaranda mimosifolia is waterwise and will benefit from light watering during summer months. Jacaranda mimosifolia can grow to a height of 15 metres and a width of 10 metres."
"Benaranurseries","Juncus krausii","Common Name","Juncus"
"Benaranurseries","Juncus krausii","Dimensions","1.5m high"
"Benaranurseries","Juncus krausii","Sunlight","Full Sun"
"Benaranurseries","Juncus krausii","Bird/Wildlife Attracting","No"
"Benaranurseries","Juncus krausii","Botanical Genus","Juncus"
"Benaranurseries","Juncus krausii","Botanical Species","krausii"
"Benaranurseries","Juncus krausii","Flower Type","No"
"Benaranurseries","Juncus krausii","Foliage Type","No"
"Benaranurseries","Juncus krausii","Market Name","Grasses"
"Benaranurseries","Juncus krausii","Height","150 cm"
"Benaranurseries","Juncus krausii","description","Juncus Krausii has tough, spine tipped green/brown leaves that can grow from 40cm - 150cm. It is commonly known as Salt Marsh Rush, Jointed Rush or Sea Rush and has dark reddish/purplish flowers clustered towards the end of the stem."
"Benaranurseries","Juncus pallidus","Common Name","Juncus"
"Benaranurseries","Juncus pallidus","Dimensions","1.5m high"
"Benaranurseries","Juncus pallidus","Sunlight","Full Sun"
"Benaranurseries","Juncus pallidus","Bird/Wildlife Attracting","No"
"Benaranurseries","Juncus pallidus","Botanical Genus","Juncus"
"Benaranurseries","Juncus pallidus","Botanical Species","pallidus"
"Benaranurseries","Juncus pallidus","Flower Type","No"
"Benaranurseries","Juncus pallidus","Foliage Type","No"
"Benaranurseries","Juncus pallidus","Market Name","Grasses"
"Benaranurseries","Juncus pallidus","Height","150 cm"
"Benaranurseries","Juncus pallidus","description","Juncus Pallidus, or more commonly known as Pale Rush or Great Soft Rush is a native species to southern Australia. This hardy grass grows from 70cm to 135cm in height and is usually found around fresh waterways, creeks and swamps that are subject to flooding."
"Benaranurseries","Juniperus conferta","Common Name","Japanese Shore Juniper"
"Benaranurseries","Juniperus conferta","Plant Type","Conifer, Evergreen, Ground Cover, Outdoor, Perennial, Shrub"
"Benaranurseries","Juniperus conferta","Dimensions","15-30cm high x 2m wide"
"Benaranurseries","Juniperus conferta","Sunlight","Full Sun"
"Benaranurseries","Juniperus conferta","Bird/Wildlife Attracting","No"
"Benaranurseries","Juniperus conferta","Foliage Colour","Green"
"Benaranurseries","Juniperus conferta","Botanical Genus","Juniperus"
"Benaranurseries","Juniperus conferta","Botanical Species","conferta"
"Benaranurseries","Juniperus conferta","Flower Type","No"
"Benaranurseries","Juniperus conferta","Foliage Type","Acicular - Needle Shaped"
"Benaranurseries","Juniperus conferta","Width","200 cm"
"Benaranurseries","Juniperus conferta","Height","30 cm"
"Benaranurseries","Juniperus conferta","description","Juniperus Conferta is a hardy, ground cover conifer, that tolerates salt-laden winds and grows well in most soil areas.Prefering full sun Juniperus conferta is extremely hardy and an ideal plant for roadsides, coastal planting, median strips, rockeries and parklands were a low maintance ground cover may be required.  Juniperus conferta is waterwise once established. If grown well Juniperus conferta will form a dense, green mat that will suppress weed growth.Juniperus conferta can grown up to 30cm high and 2m wide."
"Benaranurseries","Juniperus procumbens","Common Name","Juniper"
"Benaranurseries","Juniperus procumbens","Plant Type","Conifer, Evergreen, Ground Cover, Outdoor, Perennial, Shrub"
"Benaranurseries","Juniperus procumbens","Dimensions","30cm high x 1.5m wide"
"Benaranurseries","Juniperus procumbens","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Juniperus procumbens","Bird/Wildlife Attracting","No"
"Benaranurseries","Juniperus procumbens","Foliage Colour","Blue, Green"
"Benaranurseries","Juniperus procumbens","Botanical Genus","Juniperus"
"Benaranurseries","Juniperus procumbens","Botanical Species","procumbens"
"Benaranurseries","Juniperus procumbens","Flower Type","No"
"Benaranurseries","Juniperus procumbens","Foliage Type","Scale Like - Conifers"
"Benaranurseries","Juniperus procumbens","Width","150 cm"
"Benaranurseries","Juniperus procumbens","Height","30 cm"
"Benaranurseries","Juniperus procumbens","description","Juniperus procumbens nana is a low spreading, attractive confier with blue/green foliage on long, stiff, mat forming branches.An ideal, hardy ground cover that looks brilliant mass planted. Suits being grown under trees and is low maintenance due to it's slow growth habit.  Great plant commonly used for bonsai.  Prefers a well drained soil in a full sun or part shade position.Can grow up to 30cm high and 150cm wide."
"Benaranurseries","Kalanchoe  tomentosa","Common Name","Silver Velvet Ears"
"Benaranurseries","Kalanchoe  tomentosa","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf, Succulent"
"Benaranurseries","Kalanchoe  tomentosa","Dimensions","45cm high x 45cm wide"
"Benaranurseries","Kalanchoe  tomentosa","Sunlight","Full Sun, Part Sun"
"Benaranurseries","Kalanchoe  tomentosa","Bird/Wildlife Attracting","No"
"Benaranurseries","Kalanchoe  tomentosa","Foliage Colour","Grey, Silver"
"Benaranurseries","Kalanchoe  tomentosa","Botanical Genus","Kalanchoe "
"Benaranurseries","Kalanchoe  tomentosa","Botanical Species","tomentosa"
"Benaranurseries","Kalanchoe  tomentosa","Flower Type","No"
"Benaranurseries","Kalanchoe  tomentosa","Foliage Type","No"
"Benaranurseries","Kalanchoe  tomentosa","Market Name","Cottage Succulent"
"Benaranurseries","Kalanchoe  tomentosa","Width","45 cm"
"Benaranurseries","Kalanchoe  tomentosa","Height","45 cm"
"Benaranurseries","Kalanchoe  tomentosa","description","Kalanchoe Silver Velvet Ears is an attractive rosette forming succulent with fine velvety white hairs that cover the brown tipped silver foliage. The thick fleshy leaves are soft to touch. A great plant for those borders, rockeries, mixed containers, at the base of trees or around structures and pools. Grows best in a full sun or lightly shady position with well drained soil. Fertilise with a liquid fertiliser during spring. Tolerates coastal and dry conditions. Kalanchoe Silver Velvet Ears will grow to a height of 45cm."
"Benaranurseries","Brassica oleracea","Common Name","Blue leafed Kale"
"Benaranurseries","Brassica oleracea","Sunlight","Full Sun"
"Benaranurseries","Brassica oleracea","Bird/Wildlife Attracting","No"
"Benaranurseries","Brassica oleracea","Botanical Genus","Brassica"
"Benaranurseries","Brassica oleracea","Botanical Species","oleracea"
"Benaranurseries","Brassica oleracea","Flower Type","No"
"Benaranurseries","Brassica oleracea","Foliage Type","No"
"Benaranurseries","Brassica oleracea","Market Name","Garden Fresh Maxi"
"Benaranurseries","Brassica oleracea","description","Kale Curly Blue is a green vegetable with tender, curled leaves which harvest best in cooler months with regular watering and nutrient rich soil. Great as an addition to salads as it is seen as a super food."
"Benaranurseries","Kniphofia hybrid","Common Name","Dwarf Sunset red Hot Poker"
"Benaranurseries","Kniphofia hybrid","Plant Type","Deciduous, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Kniphofia hybrid","Dimensions","45cm high x 35cm wide"
"Benaranurseries","Kniphofia hybrid","Sunlight","Full Sun"
"Benaranurseries","Kniphofia hybrid","Bird/Wildlife Attracting","Yes"
"Benaranurseries","Kniphofia hybrid","Flower Colour","Orange, Red"
"Benaranurseries","Kniphofia hybrid","Foliage Colour","Green"
"Benaranurseries","Kniphofia hybrid","Flowering Season","Autumn, Summer"
"Benaranurseries","Kniphofia hybrid","Botanical Genus","Kniphofia"
"Benaranurseries","Kniphofia hybrid","Botanical Species","hybrid"
"Benaranurseries","Kniphofia hybrid","Flower Type","Tubular"
"Benaranurseries","Kniphofia hybrid","Foliage Type","Acicular - Needle Shaped/Strappy - Grass Like"
"Benaranurseries","Kniphofia hybrid","Market Name","Papaya Popsicle"
"Benaranurseries","Kniphofia hybrid","Width","35 cm"
"Benaranurseries","Kniphofia hybrid","Height","45 cm"
"Benaranurseries","Kniphofia hybrid","description","Kniphofia Papaya Popsicle has a very short compact habit with charming, grass-like foliage and is an all-summer bloomer with beautiful orange-red flowers from spring through to autumn. A great addition to any garden and is perfect as a border plant, pathways, containers, or even when used for small spaces. Plant in full sun in well drained soil, it will need a little supplementary watering during dry periods.Kniphofia Papaya Popsicle will grow to a height of 12"" and a width of 18""."
"Benaranurseries","Lagerstroemia indica x fauriei","Common Name","Crepe Myrtle"
"Benaranurseries","Lagerstroemia indica x fauriei","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Lagerstroemia indica x fauriei","Dimensions","3m high x 3m wide"
"Benaranurseries","Lagerstroemia indica x fauriei","Sunlight","Full Sun"
"Benaranurseries","Lagerstroemia indica x fauriei","Bird/Wildlife Attracting","No"
"Benaranurseries","Lagerstroemia indica x fauriei","Flower Colour","White"
"Benaranurseries","Lagerstroemia indica x fauriei","Foliage Colour","Green"
"Benaranurseries","Lagerstroemia indica x fauriei","Flowering Season","Summer"
"Benaranurseries","Lagerstroemia indica x fauriei","Botanical Genus","Lagerstroemia"
"Benaranurseries","Lagerstroemia indica x fauriei","Botanical Species","indica x fauriei"
"Benaranurseries","Lagerstroemia indica x fauriei","Flower Type","Terminal Clusters"
"Benaranurseries","Lagerstroemia indica x fauriei","Foliage Type","Lanceolate - Pointed At Both Ends"
"Benaranurseries","Lagerstroemia indica x fauriei","Market Name","Acoma"
"Benaranurseries","Lagerstroemia indica x fauriei","Width","300 cm"
"Benaranurseries","Lagerstroemia indica x fauriei","Height","300 cm"
"Benaranurseries","Lagerstroemia indica x fauriei","description","Lagerstroemia Acoma is a small deciduous tree with pure white flowers in summer to early autumn attractive bark and foliage that changes colours in the cooler months before dropping.They are an excellent specimen tree for small gardens, or large containers.Lagerstroemia Acoma is a powdery mildew resistant cultivar, it is hardy and best suits a full sun position with well drained slightly acidic soil. It has moderate drought and heat tolerance.Lagerstroemia Acoma grows to a height of 3m with a spread of 3m wide."
"Benaranurseries","Lagerstroemia indica x fauriei","Common Name","Crepe Myrtle"
"Benaranurseries","Lagerstroemia indica x fauriei","Plant Type","Deciduous, Outdoor, Perennial, Tree"
"Benaranurseries","Lagerstroemia indica x fauriei","Dimensions","6m high x 4m wide"
"Benaranurseries","Lagerstroemia indica x fauriei","Sunlight","Full Sun"
"Benaranurseries","Lagerstroemia indica x fauriei","Bird/Wildlife Attracting","No"
"Benaranurseries","Lagerstroemia indica x fauriei","Flower Colour","Pink"
"Benaranurseries","Lagerstroemia indica x fauriei","Foliage Colour","Green"
"Benaranurseries","Lagerstroemia indica x fauriei","Botanical Genus","Lagerstroemia"
"Benaranurseries","Lagerstroemia indica x fauriei","Botanical Species","indica x fauriei"
"Benaranurseries","Lagerstroemia indica x fauriei","Flower Type","Lilaceous - Like The Blossom Of A Lily In General Form"
"Benaranurseries","Lagerstroemia indica x fauriei","Foliage Type","Obovate - Egg-shaped, Narrow At Base"
"Benaranurseries","Lagerstroemia indica x fauriei","Market Name","Biloxi"
"Benaranurseries","Lagerstroemia indica x fauriei","Width","400 cm"
"Benaranurseries","Lagerstroemia indica x fauriei","Height","600 cm"
