"study","species","trait_name","value","trait_name_original","value_original"
"Benaranurseries","Eremophila glabra","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial"
"Benaranurseries","Eremophila glabra sp.","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Eremophila maculata","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Eremophila species","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Escallonia laevis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Escallonia hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Escallonia x langleyensis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Eucalyptus caesia","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Eucalyptus cladocalyx","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Eucalyptus erythrocorys","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Eucalyptus gomphocephala","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","EUCALYPTUS rudis","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Eucalyptus victrix","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Eucomis hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Euphorbia x martinii","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Euphorbia x hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Fargesia nitida","leaf_loss","evergreen","Plant Type","Bamboo, Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Fatsia japonica","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Ficus binnendijkii","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","FICUS Bushy Prince PVR","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub"
"Benaranurseries","Ficus lyrata","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Tree"
"Benaranurseries","Ficus benjamina","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Tree"
"Benaranurseries","Ficus obliqua","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub"
"Benaranurseries","Ficus pumila","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Ground Cover, Indoor Foliage, Perennial, Vertical Gardens"
"Benaranurseries","Ficus elastica","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Tree"
"Benaranurseries","Fraxinus griffithii","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Tree"
"Benaranurseries","Furcraea foetida","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf, Succulent"
"Benaranurseries","Gardenia jasminoides","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Gardenia augusta magnifica","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Gardenia augusta","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Gazania rigens","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial, Seedling"
"Benaranurseries","Pelargonium x hortorum","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Seedling, Shrub"
"Benaranurseries","Gerbera jamesonii","leaf_loss","evergreen","Plant Type","Annual, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Gerbera jamesonii","leaf_loss","evergreen","Plant Type","Annual, Evergreen, Perennial, Shrub"
"Benaranurseries","Grevillea curviloba","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial"
"Benaranurseries","Grevillea rosmarinifolia","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea olivacea","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea alpina x rosmarinifolia","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea brachystachya","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea rivularis x G. 'Poorinda Peter'","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea lanigera x lavendulacea","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea crithmifolia","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Verge"
"Benaranurseries","Grevillea crithmifolia","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Grevillea sessilis x paradoxa ","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea preisii x fililoba","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea fililoba","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea longistyla x venusta","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","GREVILLEA hookeriana","leaf_loss","evergreen","Plant Type","Bamboo, Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea bipinnatifida x G. banksii var. fosteri","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea x hybrid","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Verge"
"Benaranurseries","Grevillea rosmarinifolia","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea x rosmarinifolia","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea obtusifolia","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Grevillea pressii","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Grevillea banksii x bipinnatifida","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Grevillea thelmaniana","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Grevillea thelmannniana","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Grevillea thelmanniana","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Grevillea alpina","leaf_loss","evergreen","Plant Type","Evergreen, Perennial, Shrub"
"Benaranurseries","Grevillea hybrid","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Hakea laurina","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Hakea petiolaris","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Hardenbergia violacea","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Haworthia woodiicooperi var. truncata","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Outdoor, Perennial, Seedling, Shrub, Succulent"
"Benaranurseries","Haworthia woodiicooperi var. truncata","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Seedling, Shrub, Succulent"
"Benaranurseries","Hebe hybrida","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Hedera canariensis","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Ground Cover, Hedge, Outdoor, Perennial, Vertical Gardens"
"Benaranurseries","Hemerocallis hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Herb Hanging Basket","leaf_loss","evergreen","Plant Type","Evergreen, Herb, Shrub"
"Benaranurseries","Hibbertia cuneiformis","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Hibbertia vestita","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Native Australian Plant, Perennial"
"Benaranurseries","Hibbertia obtusifolia","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Hibbertia racemosa","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Hibbertia scandens","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Verge"
"Benaranurseries","Hibiscus rosa-sinensis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Hibiscus Florida","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Hibiscus pedunculatus","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Hibiscus tiliaceus","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Hibiscus rosa-sinensis","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Howea forsteriana","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Native Australian Plant, Outdoor, Palm/Cycad, Perennial, Tree"
"Benaranurseries","Ipomoea batatas","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Indoor Foliage, Outdoor, Perennial, Vertical Gardens"
"Benaranurseries","Juniperus conferta","leaf_loss","evergreen","Plant Type","Conifer, Evergreen, Ground Cover, Outdoor, Perennial, Shrub"
"Benaranurseries","Juniperus procumbens","leaf_loss","evergreen","Plant Type","Conifer, Evergreen, Ground Cover, Outdoor, Perennial, Shrub"
"Benaranurseries","Kalanchoe  tomentosa","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Strappy Leaf, Succulent"
"Benaranurseries","LANTANA montevidensis","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial, Shrub"
"Benaranurseries","Laurus nobilis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Herb, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Lechenaultia biloba","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Leptospermum petersonii","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Leptospermum laevigatum","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Leptospermum scoparium","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Leucadendron  laureolum x salignum","leaf_loss","evergreen","Plant Type","Evergreen, Perennial, Shrub"
"Benaranurseries","Leucadendron salignum","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Leucophyta brownii","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Liriope muscari 'LIRSS' PBR","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","LIRIOPE Emerald Cascade (PBR)","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Liriope muscari","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra longifolia","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra fluvialtilis","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra confertifolia","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Lomandra longifolia x confertifolia","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Lomandra confertifolia","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Lomandra confertifolia","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Lomandra hystrix","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Strappy Leaf"
"Benaranurseries","Lomandra filiformis subsp. coriacea","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Lonicera japonica","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Loropetalum chinense","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Macropidia fuliginosa","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Magnolia grandiflora","leaf_loss","evergreen","Plant Type","Evergreen, Perennial, Shrub, Tree"
"Benaranurseries","Magnolia grandiflora","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Tree"
"Benaranurseries","Magnolia grandiflora","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Maireana oppositifolia","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Mandevilla hybrid","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Mandevillea hybrid","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Mandevilla hybrid","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Ground Cover, Outdoor, Perennial"
"Benaranurseries","Mangifera indica","leaf_loss","evergreen","Plant Type","Evergreen, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Melaleuca armillaris","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Melaleuca incana","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Melaleuca nesophila","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub, Verge"
"Benaranurseries","Melaleuca linariifolia","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Melaleuca quinquinervia","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Tree"
"Benaranurseries","Metrosideros kermadecensis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Metrosideros excelsa","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Meterosideros collina var. vitiensis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub, Tree"
"Benaranurseries","Metrosideros collina","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Murraya koenigii","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Murraya paniculata","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Musa acuminata","leaf_loss","evergreen","Plant Type","Evergreen, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Myoporum parvifolium","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial"
"Benaranurseries","Myrsine africana","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Myrtus communis compacta","leaf_loss","evergreen","Plant Type","Evergreen, Perennial"
"Benaranurseries","Nandina domestica 'AKA' PBR","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Nandina domestica","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Nephrolepis exaltata ","leaf_loss","evergreen","Plant Type","Evergreen, Fern, Indoor Foliage, Outdoor, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Nephrolepis exaltata ","leaf_loss","evergreen","Plant Type","Evergreen, Fern, Indoor Foliage, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Nerium oleander","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Olea europaea","leaf_loss","evergreen","Plant Type","Advanced Plants, Coastal, Evergreen, Fruiting, Outdoor, Perennial, Tree"
"Benaranurseries","Olea europaea","leaf_loss","evergreen","Plant Type","Evergreen, Fruiting, Hedge, Outdoor, Perennial, Tree"
"Benaranurseries","Olea europaea","leaf_loss","evergreen","Plant Type","Advanced Plants, Evergreen, Fruiting, Hedge, Outdoor, Perennial, Tree"
"Benaranurseries","Olearia axillaris","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Olearia lanuginosa","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Ophiopogon japonicus","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Ophiopogon planiscapus","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Ophiopogon intermedians","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Ground Cover, Outdoor, Perennial, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Origanum hyrbid","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Perennial"
"Benaranurseries","Orthrosanthus multiflorus","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Patersonia occidentalis","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub, Strappy Leaf, Verge"
"Benaranurseries","Pennisetum setaceum","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Peperomia obtusifolia","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Peperomia obtusifolia","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Seedling, Shrub"
"Benaranurseries","Peperomia scandens","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Seedling, Shrub"
"Benaranurseries","Philodendron cordatum","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Vertical Gardens"
"Benaranurseries","Philodendron bipinnatifidum","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub"
"Benaranurseries","Phlebodium aureum","leaf_loss","evergreen","Plant Type","Evergreen, Fern, Indoor Foliage, Perennial, Shrub, Vertical Gardens"
"Benaranurseries","Phoenix canariensis","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Palm/Cycad, Perennial, Tree"
"Benaranurseries","Phoenix roebellinii","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Palm/Cycad, Perennial, Tree"
"Benaranurseries","Phormium tenax","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Phormium tenax","leaf_loss","evergreen","Plant Type","Evergreen, Grasses, Outdoor, Perennial, Shrub, Strappy Leaf, Vertical Gardens"
"Benaranurseries","Phormium Golden Ray","leaf_loss","evergreen","Plant Type","Evergreen, Perennial, Shrub, Strappy Leaf"
"Benaranurseries","Piper sarmentosum","leaf_loss","evergreen","Plant Type","Climber, Evergreen, Ground Cover, Herb, Perennial, Shrub"
"Benaranurseries","Pisonia brunoniana","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Perennial, Shrub"
"Benaranurseries","Pittosporum tobira","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Plumeria rubra","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Tree"
"Benaranurseries","Polygala myrtifolia x oppositifolia","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Portulacaria oleracea","leaf_loss","evergreen","Plant Type","Annual, Evergreen, Ground Cover, Outdoor, Perennial, Succulent, Vertical Gardens"
"Benaranurseries","Pteris cretica","leaf_loss","evergreen","Plant Type","Evergreen, Fern, Indoor Foliage, Shrub, Vertical Gardens"
"Benaranurseries","Rhaphiolepis indica","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Rhaphiolepis indica 'Rapopink' PBR","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Outdoor, Perennial, Shrub"
"Benaranurseries","Rhapis excelsa","leaf_loss","evergreen","Plant Type","Evergreen, Palm/Cycad, Perennial, Shrub"
"Benaranurseries","Rhipsalis cereuscula","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub, Succulent"
"Benaranurseries","Rhipsalis cereuscula","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Seedling, Shrub"
"Benaranurseries","Tradescantia spathacea","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial, Vertical Gardens"
"Benaranurseries","Rosmarinus officinalis","leaf_loss","evergreen","Plant Type","Evergreen, Hedge, Herb, Outdoor, Perennial, Shrub"
"Benaranurseries","Rosmarinus officinalis","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Herb, Outdoor, Perennial, Seedling, Shrub"
"Benaranurseries","Rosmarinus officinalis","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Herb, Outdoor, Perennial, Shrub"
"Benaranurseries","Russelia equisetiformis","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Shrub"
"Benaranurseries","Sanseveiria cylindrica","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Seedling, Shrub, Succulent"
"Benaranurseries","Sansevieria cylindrica","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub, Succulent"
"Benaranurseries","Sansevieria trifasciata","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Perennial, Succulent"
"Benaranurseries","Sansevieria trifasciata","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Perennial, Shrub"
"Benaranurseries","Sansevieria trifasciata","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub, Succulent"
"Benaranurseries","Scaevola aemula","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial"
"Benaranurseries","Scaevola crassifolia","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Scaevola crassifolia","leaf_loss","evergreen","Plant Type","Coastal, Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial"
"Benaranurseries","Scaevola aemula","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial, Verge"
"Benaranurseries","Scaevola crassifolia","leaf_loss","evergreen","Plant Type","Evergreen, Native Australian Plant, Native West Australian Plant, Outdoor, Perennial, Shrub"
"Benaranurseries","Scaevola humilis","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Outdoor, Perennial"
"Benaranurseries","Scaevola hybrid","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Native Australian Plant, Perennial, Verge, Vertical Gardens"
"Benaranurseries","Schefflera actinophylla","leaf_loss","evergreen","Plant Type","Evergreen, Indoor Foliage, Outdoor, Perennial, Shrub"
"Benaranurseries","Sedum Americanum","leaf_loss","evergreen","Plant Type","Evergreen, Outdoor, Perennial, Seedling, Shrub, Succulent"
"Benaranurseries","Sedum tetractinum","leaf_loss","evergreen","Plant Type","Evergreen, Ground Cover, Outdoor, Perennial, Succulent, Vertical Gardens"
