"study","species","trait_name","value"
"ACTplanting","Acer buergerianum","Landscape use","Suitable for home gardens"
"ACTplanting","Acer buergerianum","Landscape use","Requires a minimum clearance of 5 metres from buildings"
"ACTplanting","Acer buergerianum","Use considerations","Suitable for Canberra’s climate"
"ACTplanting","Acer buergerianum","Use considerations","High frost tolerance and drought tolerance"
"ACTplanting","Acer buergerianum","Use considerations","Grows best in well drained soils but will tolerate clayey soils"
"ACTplanting","Acer buergerianum","Use considerations","Medium longevity"
"ACTplanting","Acer buergerianum","Use considerations","Vigorous early growth rate"
"ACTplanting","Acer buergerianum","Use considerations","Low flammability"
"ACTplanting","Acer buergerianum","Use considerations","Not troubled by pests or diseases"
"ACTplanting","Acer buergerianum","Use considerations","Grows in full sun and part shade"
"ACTplanting","Acer buergerianum","Use considerations","Formative pruning is recommended to encourage a single straight trunk rather than multiple stems"
"ACTplanting","Acer griseum","Botanical Name"," Acer griseum (ACg)"
"ACTplanting","Acer griseum","Common Name"," paperbark maple"
"ACTplanting","Acer griseum","Species description","Deciduous"
"ACTplanting","Acer griseum","Species description","Rounded to elliptical crown"
"ACTplanting","Acer griseum","Species description","Peeling bark revealing orange bark beneath"
"ACTplanting","Acer griseum","Species description","Compound leaves with three leaflets with large blunt teeth that become red/orange in autumn"
"ACTplanting","Acer griseum","Species description","Flowers are insignificant"
"ACTplanting","Acer griseum","Species description","Double-winged samaras"
"ACTplanting","Acer griseum","Height and width","10 metres tall by 6 metres wide"
"ACTplanting","Acer griseum","Landscape use","Available Soil Volume required 11m3"
"ACTplanting","Acer griseum","Landscape use","Suitable for use in urban parks and suburban shopping centres"
"ACTplanting","Acer griseum","Landscape use","Suitable for home gardens"
"ACTplanting","Acer griseum","Landscape use","Requires a minimum clearance of 6 metres from buildings"
"ACTplanting","Acer griseum","Use considerations","High frost tolerance and moderate drought tolerance"
"ACTplanting","Acer griseum","Use considerations","May require protection from afternoon sun"
"ACTplanting","Acer griseum","Use considerations","Suitable for all Canberra soils, however prefers well drained soils"
"ACTplanting","Acer griseum","Use considerations","Medium to long lived"
"ACTplanting","Acer griseum","Use considerations","Expected growth rate is slow"
"ACTplanting","Acer griseum","Use considerations","Low flammability"
"ACTplanting","Acer grosseri var. hersii ","Botanical Name"," Acer grosseri var. hersii (ACgh)"
"ACTplanting","Acer grosseri var. hersii ","Common Name"," snake bark maple"
"ACTplanting","Acer grosseri var. hersii ","Species description","Deciduous"
"ACTplanting","Acer grosseri var. hersii ","Species description","Rounded to elliptical crown"
"ACTplanting","Acer grosseri var. hersii ","Species description","Green, marbled with white, snake-like bark"
"ACTplanting","Acer grosseri var. hersii ","Species description","Paired green three lobed leaves, turning red in autumn"
"ACTplanting","Acer grosseri var. hersii ","Species description","Flowers in long drooping racemes"
"ACTplanting","Acer grosseri var. hersii ","Species description","Double-winged samaras"
"ACTplanting","Acer grosseri var. hersii ","Height and width","10 to 12 metres tall by 5 to 6 metres wide"
"ACTplanting","Acer grosseri var. hersii ","Landscape use","Available Soil Volume required 11m3"
"ACTplanting","Acer grosseri var. hersii ","Landscape use","Suitable for urban parks and suburban shopping centres"
"ACTplanting","Acer grosseri var. hersii ","Landscape use","Suitable for home gardens"
"ACTplanting","Acer grosseri var. hersii ","Landscape use","Requires a minimum clearance 6 metres from buildings"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","High frost tolerance and moderate drought tolerance"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","Grows best in well drained soils"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","May require protection from afternoon sun"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","Medium longevity"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","Vigorous early growth rate"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","Low flammability"
"ACTplanting","Acer grosseri var. hersii ","Use considerations","Lift pruning to encourage a straight trunk rather than multi-stems is recommended"
"ACTplanting","Acer platanoides ‘Crimson King’","Botanical Name"," Acer platanoides ‘Crimson King’(ACpk)"
"ACTplanting","Acer platanoides ‘Crimson King’","Common Name"," purple Norway maple"
"ACTplanting","Acer platanoides ‘Crimson King’","Species description","Deciduous"
"ACTplanting","Acer platanoides ‘Crimson King’","Species description","Medium sized tree with rounded crown"
"ACTplanting","Acer platanoides ‘Crimson King’","Species description","Greyish-black, lightly textured bark"
"ACTplanting","Acer platanoides ‘Crimson King’","Species description","Purple palmately lobed leaves throughout the growing season, changing to red, brown and orange"
"ACTplanting","Acer platanoides ‘Crimson King’","Species description","Reddish-orange flowers in clusters"
"ACTplanting","Acer platanoides ‘Crimson King’","Species description","Brown-green double-winged samaras"
"ACTplanting","Acer platanoides ‘Crimson King’","Height and width","15 metres tall by 10 metres wide"
"ACTplanting","Acer platanoides ‘Crimson King’","Landscape use","Available Soil Volume required 30m3"
"ACTplanting","Acer platanoides ‘Crimson King’","Landscape use","Can be used as a street tree in older suburbs where hot summer winds will not scorch leaves"
"ACTplanting","Acer platanoides ‘Crimson King’","Landscape use","Suitable for use in parks, commercial areas and home gardens"
"ACTplanting","Acer platanoides ‘Crimson King’","Landscape use","Requires a minimum clearance of 6 meters from buildings"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","Suits all areas of the ACT, except new greenfield developments where leaf burn may occur in summer with"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","High frost tolerance and moderate drought tolerance"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","Will grow in most soils, including clays"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","Medium longevity"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","Moderate growth rate"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","Very low flammability"
"ACTplanting","Acer platanoides ‘Crimson King’","Use considerations","shallow root system could lead to future maintenance requirements"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Botanical Name"," Acer x fremannii ‘Jeffersred’ Autumn Blaze (ACab)"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Common Name"," Autumn Blaze maple"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Species description","Deciduous"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Species description","Medium sized elliptical to rounded tree with straight central leader"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Species description","Dark greyish-brown bark becoming furrowed with age"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Species description","Deeply lobed, rich green leaves, intense red in early autumn"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Species description","Insignificant red flowers"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Species description","Often does not bear fruit"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Height and width","10 metres tall by 5 metres wide"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Jeffers Nursery, Ohio, 1982"," the tree is a cross between"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Landscape use","Available Soil Volume required 8m3"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Landscape use","Can be used in street and park plantings, near suburban shopping centres and in home gardens"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Landscape use","Especially useful for schools for shade provisions"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Landscape use","Requires a minimum clearance of 4 metres from buildings"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","High frost tolerance to minus 15 degrees Celsius, and moderate to high drought tolerance"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","Performs well in most soils, from clays to light loams"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","Relatively fast growing depending on soil conditions"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","Very low flammability"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","Can possibly be affected by a rust fungus on its leaves, but this does not appear to be a problem in Canberra"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","Low potential for root damage"
"ACTplanting","Acer x fremannii ‘Jeffersred’ Autumn Blaze ","Use considerations","Less susceptible to storm damage due crotch angles and branch habit"
"ACTplanting","Betula pendula ‘Laciniata’","Botanical Name"," Betula pendula ‘Laciniata’ (BTl)"
"ACTplanting","Betula pendula ‘Laciniata’","Common Name"," cut-leaf silver birch"
"ACTplanting","Betula pendula ‘Laciniata’","Species description","Deciduous"
"ACTplanting","Betula pendula ‘Laciniata’","Species description","Pyramidal to elliptical form with pendulous branchlets"
"ACTplanting","Betula pendula ‘Laciniata’","Species description","Smooth white to grey bark, often with dark horizontal striations"
"ACTplanting","Betula pendula ‘Laciniata’","Species description","Leaves are oval and attractively incised with narrow lobes, turning yellow in autumn"
"ACTplanting","Betula pendula ‘Laciniata’","Species description","Insignificant flowers"
"ACTplanting","Betula pendula ‘Laciniata’","Species description","Fruit are catkins"
"ACTplanting","Betula pendula ‘Laciniata’","Height and width","12 to 15 metres tall by 6 to 8 metres wide"
"ACTplanting","Betula pendula ‘Laciniata’","Landscape use","Available Soil Volume required 19m3"
"ACTplanting","Betula pendula ‘Laciniata’","Landscape use","Suitable for use in parks and large gardens, commercial shopping precincts and home gardens"
"ACTplanting","Betula pendula ‘Laciniata’","Landscape use","Useful as a specimen tree or in group plantings in close formation"
"ACTplanting","Betula pendula ‘Laciniata’","Landscape use","Requires a minimum clearance of 5 metres from buildings"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Can perform well in Canberra where appropriate moisture is available"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Dry sites can lead to extensive crown terminal branchlet death and tends to burn leaves"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","High frost tolerance but low drought tolerance"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Needs richer, deeper soils with adequate soil moisture, however dislikes water logging"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Medium longevity, but depends on available moisture"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Moderate growth rate"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Low flammability"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Requires full sun"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Leaves can be affected by a rust fungus, however not a significant problem in Canberra"
"ACTplanting","Betula pendula ‘Laciniata’","Use considerations","Requires careful pruning when mature as does not readily reshoot"
"ACTplanting","Betula pendula","Botanical Name"," Betula pendula (BTp)"
"ACTplanting","Betula pendula","Common Name"," silver birch"
"ACTplanting","Betula pendula","Species description","Deciduous"
"ACTplanting","Betula pendula","Species description","Pyramidal to elliptical form with pendulous branchlets"
"ACTplanting","Betula pendula","Species description","Smooth white to grey bark, often with dark horizontal striations"
"ACTplanting","Betula pendula","Species description","Glossy green serrated leaves turning yellow in autumn"
"ACTplanting","Betula pendula","Species description","Insignificant flowers"
"ACTplanting","Betula pendula","Species description","Fruit are catkins"
"ACTplanting","Betula pendula","Height and width","12 to 15 metres tall by 6 to 8 metres wide"
"ACTplanting","Betula pendula","Landscape use","Available Soil Volume required 19m3"
"ACTplanting","Betula pendula","Landscape use","Suitable for use in parks and large gardens, commercial shopping precincts and home gardens"
"ACTplanting","Betula pendula","Landscape use","Useful as a specimen tree or in group plantings in close formation"
"ACTplanting","Betula pendula","Landscape use","Requires a minimum clearance of 5 metres from buildings"
"ACTplanting","Betula pendula","Use considerations","Can perform well in Canberra where sufficient moisture is available"
"ACTplanting","Betula pendula","Use considerations","Dry sites can lead to extensive crown terminal branchlet death and tends to burn leaves"
"ACTplanting","Betula pendula","Use considerations","High frost tolerance, but low drought tolerance"
"ACTplanting","Betula pendula","Use considerations","Needs richer, deeper soils with adequate soil moisture, however dislikes water logging"
"ACTplanting","Betula pendula","Use considerations","Medium longevity, but depends on available moisture"
"ACTplanting","Betula pendula","Use considerations","Moderate growth rate"
"ACTplanting","Betula pendula","Use considerations","Low flammability"
"ACTplanting","Betula pendula","Use considerations","Requires full sun"
"ACTplanting","Betula pendula","Use considerations","Leaves can be affected by a rust fungus, however not a significant problem in Canberra"
"ACTplanting","Betula pendula","Use considerations","Requires careful pruning when mature, as does not readily reshoot"
"ACTplanting","Catalpa bignonioides ","Botanical Name"," Catalpa bignonioides (CATb)"
"ACTplanting","Catalpa bignonioides ","Common Name"," Indian bean tree"
"ACTplanting","Catalpa bignonioides ","Species description","Deciduous"
"ACTplanting","Catalpa bignonioides ","Species description","Wide spreading tree with broad dome-shaped canopy"
"ACTplanting","Catalpa bignonioides ","Species description","Brown to grey bark"
"ACTplanting","Catalpa bignonioides ","Species description","Large heart shaped leaves"
"ACTplanting","Catalpa bignonioides ","Species description","Large clusters of foxglove-like cream spotted purple flowers"
"ACTplanting","Catalpa bignonioides ","Species description","Long, thin bean-like fruit pods"
"ACTplanting","Catalpa bignonioides ","Height and width","15 metres tall by 12 to 15 metres wide"
"ACTplanting","Catalpa bignonioides ","Landscape use","Available Soil Volume required 68m3"
"ACTplanting","Catalpa bignonioides ","Landscape use","Only suitable for use in urban parks as a shade tree"
"ACTplanting","Catalpa bignonioides ","Landscape use","Requires a minimum clearance of 7 metres from buildings"
"ACTplanting","Catalpa bignonioides ","Use considerations","Suitable for Canberra’s climate"
"ACTplanting","Catalpa bignonioides ","Use considerations","High frost tolerance to minus 10 degrees Celsius and moderate drought tolerance"
"ACTplanting","Catalpa bignonioides ","Use considerations","Grows well in most soils, however prefers well-drained sites"
"ACTplanting","Catalpa bignonioides ","Use considerations","Long lived"
"ACTplanting","Catalpa bignonioides ","Use considerations","Moderate to fast growth rate"
"ACTplanting","Catalpa bignonioides ","Use considerations","Very low flammability"
"ACTplanting","Crataegus ‘Smithiana’","Botanical Name"," Crataegus ‘Smithiana’ (CRs)"
"ACTplanting","Crataegus ‘Smithiana’","Common Name"," red Mexican hawthorn"
"ACTplanting","Crataegus ‘Smithiana’","Species description","Deciduous"
"ACTplanting","Crataegus ‘Smithiana’","Species description","Rounded to elliptical form"
"ACTplanting","Crataegus ‘Smithiana’","Species description","Textured bark"
"ACTplanting","Crataegus ‘Smithiana’","Species description","Dark green foliage"
"ACTplanting","Crataegus ‘Smithiana’","Species description","White flowers in spring"
"ACTplanting","Crataegus ‘Smithiana’","Species description","Red-yellow fruit, persisting through much of winter; fruit drop may be undesirable in certain settings"
"ACTplanting","Crataegus ‘Smithiana’","Height and width","10 metres tall by 6 metres wide"
"ACTplanting","Crataegus ‘Smithiana’","Landscape use","Available Soil Volume required 11m3"
"ACTplanting","Crataegus ‘Smithiana’","Landscape use","Could be used in parks, suburban shopping centres and for specimen planting"
"ACTplanting","Crataegus ‘Smithiana’","Landscape use","Can be used as an informal screen plant"
"ACTplanting","Crataegus ‘Smithiana’","Landscape use","Suitable for use in home gardens"
"ACTplanting","Crataegus ‘Smithiana’","Landscape use","Requires a minimum clearance of 4 metres from buildings"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Performs well in Canberra"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","High frost and drought tolerance"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Tolerates a wide range of soils, including clay loams to clay; sandy soils are less favourable"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Medium to long lived"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Moderate growth rate"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Low flammability"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Can be affected by some scale and pear/cherry slug damage to foliage in favourable seasons"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Can be a food source for some birds"
"ACTplanting","Crataegus ‘Smithiana’","Use considerations","Crataegus monogyna is listed as ‘must be contained’ under the Pest Plants and Animals Act 2005"
"ACTplanting","Davidia involucrata","Botanical Name"," Davidia involucrata (DAi)"
"ACTplanting","Davidia involucrata","Common Name"," dove tree"
"ACTplanting","Davidia involucrata","Species description","Deciduous"
"ACTplanting","Davidia involucrata","Species description","Broad conical crown, rounding with age"
"ACTplanting","Davidia involucrata","Species description","Bark becomes scaly and orange brown"
"ACTplanting","Davidia involucrata","Species description","Alternate, ovate to heart-shaped leaves, bright green above and paler below with a serrate margin"
"ACTplanting","Davidia involucrata","Species description","Small dense flowers enclosed by distinctive large white bracts in early spring"
"ACTplanting","Davidia involucrata","Species description","Fruit is a very hard nut"
"ACTplanting","Davidia involucrata","Height and width","12 metres tall by 8 to 10 metres wide"
"ACTplanting","Davidia involucrata","Species origin","uth-western China"
"ACTplanting","Davidia involucrata","Landscape use","Available Soil Volume required 30m3"
"ACTplanting","Davidia involucrata","Landscape use","Suitable for use as a shade tree in urban parks"
"ACTplanting","Davidia involucrata","Landscape use","Could be trialled for use as a street tree on a small scale and in commercial shopping centres"
"ACTplanting","Davidia involucrata","Landscape use","Requires a minimum clearance of 7 metres from buildings"
"ACTplanting","Davidia involucrata","Use considerations","Suited to more sheltered conditions"
"ACTplanting","Davidia involucrata","Use considerations","High frost tolerance and moderate drought tolerance"
"ACTplanting","Davidia involucrata","Use considerations","Prefers well drained soil"
"ACTplanting","Davidia involucrata","Use considerations","Long lived"
"ACTplanting","Davidia involucrata","Use considerations","Slow to moderate growth rate"
"ACTplanting","Davidia involucrata","Use considerations","Low flammability"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Botanical Name"," Fagus sylvatica ‘Purpurea’ (Fsp)"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Common Name"," copper beech, purple beech"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species description","Deciduous"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species description","Shapely spreading tree with rounded crown"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species description","Bark is smooth and grey, becoming textured with age"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species description","Attractive dark purple leaves"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species description","Insignificant flowers in mid-spring"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species description","Nuts are within a prickly husk"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Height and width","12 metres tall by 8 metres wide"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Species origin","rope; the ‘Purpurea’ cultivar is listed as first being"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Landscape use","Available Soil Volume required 19m3"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Landscape use","A beautiful specimen tree in parks or large gardens due to its attractive leaves and bark"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Landscape use","Should be suitable for use as a street tree, in commercial precincts and in home gardens"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Landscape use","Requires a minimum clearance of 5 metres from buildings"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Generally a hardy tree once established"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","High frost tolerance and moderate drought tolerance"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Will grow on a wide range of soils, including poorly drained saline, limestone and clay soils, but does not grow well on"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Long lived"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Slow to moderate growth rate"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Low flammability"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Subject to some oak leaf miner and aphid attack, but otherwise relatively free of pests and diseases"
"ACTplanting","Fagus sylvatica ‘Purpurea’","Use considerations","Requires appropriate irrigation in establishment years"
"ACTplanting","Firmiana simplex","Botanical Name"," Firmiana simplex (FIs)"
"ACTplanting","Firmiana simplex","Common Name"," parasol tree"
"ACTplanting","Firmiana simplex","Species description","Deciduous"
"ACTplanting","Firmiana simplex","Species description","Round headed tree"
"ACTplanting","Firmiana simplex","Species description","Thick warty grey-green bark"
"ACTplanting","Firmiana simplex","Species description","Distinctive large, palmately lobed leaves on long petioles, turning yellow in autumn"
"ACTplanting","Firmiana simplex","Species description","Large clusters of yellow-green flowers in summer"
"ACTplanting","Firmiana simplex","Species description","Pods that split into four petal-like 10m sections"
"ACTplanting","Firmiana simplex","Height and width","10 metres tall by 10 metres wide"
"ACTplanting","Firmiana simplex","Landscape use","Available Soil Volume required 30m3"
"ACTplanting","Firmiana simplex","Landscape use","Useful as a street tree on small scale, and a specimen tree in urban parks"
"ACTplanting","Firmiana simplex","Landscape use","Suitable for use in commercial precincts and home gardens"
"ACTplanting","Firmiana simplex","Landscape use","Requires a minimum clearance of 6 metres from buildings"
"ACTplanting","Firmiana simplex","Use considerations","Prefers a temperate climate"
"ACTplanting","Firmiana simplex","Use considerations","Performs satisfactorily in Canberra"
"ACTplanting","Firmiana simplex","Use considerations","High frost tolerance and high drought tolerant once established"
"ACTplanting","Firmiana simplex","Use considerations","Suits a wide range of soil types, but probably most suited to well drained clay loams in Canberra"
"ACTplanting","Firmiana simplex","Use considerations","Medium longevity"
"ACTplanting","Firmiana simplex","Use considerations","Slow to moderate growth rate"
"ACTplanting","Firmiana simplex","Use considerations","Very low flammability"
"ACTplanting","Firmiana simplex","Use considerations","Requires pruning initially to establish good branch structure"
"ACTplanting","Fraxinus americana","Botanical Name"," Fraxinus americana (FRa)"
"ACTplanting","Fraxinus americana","Common Name"," American ash, white ash"
"ACTplanting","Fraxinus americana","Species description","Deciduous"
"ACTplanting","Fraxinus americana","Species description","Erect, vase shaped tree when young with a rounded canopy when older"
"ACTplanting","Fraxinus americana","Species description","Grey to brown bark with corky ridges"
"ACTplanting","Fraxinus americana","Species description","Dark green pinnately compound leaves with 7 leaflets each"
"ACTplanting","Fraxinus americana","Species description","Insignificant flowers and prominent winter buds"
"ACTplanting","Fraxinus americana","Species description","One winged, flattened samaras"
"ACTplanting","Fraxinus americana","Height and width","15 metres tall by 12 metres wide"
"ACTplanting","Fraxinus americana","Landscape use","Available Soil Volume required 43m3"
"ACTplanting","Fraxinus americana","Landscape use","Can be used in street tree plantings and in parks, preferably those that are irrigated"
"ACTplanting","Fraxinus americana","Landscape use","Suitable for use in commercial precincts and large urban residential gardens"
"ACTplanting","Fraxinus americana","Landscape use","Requires a minimum clearance of 7 metres from buildings"
"ACTplanting","Fraxinus americana","Use considerations","High frost tolerance and moderate to low drought tolerance"
"ACTplanting","Fraxinus americana","Use considerations","Suitable for a wide range of soils and growing conditions but grows best in deep, well drained moist soils"
"ACTplanting","Fraxinus americana","Use considerations","Long lived"
"ACTplanting","Fraxinus americana","Use considerations","Fast growth rate"
"ACTplanting","Fraxinus americana","Use considerations","Low flammability"
"ACTplanting","Fraxinus americana","Use considerations","Can be subject to heavy infestations of Ash Whitefly and subsequent Honey Dew and Sooty Mould, which can"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Botanical Name"," Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ (FRar)"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Common Name"," claret ash"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Species description","Deciduous"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Species description","Single trunk and rounded crown"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Species description","Shallow fissured, grey-brown bark"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Species description","Dark green leaves turning claret red in autumn"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Species description","Flowers in mid winter"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Species description","Fruit is a samara"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Height and width","15 metres tall by 12 to 15 metres wide"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Landscape use","Available Soil Volume required 68m3"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Landscape use","Suitable for use as a street tree, in avenues, in urban parks and as a shade tree in urban shopping centres"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Landscape use","Has performed very consistently across Canberra, particularly in street tree plantings"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Landscape use","Should not be planted near nature reserves"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Landscape use","Requires a minimum clearance of 10 metres from buildings"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Suits all areas of Canberra very well"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","High frost tolerance to minus 10 degrees Celsius and very good drought tolerance"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Suitability to all Canberra’s soils"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Medium to long lived"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Moderate growth rate"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Extremely low flammability"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Very few pest and disease problems"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Vigorous root systems can lead to maintenance issues"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ‘Raywood’ ","Use considerations","Can be grafted on to Fraxinus velutina or Fraxinus excelsior rootstock; F. velutina rootstock appears to increase drought"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Botanical Name"," Fraxinus angustifolia subsp. oxycarpa (FRao)"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Common Name"," desert ash"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Species description","Deciduous"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Species description","Single trunk and rounded crown"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Species description","Shallow fissured, grey-brown bark"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Species description","Dark green leaves turning golden yellow in autumn"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Species description","Flowers in mid winter"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Species description","Fruit is a samara"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Height and width","15 metres tall by 10 metres wide"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Landscape use","Available Soil Volume required 68m3"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Landscape use","Suitable for use as a street tree, in avenues, urban parks and as a shade tree in urban shopping centres"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Landscape use","Has performed very consistently across Canberra, particularly in street tree plantings"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Landscape use","Should not be planted near nature reserves"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Landscape use","Requires a minimum clearance of 10 metres from buildings"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Use considerations","Suits all areas of Canberra very well"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Use considerations","High frost tolerance to minus 10 degrees Celsius and very good drought tolerance"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Use considerations","Suitability to all Canberra’s soils"
"ACTplanting","Fraxinus angustifolia subsp. oxycarpa ","Use considerations","Medium to long lived"
