"study","species","trait_name","value"
"KingsparkBG","Acacia dunnii","Miscellaneous","For many Acacias, in the early stages after Miscellaneous There are none known at the moment. Pests and diseases beginning of summer each year. fertiliser at the time of planting and at the Use a 36 month slow-release native-plant Fertiliser It should not be necessary to prune the plant. Pruning Water sparingly during the cold monthsprobably May to November. Water well during the summer monthswhen the plant should be actively growing. Watering warm as possible during winter. providing generous summer watering. Rock mulch is beneficial to keep the soil as sun in a hot exposed position and prefer yellow sand with sub-surface irrigation plants well and transplant into large feature pots or the garden. Plants require full only slightly moist. When the weather starts to warm up, around October, water in a warm, sunny, sheltered position out of winter rain. Ensure the soil remains growing season and kept in pots for the next 12 months. During winter keep pots sown in October. The germinated seedlings should be potted up over the summer Acacia dunnii can be grown in southern areas, such as Perth, from seed that is Growing conditions across and carries dozens of individual flowers. are borne in long racemes at the ends of the branches. Each head is about 2 cm autumn (February to May). The globular flower heads are a rich golden yellow and Flowers may appear sporadically throughout the year but particularly summer to Flowers and hang vertically. The stems usually have a whitish bloom. prominent, longitudinal veins. They are 2045 cm in length and 616 cm in width huge phyllodes (leaf-like structures) that are silvery-blue in colour with several been grown outdoors successfully in Kings Park. Its common name refers to the where it is a very popular ornamental plant for the garden, but only recently has it"
"KingsparkBG","Acacia dunnii","common name","Elephant Ear Wattle"
"KingsparkBG","Adansonia gregorii","Description","The boab tree, Adansonia gregorii, occurs mostly in the Kimberley region of Western Australia. It is outstanding for its huge bottle- shaped trunk that is filled with soft fibrous wood, enabling it to store water. A deciduous tree, it loses its leaves in the winter months in the tropics when it is dormant. The boab can live for hundreds of years and grows slowly to a height of 515 m and a trunk circumference of up to 20 m. The fruits are large, brown and oval- shaped, up to 18 cm long with a woody and hairy exterior. They contain numerous seeds and a white pithy substance."
"KingsparkBG","Adansonia gregorii","Flowers","Large, showy, cream, fragrant flowers occur usually during the summer and autumn months. They open early in the evening and are pollinated that night. Each flower lasts for only a day or two before falling."
"KingsparkBG","Adansonia gregorii","Growing conditions","The following information provides guidance for those growing their own boab from seed in the southwest region of Western Australia or similar climate. Seed preparation Extract the small kidney-shaped seeds by cracking open the outer woody coating of the large fruit. Remove as much as practical of the pithy substance surrounding the seeds. How and when to sow seed In southern areas, such as Perth, seeds should be sown in late OctoberDecember. Using native seed-raising mix, sow in 100 mm size pots covering the seeds with a depth of the mix equivalent to a seeds thickness. Place the pots in full sun and keep seeds moist at all times. Germination should occur within 34 weeks. Raising seedlings The germinated seeds will grow rapidly until about the end of March, and will require daily watering to ensure they remain moist at all times. From about early April the seedlings leaves will begin to yellow and fall, which is normal for these deciduous plants and a signal to stop watering. They will become dormant for a period, remaining leafless until December. During this time, keep the pots in the sunniest, warmest location, protected from winter rain, and do not water them to prevent the roots from rotting. Boab fruits, germinating seedlings and established seedlings. Photo: BGPA When the seedlings start to shoot new green buds from the dormant tips, normally in December, recommence watering and apply three-to-six month blend slow- release native fertiliser. Application of a soil-wetting agent is recommended as the soil will have become quite dry and possibly water repellent. Consider transferring the seedlings into larger pots using native potting mix. Place the pots in full sun and as the young plants begin to grow, increase watering until they are watered daily while they are in full growth. Continue the annual winter protection, potting and fertilising cycle for about 510 years, before planting the trees in the garden. As the pot size increases to beyond a ten-litre capacity pot, it is recommended to incorporate some additional sharp, coarse river sand into the native potting mix to further improve drainage. It is also recommended to grow the specimens to approximately one metre tall before planting them out to provide them the best opportunity to cope with the cold, wet southern winter period while they are dormant. Transplanting When planting boabs in the ground, it is best to plant in early summer, when the new buds start to appear. Plant in the hottest and sunniest location in the garden; protected from salt-laden wind. Soil should be free-draining with additional sharp, coarse river sand incorporated into it."
"KingsparkBG","Adansonia gregorii","Watering","Watering should only occur when plants are in leaf and growing. The irrigation system for this tree should be modified to ensure that the growing area is controlled from a unique solenoid to provide total control. During winter months the installation of a black plastic covering over the root zone to shed winter rain away from the base of the trunk and its roots zone is advised. The protective sheet should be installed once leaf-fall occurs in May and can be removed in early November."
"KingsparkBG","Adansonia gregorii","Pruning","Pruning should not be needed."
"KingsparkBG","Adansonia gregorii","Fertiliser","Use a 36 month slow-release native-plant fertiliser at the time of planting and at the beginning of summer each year."
"KingsparkBG","Adansonia gregorii","Pests and diseases","Adopting the above cultivation strategies will remove the likelihood of pests and diseases."
"KingsparkBG","Adansonia gregorii","Miscellaneous","Boabs are highly valued by Indigenous people for their edible fruits, medicinal uses and water-holding properties. The pithy material surrounding the seed is edible and has a tangy taste. Boab tree in Kings Park in March. Photo: D. Blumer"
"KingsparkBG","Adansonia gregorii","common name","Boab"
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Description","This eucalypt is a hybrid between two iconic Western Australian species Corymbia ficifolia and Corymbia ptychocarpa which are growing naturally at opposite ends of the state. Human intervention has brought these species together to create this spectacular hybrid which grows to 5 m by 3 m and will last for many years."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Flowers","This small tree produces vibrant red flowers in large heads during summer months."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Growing conditions","It thrives in all soil types but it is important that the site is free-draining and in full sun. Summer Red is best planted in autumn and winter months."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Watering","Once established, this plant is very hardy and in some situations needs no supplementary summer watering."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Pruning","Pruning at an early age is required to establish the desired shape and form."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Fertiliser","Apply slow release native blend 89 month fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Pests and diseases","No known pests or diseases."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","Miscellaneous","This relatively new hybrid to horticulture is well worth trying in your home garden as a small ornamental tree."
"KingsparkBG","Corymbia <U+0091>Summer Red<U+0092>","common name","Flowering Gum Hybrid"
"KingsparkBG","Eucalyptus beardiana","Description","This is a small spreading tree that grows to about 4 m and is found naturally in a restricted area of the northern sandplains of south-western Australia. Although it generally grows with a single trunk in cultivation it can form multiple trunks and has smooth grey or cream bark with dark red branchlets. Its light, grey- green leaves are long and narrow, up to 15 cm long."
"KingsparkBG","Eucalyptus beardiana","Flowers","The flowers appear in late winter to early spring. As is typical of many eucalypts the developing buds are a feature of this small tree. These mature over a number of months in pendulous inflorescences with up to eleven buds in each. They are about 2 cm in length with a beaked or conical operculum (bud cap) and a cup-shaped base. When the flowers appear they are creamy white and hang in showy clusters."
"KingsparkBG","Eucalyptus beardiana","Growing conditions","So far E. beardiana has not been grown extensively in home gardens. Beards Mallee requires a well-drained, sunny spot and is tolerant of drought conditions and light to moderate frosts. It is advisable to plant in late autumn and early winter when the soil is still warm and there is the likelihood of rain to follow."
"KingsparkBG","Eucalyptus beardiana","Watering","Water well at the time of planting and monitor the soil moisture during the first winter. Water during dry spells of that winter and the following spring and twice a week during the first summer and autumn. Thereafter, it should not be necessary to give extra water unless there is a prolonged dry spell."
"KingsparkBG","Eucalyptus beardiana","Pruning","Beards Mallee may branch and become multi-trunked at an early stage because of its natural mallee habit or it may grow with a single trunk. It is best left to form without pruning, with only light pruning to retain its form."
"KingsparkBG","Eucalyptus beardiana","Fertiliser","Apply a slow-release 89 month native fertiliser at time of planting and this can be repeated annually if thought necessary."
"KingsparkBG","Eucalyptus beardiana","Pests and diseases","This species can be susceptible to scale."
"KingsparkBG","Eucalyptus beardiana","Miscellaneous","The word mallee describes eucalypt species that have multiple stems arising from a lignotuber or swelling at the base. However, The Mallee refers to a semi-arid region where these species predominate. Beards Mallee was named for Dr John Beard, long-serving former Director of Kings Park and creator of the Kings Park Botanic Garden."
"KingsparkBG","Eucalyptus beardiana","common name","Beards Mallee"
"KingsparkBG","Eucalyptus brandiana","Description","The Square-fruited Mallet is a small upright tree growing to about 5 m. It has smooth bark and a trunk that is unusually square when juvenile. Its leaves are very large (20 cm long and 5 cm wide), thick and rigid and are a dark, glossy-green with a well-defined mid-rib. The form and foliage, combined with its bright red buds and large fruit are attractive features of this tree."
"KingsparkBG","Eucalyptus brandiana","Flowers","Flowers appear in the leaf axils and take several months to develop. When nearing maturity they are an attractive featurebright red and square-shaped with prominent wings at each corner. The operculum (bud cap) is a pyramid shape and when it falls it reveals many long bright pink stamens forming the flower. The fruits are large, attractive and winged."
"KingsparkBG","Eucalyptus brandiana","Growing conditions","This is a tree from the south coast on free-draining soils, so a well-drained site is advisable. E. brandiana prefers a sunny open position, but can tolerate some shade. It should be planted in late autumn to early winter when rains are expected."
"KingsparkBG","Eucalyptus brandiana","Watering","Water well at the time of planting and monitor the moisture in the soil during the first winter and spring. Ensure the tree has a deep watering twice a week in the first summer and into the following autumn until rains return. Once established it should only require supplementary watering during extended dry periods."
"KingsparkBG","Eucalyptus brandiana","Pruning","As this is a small tree with an upright habit it should not require pruning."
"KingsparkBG","Eucalyptus brandiana","Fertiliser","Apply 8-9 month slow-release fertiliser at time of planting and thereafter annually if necessary for the soil-type."
"KingsparkBG","Eucalyptus brandiana","Pests and diseases","This species can be susceptible to scale."
"KingsparkBG","Eucalyptus brandiana","Miscellaneous","The term mallet refers to a form of tree that has a single trunk and lacks a lignotuber. It is applicable to particular types of trees occurring only in Western Australia. The word mallee, however, is used to describe trees that grow several branches from a lignotuber at the base of the plant forming a number of trunks."
"KingsparkBG","Eucalyptus brandiana","common name","Square-fruited Mallet"
"KingsparkBG","Eucalyptus caesia","Description","This graceful, weeping tree grows to 6 m high. Its young stems, leaves, buds and fruit are blue-green in colour and are covered in a showy white, waxy bloom, that is, they are glaucous. The mature trunk has decorative minni-ritchi barkbark that peels in small curly flakes but does not detach. The trunk, bark, foliage, flowers and fruit are all very appealing attributes."
"KingsparkBG","Eucalyptus caesia","Flowers","Silver Princess flowers range in colour from pink to red and are up to 4 cm in diameter. It is a signature plant heralding the winter months. The spectacular showy flowers occur in clusters and produce nectar which is a great food source for birds during winter."
"KingsparkBG","Eucalyptus caesia","Growing conditions","This plant occurs naturally on granite outcrops and thrives in all soil types, but it is important that the site is free-draining and in full sun. The Silver Princess is best planted in the autumn and winter months."
"KingsparkBG","Eucalyptus caesia","Watering","Water well at planting time and monitor soil moisture until rains return in the following winter. Give a deep watering twice a week through the first summer. Once established, it should not require further water, except during prolonged dry spells."
"KingsparkBG","Eucalyptus caesia","Pruning","This tree has a natural irregular and weeping form that forms part of its character and it is therefore difficult to prune. Some light pruning can be done once established if desired, including cutting stems for floral arrangements. Selective removal of some fruits will reduce branch weight and risk of splitting. It can be cut at the base and allowed to re-shoot."
"KingsparkBG","Eucalyptus caesia","Fertiliser","Apply slow-release native-blend 8 9 month fertiliser at the time of planting and annually as required in the spring months."
"KingsparkBG","Eucalyptus caesia","Pests and diseases","This species sometimes gets scale and is prone to wind damage, but usually recovers readily. Any damaged branches can be pruned carefully."
"KingsparkBG","Eucalyptus caesia","Miscellaneous","Plant the Silver Princess as a specimen tree or in groups. Eucalyptus caesia is threatened in the wild but has been a garden favourite for many years."
"KingsparkBG","Eucalyptus caesia","common name","Silver Princess"
"KingsparkBG","Eucalyptus erythrocorys","Description","When in flower the Illyarrie is a spectacular eucalypt. The contrasting bright yellow flowers and red bud caps, along with its small sizeup to 10 m high and 36 m widemake this tree an outstanding specimen for the garden. The bark is smooth but can have a few rough patches where it persists on the trunk instead of being shed."
"KingsparkBG","Eucalyptus erythrocorys","Flowers","Flowering is generally from February to April; however, in cultivation trees often flower until May. The bright yellow flowers are 5060 mm wide. They will attract many birds to the garden."
"KingsparkBG","Eucalyptus erythrocorys","Growing conditions","Eucalyptus erythrocorys needs an alkaline to slightly acidic soil, plenty of sunshine and good drainage. It is advisable to plant in late autumn or early winter when the soil is still warm and there is the likelihood of rain to follow."
"KingsparkBG","Eucalyptus erythrocorys","Watering","Water well at the time of planting and monitor the moisture in the soil during the first winter and spring. Ensure the tree has a deep watering twice a week in the first summer and into the following autumn until rains return. Once established it should only require supplementary watering during extended dry periods."
"KingsparkBG","Eucalyptus erythrocorys","Pruning","In cultivation trees may lose limbs due to the weight of heavy fruit. Pruning off the fruit can alleviate this problem. When necessary trees can be pruned hard, almost to ground levelthis results in regrowth from the trunk and lignotuber."
"KingsparkBG","Eucalyptus erythrocorys","Fertiliser","Apply a slow-release native plant fertiliser at time of planting and if necessary for the first few years."
"KingsparkBG","Eucalyptus erythrocorys","Pests and diseases","In the home garden, this species is rarely susceptible to pests or diseases."
"KingsparkBG","Eucalyptus erythrocorys","Miscellaneous","The species name erythrocorys comes from Greek erythro, red and korys, helmet, referring to the bright red operculum."
"KingsparkBG","Eucalyptus erythrocorys","common name","Illyarrie"
"KingsparkBG","Eucalyptus kingsmillii","Description","This tree can be variable in form ranging from small and compact to an irregular-shaped taller form, 1.54 m high. It generally has a single trunk with rough lower bark but smooth upper branches. Its most attractive feature is its highly ornamental buds and fruit. This eucalypt is widespread in the Pilbara and Murchison regions, particularly the Newman district."
"KingsparkBG","Eucalyptus kingsmillii","Flowers","The flowers are highly decorative, usually with pink to red buds that open to reveal attractive and contrasting cream to yellow flowers to 3 cm across. The buds and operculums (bud caps) are prominently-ridged and the pendulous flowers occur in multiple clusters in threes during winter and spring."
"KingsparkBG","Eucalyptus kingsmillii","Growing conditions","This species has been found on a variety of soils but requires a well-drained site as it is often found on rocky rises and sandplains. Plant in late autumn or in winter in a full-sun position but not in very cold weather because it comes from the northern parts of the state."
"KingsparkBG","Eucalyptus kingsmillii","Watering","Water well at the time of planting and monitor soil moisture until rains return the following winter. Give a deep watering twice a week during the first summer and autumn. This species is generally drought tolerant so it should not be necessary to give extra water unless there is a prolonged dry spell."
"KingsparkBG","Eucalyptus kingsmillii","Pruning","Pruning may be required if branches become laden with fruit, in which case selective removal of fruit or light pruning after flowering will help."
"KingsparkBG","Eucalyptus kingsmillii","Fertiliser","Apply slow-release 8-9 month native fertiliser at the time of planting and, if required, annually."
"KingsparkBG","Eucalyptus kingsmillii","Pests and diseases","This species can be susceptible to scale."
"KingsparkBG","Eucalyptus kingsmillii","Miscellaneous","This tree is named in honour of Western Australian politician, W. Kingsmill, who was active in forestry matters. While north of Leonora in 1918 he found the showy mallee and collected the type specimen from which the species was described and named."
"KingsparkBG","Eucalyptus kingsmillii","common name","Kingsmill's Mallee"
"KingsparkBG","Eucalyptus kruseana","Description","Eucalyptus kruseana is an unusual and very attractive small tree growing to about 2 m high by 1.5 m wide. 'Bookleaf' accurately describes the closeness of the tiny, round, blue-grey, stalkless leaves which cling densely to the branches. In cultivation the species often develops a single trunk rather than the multiple stems of a mallee. The bark of the main stem is reddish brown, but splits longitudinally and rolls at the edges to reveal pale green inner bark. This interesting feature is known as minni-ritchi bark. E. kruseana may flower while still very young and is popular in cultivation due to its attractive bark, foliage, buds, flowers and fruit."
"KingsparkBG","Eucalyptus kruseana","Flowers","The buds, which are borne in clusters, open to reveal creamy-yellow flowers in autumn to winter, offset by the lovely grey foliage. They are not individually large, but are grouped so that they encircle the branches like floral bracelets."
"KingsparkBG","Eucalyptus kruseana","Growing conditions","The Bookleaf Mallee thrives in most soil types, including coastal sands, but it is important that the site is free-draining and sunny. It is best planted in the autumn and winter months and it will tolerate frost."
"KingsparkBG","Eucalyptus kruseana","Watering","Water well at the time of planting and monitor the soil moisture during the first winter. It may be necessary to water during dry spells of that winter and the following spring. Give a deep watering twice a week during the first summer and autumn. Thereafter, it should not be necessary to give extra water unless there is a prolonged dry spell."
"KingsparkBG","Eucalyptus kruseana","Pruning","Prune at an early age to establish the desired form. Maintain the shape by light pruning or cutting the attractive foliage for floral arrangements. This tree can withstand hard pruning."
"KingsparkBG","Eucalyptus kruseana","Fertiliser","Apply slow-release native-blend 89 month fertiliser at time of planting."
"KingsparkBG","Eucalyptus kruseana","Pests and diseases","In the home garden, this species can be susceptible to caterpillars, especially when young."
"KingsparkBG","Eucalyptus kruseana","Miscellaneous","The very attractive young stems, buds and fruit are blue- or grey- green with a white, waxy bloom, that is, they are glaucous."
"KingsparkBG","Eucalyptus kruseana","common name","Bookleaf Mallee"
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Description","The Small-leaved Mottlecah is a more compact and less sprawling subspecies than E. macrocarpa subsp. macrocarpa growing 0.84 m high with attractive grey leaves that are almost as wide (7 cm) as they are long (10 cm), but smaller than its more southern and inland relative. It has smooth grey to salmon-pink bark and striking large flowers. This subspecies of the beautiful and popular Eucalyptus macrocarpa is confined in the wild to the northern sandplains."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Flowers","The buds of this species are covered in a white bloom and open to reveal very large, pink to red flowers around 68 cm across. Offset by the decorative grey foliage, the flowers are an attractive feature between August and September. They are sessile (stalkless) and appear singly on the stems. The large fruit are about 6 cm across."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Growing conditions","These plants naturally occur on white or grey sand over laterite so they require a well-drained, sunny position. They are best planted in the autumn and winter months."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Watering","Water well at planting time and monitor soil moisture until the next winter. Give a deep watering twice a week during the first summer and autumn. Thereafter, it should not be necessary to give extra water unless there is a prolonged dry spell."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Pruning","This tree may not respond well to pruning and there should be little need for it as it has a compact habit."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Fertiliser","Apply slow-release 8-9 month fertiliser at planting and thereafter yearly if soils warrant it."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Pests and diseases","This species can be susceptible to scale and caterpillar attack when young."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","Miscellaneous","The word elachantha means small or short. In this case it is intended as a reference to the fact that the leaves are smaller and the tree is more compact than the more commonly grown E. macrocarpa subsp. macrocarpa."
"KingsparkBG","Eucalyptus macrocarpa subsp. elachantha","common name","Small-leaved Mottlecah"
"KingsparkBG","Eucalyptus preissiana","Description","Eucalyptus preissiana is an attractive low, shrub-like species of eucalypt growing to about 3 m high and 2 m wide. It has smooth bark and thick, stiff, grey-green leaves. Its large bell-shaped fruits, which remain on the plant for many years unless picked, provide interest when the tree is not in flower."
"KingsparkBG","Eucalyptus preissiana","Flowers","In spring, the trees produce rich yellow blossoms, about 3 cm in diameter that are highly ornamental, as are its fruit. Flowering can occur when the tree is quite young, delivering an early reward."
"KingsparkBG","Eucalyptus preissiana","Growing conditions","The Bell-fruited Mallee thrives in most soil types, including coastal sands, but it is important that the site is free-draining and sunny. It is best planted in the autumn and winter months. It will withstand frost once established but needs protection when young."
"KingsparkBG","Eucalyptus preissiana","Watering","Water well at the time of planting and monitor the soil moisture during the first winter and spring. Ensure the tree is given a deep watering twice a week in the first summer and into the following autumn until rains return. Once established it should require supplementary watering only during extended dry periods."
"KingsparkBG","Eucalyptus preissiana","Pruning","Prune lightly at an early age to retain a compact form and after flowering if desired to maintain shape."
"KingsparkBG","Eucalyptus preissiana","Fertiliser","Apply slow-release native-blend 89 month fertiliser at time of planting and if necessary for the first few years."
"KingsparkBG","Eucalyptus preissiana","Pests and diseases","This species can be susceptible to scale."
"KingsparkBG","Eucalyptus preissiana","Miscellaneous","The word mallee is used to describe any species of eucalypt having multiple stems arising from a lignotuber, or swelling at the base."
"KingsparkBG","Eucalyptus preissiana","common name","Bellfruited Mallee"
"KingsparkBG","Eucalyptus pyriformis","Description","Eucalyptus pyriformis is a highly ornamental open, shrub-like species of eucalypt growing to about 3 m high and 3 m wide. In cultivation, it usually grows with a single trunk but can be multi-stemmed. It has smooth bark, often shiny red and contrasting with the thick, pale, grey-green leaves. Its large, ribbed, pear-shaped buds and big, hemispherical fruits provide interest when the tree is not in flower."
"KingsparkBG","Eucalyptus pyriformis","Flowers","Flowering occurs between May and October with large white, cream, yellow or red flowers, some 6 cm across. They are usually clustered in twos or threes and produce abundant nectar and pollen providing a good food source for wildlife."
"KingsparkBG","Eucalyptus pyriformis","Growing conditions","The Pear-fruited Mallee thrives in most soil types but it is important that the site is free-draining and sunny. It is best planted in the autumn and winter months and although frost tolerant when established, may need some protection when young."
"KingsparkBG","Eucalyptus pyriformis","Watering","Water well at the time of planting and monitor the moisture in the soil during the first winter and spring. Ensure the tree has a deep watering twice a week in the first summer and into the following autumn until rains return. Once established it should only require supplementary watering during extended dry periods."
"KingsparkBG","Eucalyptus pyriformis","Pruning","If planted in a full-sun position this species is best left to develop without pruning and will naturally produce a good form. Prune lightly if desired to maintain the shape. It can be coppiced once well established to rejuvenate the tree."
"KingsparkBG","Eucalyptus pyriformis","Fertiliser","Apply slow-release native-blend 89 month fertiliser at time of planting."
"KingsparkBG","Eucalyptus pyriformis","Pests and diseases","The species is rarely susceptible to pests or diseases."
"KingsparkBG","Eucalyptus pyriformis","Miscellaneous","The word mallee is used to describe any species of eucalypt having multiple stems arising from a lignotuber, or swelling at the base. However, The Mallee refers to a semi-arid region where these species predominate."
"KingsparkBG","Eucalyptus pyriformis","common name","Pearfruited Mallee"
"KingsparkBG","Eucalyptus torquata","Description","Eucalyptus torquata is an attractive small shade tree growing to 68 m, with a single trunk and spread of some 5 m. Its rough greyish bark contrasts pleasantly with the blue-green pendulous foliage, but its main features are the unusually-shaped red buds and abundance of blossom. It may flower while still a very young tree."
"KingsparkBG","Eucalyptus torquata","Flowers","As the common name implies, the profuse flowers are reddish-pink or coral coloured and hang decoratively on reddish stems. The clusters of five to seven flowers, each about 3 cm across, occur over a long period from August to December. The buds are attractive and prominently ribbed with an extended beak-like cap. The flowers produce abundant nectar and pollen providing a good food source for wildlife and are relatively long-lasting as a cut flower."
"KingsparkBG","Eucalyptus torquata","Growing conditions","The Coral Gum thrives in most soil types but it is important that the site is free- draining and sunny. It is suitable for soils with underlying limestone but also tolerates slight acidity. E. torquata is best planted in the autumn and winter months."
"KingsparkBG","Eucalyptus torquata","Watering","Water well at the time of planting and monitor the soil moisture during the first winter and spring. Ensure the tree is given a deep watering twice a week in the first summer and into the following autumn until rains return. Once established it should only require supplementary watering during extended dry periods."
"KingsparkBG","Eucalyptus torquata","Pruning","This tree does not usually require formative pruning but can respond well to light pruning to retain shape."
"KingsparkBG","Eucalyptus torquata","Fertiliser","Apply slow-release native-blend 89 month fertiliser at time of planting."
"KingsparkBG","Eucalyptus torquata","Pests and diseases","This species can be susceptible to scale."
"KingsparkBG","Eucalyptus torquata","Miscellaneous","The Latin word torquatus Miscellaneous This species can be susceptible to scale. Pests and diseases Apply slow-release native-blend 89 month fertiliser at time of planting. Fertiliser light pruning to retain shape. This tree does not usually require formative pruning but can respond well to Pruning it should only require supplementary watering during extended dry periods. first summer and into the following autumn until rains return. Once established winter and spring. Ensure the tree is given a deep watering twice a week in the Water well at the time of planting and monitor the soil moisture during the first Watering months. tolerates slight acidity. E. torquata is best planted in the autumn and winter draining and sunny. It is suitable for soils with underlying limestone but also The Coral Gum thrives in most soil types but it is important that the site is free- Growing conditions food source for wildlife and are relatively long-lasting as a cut flower. beak-like cap. The flowers produce abundant nectar and pollen providing a good December. The buds are attractive and prominently ribbed with an extended flowers, each about 3 cm across, occur over a long period from August to coloured and hang decoratively on reddish stems. The clusters of five to seven As the common name implies, the profuse flowers are reddish-pink or coral Flowers"
"KingsparkBG","Eucalyptus torquata","common name","Coral Gum"
"KingsparkBG","Eucalyptus victrix","Description","This iconic small ornamental tree which grows to about 7 m in cultivation has a very attractive smooth white trunk and blue-green (glaucous) leaves, that are covered with a white, waxy bloom. It is usually grown for its attractive white trunk and irregular form, which gives it character."
"KingsparkBG","Eucalyptus victrix","Flowers","The cream flowers are not really a visual feature of this species as they are relatively small, appearing in the summer months. The nectar attracts insects and birds and the sweet scent of the flowers will fill the garden."
"KingsparkBG","Eucalyptus victrix","Growing conditions","Eucalyptus victrix is suited to most soil types but it is important that the site is free-draining and in full sun. It is best planted in the autumn and winter months."
"KingsparkBG","Eucalyptus victrix","Watering","Water well at the time of planting and monitor the soil moisture during the first winter and spring. Ensure the tree has a deep watering twice a week in the first summer and into the following autumn until rains return. Once established it should only require supplementary watering during extended dry periods."
"KingsparkBG","Eucalyptus victrix","Pruning","This tree does not usually require pruning but may be pruned lightly after flowering to maintain the desired shape and form."
"KingsparkBG","Eucalyptus victrix","Fertiliser","Apply slow-release native-blend 89 month fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Eucalyptus victrix","Pests and diseases","This species is sometimes affected by scale."
"KingsparkBG","Eucalyptus victrix","Miscellaneous","The bush ballad Waltzing Matilda has made the Coolibah an iconic Australian tree. Plant the Western Coolibah as a specimen tree or in groups."
"KingsparkBG","Eucalyptus victrix","common name","Coolibah"
"KingsparkBG","Hakea laurina","Description","The seeds of many hakeas provide food for black cockatoosHakea laurina is one such. It is a small, dense ornamental tree that grows to 6 m and that can live for many years."
"KingsparkBG","Hakea laurina","Flowers","The spectacular red and cream flowers are globular to about 5 cm across, resembling a pin cushion and hence its common name. They appear from late autumn through the winter months."
"KingsparkBG","Hakea laurina","Growing conditions","The Pincushion Hakea thrives in full sun in a range of soils that drain well and are non-alkaline. It is best planted in the autumn and winter months."
"KingsparkBG","Hakea laurina","Watering","Once established it is very hardy and should need no supplementary watering."
"KingsparkBG","Hakea laurina","Pruning","Pruning can be undertaken to encourage growth to the shape required."
"KingsparkBG","Hakea laurina","Fertiliser","Apply a slow-release native plant fertiliser at time of planting and annually as required in the spring months."
"KingsparkBG","Hakea laurina","Pests and diseases","There are no known pests or diseases."
"KingsparkBG","Hakea laurina","Miscellaneous","Pincushion Hakea can be grown as an individual Miscellaneous information There are no known pests or diseases. Pests and diseases required in the spring months. Apply a slow-release native plant fertiliser at time of planting and annually as Fertiliser Pruning can be undertaken to encourage growth to the shape required. Pruning Once established it is very hardy and should need no supplementary watering. Watering non-alkaline. It is best planted in the autumn and winter months. The Pincushion Hakea thrives in full sun in a range of soils that drain well and are Growing conditions autumn through the winter months. resembling a pin cushion and hence its common name. They appear from late The spectacular red and cream flowers are globular to about 5 cm across,"
"KingsparkBG","Hakea laurina","common name","Pincushion Hakea"
