"study","species","trait_name","value"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Size","Small"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Flower colour","Purple"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Water needs","Low"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Flowering season","Spring"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Flowering season","Summer"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Flowering season","Fall"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Wildlife Value(s)","Butterflies"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Lavandula x ginginsii <U+0091>Goodwin Creek Grey<U+0092>","Pruning needs","cut back after flowering"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Common name","Otto Quast Spanish lavender"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Latin name","Lavandula stoechas <U+0091>Otto Quast<U+0092>"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Description","Showiest of all the lavenders; thrives in sunny dry conditions; attracts butterflies and beneficial insects."
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","California native","No"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","All-Star","Yes"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Type","Shrub"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Size","Small"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Flower colour","Purple"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Water needs","Low"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Flowering season","Spring"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Wildlife Value(s)","Butterflies"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Lavandula stoechas <U+0091>Otto Quast<U+0092>","Pruning needs","cut back to remove old flowers and keep compact"
"UCdavis","Leucophyllum frutescens","Common name","cenizo (""Texas ranger"")"
"UCdavis","Leucophyllum frutescens","Latin name","Leucophyllum frutescens"
"UCdavis","Leucophyllum frutescens","Description","Striking silvery foliage; very heat and drought tolerant; requires little pruning as a shrub but can be successful as a hedge if sheared; attracts beneficial insects."
"UCdavis","Leucophyllum frutescens","California native","No"
"UCdavis","Leucophyllum frutescens","All-Star","Yes"
"UCdavis","Leucophyllum frutescens","Type","Shrub"
"UCdavis","Leucophyllum frutescens","Size","Large"
"UCdavis","Leucophyllum frutescens","Flower colour","Purple"
"UCdavis","Leucophyllum frutescens","Sun Exposure","Full Sun"
"UCdavis","Leucophyllum frutescens","Water needs","Very Low"
"UCdavis","Leucophyllum frutescens","Water needs","Low"
"UCdavis","Leucophyllum frutescens","Flowering season","Summer"
"UCdavis","Leucophyllum frutescens","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Leucophyllum frutescens","Pruning needs","little or none; prune to shape"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Common name","Lynn<U+0092>s legacy leucophyllum"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Latin name","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Description","Showy, bright, lavender-violet flowers bloom through spring and summer; dense-growing, medium-sized shrub has fuzzy, light-green leaves all year; very adaptable plant that tolerates heat, wind, and alkaline soil."
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","California native","No"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","All-Star","Yes"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Type","Shrub"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Water needs","Medium"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Flower colour","Purple"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Water needs","Very Low"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Water needs","Low"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Flowering season","Spring"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Flowering season","Summer"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Wildlife Value(s)","None"
"UCdavis","Leucophyllum langmaniae <U+0091>Lynn<U+0092>s Legacy<U+0092>","Pruning needs","little or none"
"UCdavis","Lonicera standishii","Common name","winter honeysuckle"
"UCdavis","Lonicera standishii","Latin name","Lonicera standishii"
"UCdavis","Lonicera standishii","Description","Distinctive fountain-shaped shrub; deliciously fragrant white flowers adorn the semi-leafless stems during winter and early spring; attracts hummingbirds in winter."
"UCdavis","Lonicera standishii","California native","No"
"UCdavis","Lonicera standishii","All-Star","Yes"
"UCdavis","Lonicera standishii","Type","Shrub"
"UCdavis","Lonicera standishii","Water needs","Medium"
"UCdavis","Lonicera standishii","Flower colour","White"
"UCdavis","Lonicera standishii","Sun Exposure","Full Sun"
"UCdavis","Lonicera standishii","Sun Exposure","Part Shade"
"UCdavis","Lonicera standishii","Water needs","Low"
"UCdavis","Lonicera standishii","Water needs","Medium"
"UCdavis","Lonicera standishii","Flowering season","Winter"
"UCdavis","Lonicera standishii","Wildlife Value(s)","Hummingbirds"
"UCdavis","Lonicera standishii","Pruning needs","little or none"
"UCdavis","Mandevilla laxa","Common name","Chilean jasmine"
"UCdavis","Mandevilla laxa","Latin name","Mandevilla laxa"
"UCdavis","Mandevilla laxa","Description","Attractive, twining vine; clusters of white, funnel-shaped flowers blossom in the summer with a delightful tropical fragrance; tolerant of both full sun and partial shade."
"UCdavis","Mandevilla laxa","California native","No"
"UCdavis","Mandevilla laxa","All-Star","Yes"
"UCdavis","Mandevilla laxa","Type","Vine"
"UCdavis","Mandevilla laxa","Flower colour","White"
"UCdavis","Mandevilla laxa","Sun Exposure","Full Sun"
"UCdavis","Mandevilla laxa","Sun Exposure","Part Shade"
"UCdavis","Mandevilla laxa","Water needs","Very Low"
"UCdavis","Mandevilla laxa","Water needs","Low"
"UCdavis","Mandevilla laxa","Flowering season","Spring"
"UCdavis","Mandevilla laxa","Flowering season","Summer"
"UCdavis","Mandevilla laxa","Wildlife Value(s)","None"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Common name","Japanese silver grass"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Latin name","Miscanthus sinensis (dwarf varieties)"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Description","Leaves may turn red, orange, and yellow in the fall; many varieties are available, with different leaf patterns and a range of sizes; thrives in clay soil."
"UCdavis","Miscanthus sinensis (dwarf varieties)","California native","No"
"UCdavis","Miscanthus sinensis (dwarf varieties)","All-Star","Yes"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Type","Perennial"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Size","Large"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Sun Exposure","Full Sun"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Sun Exposure","Part Shade"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Water needs","Low"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Flowering season","Summer"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Wildlife Value(s)","None"
"UCdavis","Miscanthus sinensis (dwarf varieties)","Pruning needs","cut to ground in winter"
"UCdavis","Muhlenbergia dubia","Common name","pine muhly"
"UCdavis","Muhlenbergia dubia","Latin name","Muhlenbergia dubia"
"UCdavis","Muhlenbergia dubia","California native","No"
"UCdavis","Muhlenbergia dubia","All-Star","Yes"
"UCdavis","Muhlenbergia dubia","Type","Perennial"
"UCdavis","Muhlenbergia dubia","Water needs","Medium"
"UCdavis","Muhlenbergia dubia","Sun Exposure","Full Sun"
"UCdavis","Muhlenbergia dubia","Sun Exposure","Part Shade"
"UCdavis","Muhlenbergia dubia","Water needs","Low"
"UCdavis","Muhlenbergia dubia","Flowering season","Summer"
"UCdavis","Muhlenbergia dubia","Wildlife Value(s)","None"
"UCdavis","Muhlenbergia dubia","Pruning needs","cut to ground every three years"
"UCdavis","Muhlenbergia rigens","Common name","deergrass"
"UCdavis","Muhlenbergia rigens","Latin name","Muhlenbergia rigens"
"UCdavis","Muhlenbergia rigens","California native","Yes"
"UCdavis","Muhlenbergia rigens","All-Star","Yes"
"UCdavis","Muhlenbergia rigens","Type","Perennial"
"UCdavis","Muhlenbergia rigens","Size","Large"
"UCdavis","Muhlenbergia rigens","Sun Exposure","Full Sun"
"UCdavis","Muhlenbergia rigens","Sun Exposure","Part Shade"
"UCdavis","Muhlenbergia rigens","Water needs","Very Low"
"UCdavis","Muhlenbergia rigens","Water needs","Low"
"UCdavis","Muhlenbergia rigens","Flowering season","Summer"
"UCdavis","Muhlenbergia rigens","Wildlife Value(s)","None"
"UCdavis","Muhlenbergia rigens","Pruning needs","cut to ground every three years"
"UCdavis","Neomarica caerulea","Common name","walking iris"
"UCdavis","Neomarica caerulea","Latin name","Neomarica caerulea"
"UCdavis","Neomarica caerulea","Description","Accent plant with arching, sword-like leaves; produces clusters of gorgeous, intricately-patterned, violet-blue flowers; blooms repeatedly in partial shade during the hottest part of the summer."
"UCdavis","Neomarica caerulea","California native","No"
"UCdavis","Neomarica caerulea","All-Star","Yes"
"UCdavis","Neomarica caerulea","Type","Perennial"
"UCdavis","Neomarica caerulea","Size","Large"
"UCdavis","Neomarica caerulea","Flower colour","Blue"
"UCdavis","Neomarica caerulea","Sun Exposure","Part Shade"
"UCdavis","Neomarica caerulea","Sun Exposure","Shade"
"UCdavis","Neomarica caerulea","Water needs","Very Low"
"UCdavis","Neomarica caerulea","Water needs","Low"
"UCdavis","Neomarica caerulea","Flowering season","Summer"
"UCdavis","Neomarica caerulea","Wildlife Value(s)","None"
"UCdavis","Neomarica caerulea","Pruning needs","remove old flower stalks"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Common name","dwarf oregano"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Latin name","Origanum vulgare <U+0091>Betty Rollins<U+0092>"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Description","Pink tubular flowers attract butterflies from mid-summer to early fall; low-maintenance groundcover; leaves can be used in cooking."
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","California native","No"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","All-Star","Yes"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Type","Perennial"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Size","Small"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Flower colour","Pink"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Water needs","Low"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Flowering season","Spring"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Flowering season","Summer"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Flowering season","Fall"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Wildlife Value(s)","Butterflies"
"UCdavis","Origanum vulgare <U+0091>Betty Rollins<U+0092>","Pruning needs","remove old flower stalks in winter"
"UCdavis","Osmanthus x fortunei","Common name","hybrid tea olive"
"UCdavis","Osmanthus x fortunei","Latin name","Osmanthus x fortunei"
"UCdavis","Osmanthus x fortunei","Description","Makes a dependable, low-maintenance screen in partial shade; does well on the north side of buildings; can thrive with low or medium irrigation and tolerates clay soils; fabulous fragrance."
"UCdavis","Osmanthus x fortunei","California native","No"
"UCdavis","Osmanthus x fortunei","All-Star","Yes"
"UCdavis","Osmanthus x fortunei","Type","Shrub"
"UCdavis","Osmanthus x fortunei","Size","Large"
"UCdavis","Osmanthus x fortunei","Flower colour","White"
"UCdavis","Osmanthus x fortunei","Sun Exposure","Full Sun"
"UCdavis","Osmanthus x fortunei","Sun Exposure","Part Shade"
"UCdavis","Osmanthus x fortunei","Water needs","Low"
"UCdavis","Osmanthus x fortunei","Water needs","Medium"
"UCdavis","Osmanthus x fortunei","Flowering season","Spring"
"UCdavis","Osmanthus x fortunei","Flowering season","Summer"
"UCdavis","Osmanthus x fortunei","Wildlife Value(s)","None"
"UCdavis","Osmanthus x fortunei","Pruning needs","little or none"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Common name","Santa Margarita foothill penstemon"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Latin name","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","California native","Yes"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","All-Star","Yes"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Type","Perennial"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Size","Small"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Flower colour","Blue"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Water needs","Low"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Flowering season","Spring"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Flowering season","Summer"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Wildlife Value(s)","Hummingbirds"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Penstemon heterophyllus <U+0091>Margarita B.O.P.<U+0092>","Pruning needs","remove old flower stalks"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Common name","purple spot mock orange"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Latin name","Philadelphus <U+0091>Belle Etoile<U+0092>"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Description","Good choice for the back of a perennial border; spring bloom is very showy and stands out in the moonlight; attractive vase-shaped form."
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","California native","No"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","All-Star","Yes"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Type","Shrub"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Size","Large"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Flower colour","White"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Water needs","Low"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Water needs","Medium"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Flowering season","Spring"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Flowering season","Summer"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Wildlife Value(s)","None"
"UCdavis","Philadelphus <U+0091>Belle Etoile<U+0092>","Pruning needs","cut older stems to ground to rejuvenate"
"UCdavis","Phlomis purpurea","Common name","pink phlomis"
"UCdavis","Phlomis purpurea","Latin name","Phlomis purpurea"
"UCdavis","Phlomis purpurea","Description","Showy, lavender-pink flowers bloom in summer, with scattered blossoms all year long; small shrub that is tolerant of heat and dry soils; velvety, yellow-green leaves stay on the plant all year."
"UCdavis","Phlomis purpurea","California native","No"
"UCdavis","Phlomis purpurea","All-Star","Yes"
"UCdavis","Phlomis purpurea","Type","Shrub"
"UCdavis","Phlomis purpurea","Size","Small"
"UCdavis","Phlomis purpurea","Flower colour","Pink"
"UCdavis","Phlomis purpurea","Sun Exposure","Full Sun"
"UCdavis","Phlomis purpurea","Water needs","Very Low"
"UCdavis","Phlomis purpurea","Water needs","Low"
"UCdavis","Phlomis purpurea","Flowering season","Spring"
"UCdavis","Phlomis purpurea","Flowering season","Summer"
"UCdavis","Phlomis purpurea","Wildlife Value(s)","None"
"UCdavis","Phlomis purpurea","Pruning needs","remove old flower stalks; prune to maintain compact form"
"UCdavis","Quercus lobata","Common name","valley oak"
"UCdavis","Quercus lobata","Latin name","Quercus lobata"
"UCdavis","Quercus lobata","Description","California native plant; provides shelter and food for many native insects and other animals; tolerates high heat, drought, and alkaline soil; provides refreshing summer shade; attracts beneficial insects and birds."
"UCdavis","Quercus lobata","California native","Yes"
"UCdavis","Quercus lobata","All-Star","Yes"
"UCdavis","Quercus lobata","Type","Tree"
"UCdavis","Quercus lobata","Size","Large"
"UCdavis","Quercus lobata","Sun Exposure","Full Sun"
"UCdavis","Quercus lobata","Water needs","Very Low"
"UCdavis","Quercus lobata","Water needs","Low"
"UCdavis","Quercus lobata","Wildlife Value(s)","None"
"UCdavis","Quercus lobata","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Quercus lobata","Wildlife Value(s)","Birds"
"UCdavis","Quercus lobata","Pruning needs","little or none"
"UCdavis","Rhodophiala bifida","Common name","red Argentine amaryllis"
"UCdavis","Rhodophiala bifida","Latin name","Rhodophiala bifida"
"UCdavis","Rhodophiala bifida","Description","Showy, easy-to-grow bulb; dark red, trumpet-shaped flowers bloom in late summer; heat and drought tolerant; attracts hummingbirds."
"UCdavis","Rhodophiala bifida","California native","No"
"UCdavis","Rhodophiala bifida","All-Star","Yes"
"UCdavis","Rhodophiala bifida","Type","Perennial"
"UCdavis","Rhodophiala bifida","Size","Small"
"UCdavis","Rhodophiala bifida","Flower colour","Red"
"UCdavis","Rhodophiala bifida","Sun Exposure","Full Sun"
"UCdavis","Rhodophiala bifida","Sun Exposure","Part Shade"
"UCdavis","Rhodophiala bifida","Water needs","Very Low"
"UCdavis","Rhodophiala bifida","Water needs","Low"
"UCdavis","Rhodophiala bifida","Flowering season","Summer"
"UCdavis","Rhodophiala bifida","Flowering season","Fall"
"UCdavis","Rhodophiala bifida","Wildlife Value(s)","Hummingbirds"
"UCdavis","Rhodophiala bifida","Pruning needs","little or none"
"UCdavis","Ribes aureum","Common name","golden currant"
"UCdavis","Ribes aureum","Latin name","Ribes aureum"
"UCdavis","Ribes aureum","Description","California native plant; flowers have a light, spicy fragrance; good choice for planting under native oaks; attracts butterflies and beneficial insects."
"UCdavis","Ribes aureum","California native","Yes"
"UCdavis","Ribes aureum","All-Star","Yes"
"UCdavis","Ribes aureum","Type","Shrub"
"UCdavis","Ribes aureum","Size","Large"
"UCdavis","Ribes aureum","Flower colour","Yellow"
"UCdavis","Ribes aureum","Sun Exposure","Full Sun"
"UCdavis","Ribes aureum","Sun Exposure","Part Shade"
"UCdavis","Ribes aureum","Water needs","Low"
"UCdavis","Ribes aureum","Water needs","Medium"
"UCdavis","Ribes aureum","Flowering season","Spring"
"UCdavis","Ribes aureum","Flowering season","Winter"
"UCdavis","Ribes aureum","Wildlife Value(s)","Butterflies"
"UCdavis","Ribes aureum","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Ribes aureum","Pruning needs","little or none"
"UCdavis","Ribes malvaceum","Common name","chaparral currant"
"UCdavis","Ribes malvaceum","Latin name","Ribes malvaceum"
"UCdavis","Ribes malvaceum","Description","California native plant; pale-pink winter flowers attract hummingbirds; drought tolerant with scented leaves."
"UCdavis","Ribes malvaceum","California native","Yes"
"UCdavis","Ribes malvaceum","All-Star","Yes"
"UCdavis","Ribes malvaceum","Type","Shrub"
"UCdavis","Ribes malvaceum","Water needs","Medium"
"UCdavis","Ribes malvaceum","Flower colour","Pink"
"UCdavis","Ribes malvaceum","Sun Exposure","Part Shade"
"UCdavis","Ribes malvaceum","Water needs","Very Low"
"UCdavis","Ribes malvaceum","Water needs","Low"
"UCdavis","Ribes malvaceum","Flowering season","Fall"
"UCdavis","Ribes malvaceum","Flowering season","Winter"
"UCdavis","Ribes malvaceum","Wildlife Value(s)","Hummingbirds"
"UCdavis","Ribes malvaceum","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Ribes malvaceum","Pruning needs","little or none"
"UCdavis","Ribes viburnifolium","Common name","evergreen currant"
"UCdavis","Ribes viburnifolium","Latin name","Ribes viburnifolium"
"UCdavis","Ribes viburnifolium","Description","California native plant; good shade-tolerant groundcover under native oaks and in other dry, shady areas; shiny and fragrant foliage looks attractive all year; attracts hummingbirds and beneficial insects."
"UCdavis","Ribes viburnifolium","California native","Yes"
"UCdavis","Ribes viburnifolium","All-Star","Yes"
"UCdavis","Ribes viburnifolium","Type","Groundcover"
"UCdavis","Ribes viburnifolium","Sun Exposure","Part Shade"
"UCdavis","Ribes viburnifolium","Sun Exposure","Shade"
"UCdavis","Ribes viburnifolium","Water needs","Very Low"
"UCdavis","Ribes viburnifolium","Water needs","Low"
"UCdavis","Ribes viburnifolium","Flowering season","Spring"
"UCdavis","Ribes viburnifolium","Wildlife Value(s)","Hummingbirds"
"UCdavis","Ribes viburnifolium","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Ribes viburnifolium","Pruning needs","little or none"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Common name","butterfly rose"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Latin name","Rosa x odorata <U+0091>Mutabilis<U+0092>"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Description","Has showy, single flowers nearly year round; flowers attract pollinating bees and other beneficial insects; new burgundy stems complement multi-colored flowers"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","California native","No"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","All-Star","Yes"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Type","Shrub"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Size","Large"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Flower colour","Pink"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Water needs","Low"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Water needs","Medium"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Flowering season","Spring"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Flowering season","Summer"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Flowering season","Fall"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Wildlife Value(s)","Beneficial Insects"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Wildlife Value(s)","Bees"
"UCdavis","Rosa x odorata <U+0091>Mutabilis<U+0092>","Pruning needs","prune in winter to keep compact"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Common name","Iceberg<U+00AE> rose"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Latin name","Rosa <U+0091>Korbin<U+0092>"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Description","Tough and disease resistant; tolerates some shade; can be trained, with pruning, to be a medium or large shrub."
"UCdavis","Rosa <U+0091>Korbin<U+0092>","California native","No"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","All-Star","Yes"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Type","Shrub"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Water needs","Medium"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Flower colour","White"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Sun Exposure","Part Shade"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Water needs","Low"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Water needs","Medium"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Flowering season","Spring"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Flowering season","Summer"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Flowering season","Fall"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Wildlife Value(s)","None"
"UCdavis","Rosa <U+0091>Korbin<U+0092>","Pruning needs","prune in winter; remove old flowers through bloom season"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Common name","golden pearl polyantha rose"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Latin name","Rosa <U+0091>Perle d<U+0092>Or<U+0092>"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","California native","No"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","All-Star","Yes"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Type","Shrub"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Water needs","Medium"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Sun Exposure","Full Sun"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Water needs","Low"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Water needs","Medium"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Flowering season","Spring"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Flowering season","Summer"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Flowering season","Fall"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Wildlife Value(s)","None"
"UCdavis","Rosa <U+0091>Perle d<U+0092>Or<U+0092>","Pruning needs","prune in winter; remove old flowers through bloom season"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Common name","gr<fc>ss an Aachen floribunda rose"
"UCdavis","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>","Latin name","Rosa <U+0091>Pink Gr<fc>ss an Aachen<U+0092>"
