"study","species","trait_name","value","trait_name_original","value_original"
"UCdavis","Isomeris arborea","form","shrub","Type","Shrub"
"UCdavis","Jasminum nudiflorum","form","shrub","Type","Shrub"
"UCdavis","Kniphofia Christmas Cheer","form","perennial","Type","Perennial"
"UCdavis","Koelreuteria elegans subsp. formosana","form","tree","Type","Tree"
"UCdavis","Lagerstroemia hybrids and cultivars","form","tree","Type","Tree"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","form","shrub","Type","Shrub"
"UCdavis","Lavandula stoechas Otto Quast","form","shrub","Type","Shrub"
"UCdavis","Leucophyllum frutescens","form","shrub","Type","Shrub"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","form","shrub","Type","Shrub"
"UCdavis","Lonicera standishii","form","shrub","Type","Shrub"
"UCdavis","Mandevilla laxa","form","climber","Type","Vine"
"UCdavis","Miscanthus sinensis (dwarf varieties)","form","perennial","Type","Perennial"
"UCdavis","Muhlenbergia dubia","form","perennial","Type","Perennial"
"UCdavis","Muhlenbergia rigens","form","perennial","Type","Perennial"
"UCdavis","Neomarica caerulea","form","perennial","Type","Perennial"
"UCdavis","Origanum vulgare Betty Rollins","form","perennial","Type","Perennial"
"UCdavis","Osmanthus x fortunei","form","shrub","Type","Shrub"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","form","perennial","Type","Perennial"
"UCdavis","Philadelphus Belle Etoile","form","shrub","Type","Shrub"
"UCdavis","Phlomis purpurea","form","shrub","Type","Shrub"
"UCdavis","Quercus lobata","form","tree","Type","Tree"
"UCdavis","Rhodophiala bifida","form","perennial","Type","Perennial"
"UCdavis","Ribes aureum","form","shrub","Type","Shrub"
"UCdavis","Ribes malvaceum","form","shrub","Type","Shrub"
"UCdavis","Ribes viburnifolium","purpose","groundcover","Type","Groundcover"
"UCdavis","Rosa x odorata Mutabilis","form","shrub","Type","Shrub"
"UCdavis","Rosa Korbin","form","shrub","Type","Shrub"
"UCdavis","Rosa Perle dOr","form","shrub","Type","Shrub"
"UCdavis","Rosa Pink Grfcss an Aachen","form","shrub","Type","Shrub"
"UCdavis","Rosmarinus officinalis Mozart","form","shrub","Type","Shrub"
"UCdavis","Russelia equisetiformis","form","perennial","Type","Perennial"
"UCdavis","Salvia apiana","form","shrub","Type","Shrub"
"UCdavis","Salvia clevelandii Winnifred Gilman","form","shrub","Type","Shrub"
"UCdavis","Salvia greggii and Salvia x jamensis","form","shrub","Type","Shrub"
"UCdavis","Salvia microphylla","form","shrub","Type","Shrub"
"UCdavis","Salvia spathacea","form","perennial","Type","Perennial"
"UCdavis","Saponaria x lempergii Max Frei","form","perennial","Type","Perennial"
"UCdavis","Sedum palmeri","form","perennial","Type","Perennial"
"UCdavis","Solidago californica Cascade Creek","form","perennial","Type","Perennial"
"UCdavis","Sollya heterophylla","form","shrub","Type","Shrub"
"UCdavis","Sprekelia formosissima","form","perennial","Type","Perennial"
"UCdavis","Sternbergia lutea","form","perennial","Type","Perennial"
"UCdavis","Stipa gigantea","form","perennial","Type","Perennial"
"UCdavis","Syringa x laciniata","form","shrub","Type","Shrub"
"UCdavis","Teucrium chamaedrys Nanum","purpose","groundcover","Type","Groundcover"
"UCdavis","Teucrium fruticans","form","shrub","Type","Shrub"
"UCdavis","Viguiera parishii","form","shrub","Type","Shrub"
"UCdavis","Woodwardia fimbriata","form","perennial","Type","Perennial"
"UCdavis","Zephyranthes candida","form","perennial","Type","Perennial"
"UCdavis","Nepeta x faassenii","form","perennial","Type","Perennial"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","form","smallshrub","Size","Small"
"UCdavis","Arbutus 'Marina'","form","smallshrub","Size","Small"
"UCdavis","Berberis aquifolium 'Compacta'","form","smallshrub","Size","Small"
"UCdavis","Bergenia crassifolia","form","smallshrub","Size","Small"
"UCdavis","Ceanothus maritimus Valley Violet","form","smallshrub","Size","Small"
"UCdavis","Cyclamen hederifolium","form","smallshrub","Size","Small"
"UCdavis","Dasylirion wheeleri","form","smallshrub","Size","Small"
"UCdavis","Echeveria Imbricata","form","smallshrub","Size","Small"
"UCdavis","Erigeron karvinskianus","form","smallshrub","Size","Small"
"UCdavis","Hesperaloe parviflora","form","smallshrub","Size","Small"
"UCdavis","Jasminum nudiflorum","form","smallshrub","Size","Small"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","form","smallshrub","Size","Small"
"UCdavis","Lavandula stoechas Otto Quast","form","smallshrub","Size","Small"
"UCdavis","Origanum vulgare Betty Rollins","form","smallshrub","Size","Small"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","form","smallshrub","Size","Small"
"UCdavis","Phlomis purpurea","form","smallshrub","Size","Small"
"UCdavis","Rhodophiala bifida","form","smallshrub","Size","Small"
"UCdavis","Rosmarinus officinalis Mozart","form","smallshrub","Size","Small"
"UCdavis","Salvia apiana","form","smallshrub","Size","Small"
"UCdavis","Salvia clevelandii Winnifred Gilman","form","smallshrub","Size","Small"
"UCdavis","Salvia greggii and Salvia x jamensis","form","smallshrub","Size","Small"
"UCdavis","Salvia microphylla","form","smallshrub","Size","Small"
"UCdavis","Saponaria x lempergii Max Frei","form","smallshrub","Size","Small"
"UCdavis","Sedum palmeri","form","smallshrub","Size","Small"
"UCdavis","Sprekelia formosissima","form","smallshrub","Size","Small"
"UCdavis","Sternbergia lutea","form","smallshrub","Size","Small"
"UCdavis","Teucrium fruticans","form","smallshrub","Size","Small"
"UCdavis","Viguiera parishii","form","smallshrub","Size","Small"
"UCdavis","Zephyranthes candida","form","smallshrub","Size","Small"
"UCdavis","Nepeta x faassenii","form","smallshrub","Size","Small"
"UCdavis","Acacia boormanii","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","flower_colour","pink","Flower colour","Pink"
"UCdavis","Achillea millefolium 'Island Pink'","flower_colour","pink","Flower colour","Pink"
"UCdavis","Aquilegia eximia","flower_colour","orange","Flower colour","Orange"
"UCdavis","Arbutus 'Marina'","flower_colour","pink","Flower colour","Pink"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","flower_colour","pink","Flower colour","Pink"
"UCdavis","Aristolochia californica","flower_colour","green","Flower colour","Green"
"UCdavis","Aster 'Purple Dome'","flower_colour","purple","Flower colour","Purple"
"UCdavis","Berberis aquifolium 'Compacta'","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Bergenia crassifolia","flower_colour","pink","Flower colour","Pink"
"UCdavis","Bletilla striata","flower_colour","pink","Flower colour","Pink"
"UCdavis","Bouteloua gracilis","flower_colour","green","Flower colour","Green"
"UCdavis","Bulbine frutescens","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","flower_colour","green","Flower colour","Green"
"UCdavis","Callistemon 'Violaceus'","flower_colour","purple","Flower colour","Purple"
"UCdavis","Calycanthus occidentalis","flower_colour","red","Flower colour","Red"
"UCdavis","Carpenteria californica","flower_colour","white","Flower colour","White"
"UCdavis","Ceanothus x pallidus Marie Simon","flower_colour","pink","Flower colour","Pink"
"UCdavis","Ceanothus Concha","flower_colour","purple","Flower colour","Purple"
"UCdavis","Ceanothus maritimus Valley Violet","flower_colour","purple","Flower colour","Purple"
"UCdavis","Cerastium tomentosum","flower_colour","white","Flower colour","White"
"UCdavis","Ceratostigma plumbaginoides","flower_colour","blue","Flower colour","Blue"
"UCdavis","Cercis occidentalis","flower_colour","pink","Flower colour","Pink"
"UCdavis","Chionanthus retusus","flower_colour","white","Flower colour","White"
"UCdavis","Clytostoma calystegioides","flower_colour","purple","Flower colour","Purple"
"UCdavis","Crataegus phaenopyrum","flower_colour","white","Flower colour","White"
"UCdavis","Crinodendron patagua","flower_colour","white","Flower colour","White"
"UCdavis","Dasylirion wheeleri","flower_colour","white","Flower colour","White"
"UCdavis","Delosperma cooperi","flower_colour","pink","Flower colour","Pink"
"UCdavis","Echeveria Imbricata","flower_colour","red","Flower colour","Red"
"UCdavis","Epilobium canum","flower_colour","red","Flower colour","Red"
"UCdavis","Erigeron karvinskianus","flower_colour","white","Flower colour","White"
"UCdavis","Eriogonum giganteum","flower_colour","white","Flower colour","White"
"UCdavis","Hardenbergia violacea","flower_colour","purple","Flower colour","Purple"
"UCdavis","Helleborus argutifolius","flower_colour","green","Flower colour","Green"
"UCdavis","Hesperaloe parviflora","flower_colour","red","Flower colour","Red"
"UCdavis","Heuchera Lillians Pink","flower_colour","pink","Flower colour","Pink"
"UCdavis","Heuchera Rosada","flower_colour","pink","Flower colour","Pink"
"UCdavis","Heuchera maxima","flower_colour","white","Flower colour","White"
"UCdavis","Hunnemannia fumariifolia","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Iris Canyon Snow","flower_colour","white","Flower colour","White"
"UCdavis","Isomeris arborea","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Jasminum nudiflorum","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Kniphofia Christmas Cheer","flower_colour","orange","Flower colour","Orange"
"UCdavis","Koelreuteria elegans subsp. formosana","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Lagerstroemia hybrids and cultivars","flower_colour","pink","Flower colour","Pink"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","flower_colour","purple","Flower colour","Purple"
"UCdavis","Lavandula stoechas Otto Quast","flower_colour","purple","Flower colour","Purple"
"UCdavis","Leucophyllum frutescens","flower_colour","purple","Flower colour","Purple"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","flower_colour","purple","Flower colour","Purple"
"UCdavis","Lonicera standishii","flower_colour","white","Flower colour","White"
"UCdavis","Mandevilla laxa","flower_colour","white","Flower colour","White"
"UCdavis","Neomarica caerulea","flower_colour","blue","Flower colour","Blue"
"UCdavis","Origanum vulgare Betty Rollins","flower_colour","pink","Flower colour","Pink"
"UCdavis","Osmanthus x fortunei","flower_colour","white","Flower colour","White"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","flower_colour","blue","Flower colour","Blue"
"UCdavis","Philadelphus Belle Etoile","flower_colour","white","Flower colour","White"
"UCdavis","Phlomis purpurea","flower_colour","pink","Flower colour","Pink"
"UCdavis","Rhodophiala bifida","flower_colour","red","Flower colour","Red"
"UCdavis","Ribes aureum","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Ribes malvaceum","flower_colour","pink","Flower colour","Pink"
"UCdavis","Rosa x odorata Mutabilis","flower_colour","pink","Flower colour","Pink"
"UCdavis","Rosa Korbin","flower_colour","white","Flower colour","White"
"UCdavis","Rosa Pink Grfcss an Aachen","flower_colour","pink","Flower colour","Pink"
"UCdavis","Rosmarinus officinalis Mozart","flower_colour","blue","Flower colour","Blue"
"UCdavis","Russelia equisetiformis","flower_colour","red","Flower colour","Red"
"UCdavis","Salvia apiana","flower_colour","white","Flower colour","White"
"UCdavis","Salvia clevelandii Winnifred Gilman","flower_colour","purple","Flower colour","Purple"
"UCdavis","Salvia greggii and Salvia x jamensis","flower_colour","red","Flower colour","Red"
"UCdavis","Salvia microphylla","flower_colour","red","Flower colour","Red"
"UCdavis","Salvia spathacea","flower_colour","pink","Flower colour","Pink"
"UCdavis","Saponaria x lempergii Max Frei","flower_colour","pink","Flower colour","Pink"
"UCdavis","Sedum palmeri","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Solidago californica Cascade Creek","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Sollya heterophylla","flower_colour","pink","Flower colour","Pink"
"UCdavis","Sprekelia formosissima","flower_colour","pink","Flower colour","Pink"
"UCdavis","Sternbergia lutea","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Stipa gigantea","flower_colour","white","Flower colour","White"
"UCdavis","Syringa x laciniata","flower_colour","purple","Flower colour","Purple"
"UCdavis","Teucrium fruticans","flower_colour","purple","Flower colour","Purple"
"UCdavis","Viguiera parishii","flower_colour","yellow","Flower colour","Yellow"
"UCdavis","Zephyranthes candida","flower_colour","white","Flower colour","White"
"UCdavis","Nepeta x faassenii","flower_colour","blue","Flower colour","Blue"
"UCdavis","Acacia boormanii","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Acacia boormanii","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Achillea millefolium 'Island Pink'","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Achillea millefolium 'Island Pink'","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Aquilegia eximia","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Aquilegia eximia","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Arbutus 'Marina'","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Aristolochia californica","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Aristolochia californica","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Aster 'Purple Dome'","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Aster 'Purple Dome'","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Berberis aquifolium 'Compacta'","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Berberis aquifolium 'Compacta'","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Bergenia crassifolia","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Bergenia crassifolia","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Bletilla striata","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Bletilla striata","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Bouteloua gracilis","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Bouteloua gracilis","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Bulbine frutescens","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Bulbine frutescens","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Calamagrostis x acutiflora Karl Foerster","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Callistemon 'Violaceus'","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Callistemon 'Violaceus'","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Calycanthus occidentalis","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Calycanthus occidentalis","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Carpenteria californica","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ceanothus x pallidus Marie Simon","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Ceanothus x pallidus Marie Simon","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ceanothus Concha","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Ceanothus Concha","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ceanothus maritimus Valley Violet","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Ceanothus maritimus Valley Violet","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Cerastium tomentosum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Cerastium tomentosum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ceratostigma plumbaginoides","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Ceratostigma plumbaginoides","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Cercis occidentalis","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Cercis occidentalis","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Cercocarpus betuloides var. blancheae","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Cercocarpus betuloides var. blancheae","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Chionanthus retusus","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Clytostoma calystegioides","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Clytostoma calystegioides","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Crataegus phaenopyrum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Crinodendron patagua","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Cyclamen hederifolium","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Cyclamen hederifolium","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Cyrtomium falcatum","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Dasylirion wheeleri","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Delosperma cooperi","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Delosperma cooperi","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Echeveria Imbricata","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Epilobium canum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Epilobium canum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Erigeron karvinskianus","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Erigeron karvinskianus","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Eriogonum giganteum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Eriogonum giganteum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Festuca californica","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Hardenbergia violacea","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Hardenbergia violacea","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Helleborus argutifolius","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Helleborus argutifolius","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Hesperaloe parviflora","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Heuchera Lillians Pink","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Heuchera Lillians Pink","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Heuchera Rosada","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Heuchera Rosada","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Heuchera maxima","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Heuchera maxima","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Hunnemannia fumariifolia","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Hunnemannia fumariifolia","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Iris Canyon Snow","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Isomeris arborea","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Isomeris arborea","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Jasminum nudiflorum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Jasminum nudiflorum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Kniphofia Christmas Cheer","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Kniphofia Christmas Cheer","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Koelreuteria elegans subsp. formosana","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Lagerstroemia hybrids and cultivars","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Lavandula x ginginsii Goodwin Creek Grey","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Lavandula stoechas Otto Quast","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Leucophyllum frutescens","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Leucophyllum langmaniae Lynns Legacy","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Lonicera standishii","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Lonicera standishii","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Mandevilla laxa","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Mandevilla laxa","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Miscanthus sinensis (dwarf varieties)","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Miscanthus sinensis (dwarf varieties)","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Muhlenbergia dubia","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Muhlenbergia dubia","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Muhlenbergia rigens","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Muhlenbergia rigens","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Neomarica caerulea","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Neomarica caerulea","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Origanum vulgare Betty Rollins","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Origanum vulgare Betty Rollins","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Osmanthus x fortunei","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Osmanthus x fortunei","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Penstemon heterophyllus Margarita B.O.P.","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Philadelphus Belle Etoile","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Philadelphus Belle Etoile","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Phlomis purpurea","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Quercus lobata","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rhodophiala bifida","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rhodophiala bifida","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ribes aureum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Ribes aureum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ribes malvaceum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ribes viburnifolium","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Ribes viburnifolium","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Rosa x odorata Mutabilis","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rosa Korbin","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rosa Korbin","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Rosa Perle dOr","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rosa Pink Grfcss an Aachen","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rosa Pink Grfcss an Aachen","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Rosmarinus officinalis Mozart","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Rosmarinus officinalis Mozart","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Russelia equisetiformis","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Russelia equisetiformis","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Salvia apiana","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Salvia apiana","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Salvia clevelandii Winnifred Gilman","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Salvia clevelandii Winnifred Gilman","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Salvia greggii and Salvia x jamensis","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Salvia greggii and Salvia x jamensis","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Salvia microphylla","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Salvia microphylla","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Salvia spathacea","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Salvia spathacea","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Saponaria x lempergii Max Frei","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Saponaria x lempergii Max Frei","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Sedum palmeri","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Solidago californica Cascade Creek","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Solidago californica Cascade Creek","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Sollya heterophylla","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Sollya heterophylla","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Sprekelia formosissima","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Sternbergia lutea","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Stipa gigantea","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Stipa gigantea","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Syringa x laciniata","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Syringa x laciniata","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Teucrium chamaedrys Nanum","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Teucrium chamaedrys Nanum","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Teucrium fruticans","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Teucrium fruticans","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Viguiera parishii","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Viguiera parishii","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Woodwardia fimbriata","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Woodwardia fimbriata","light_level","fullshade","Sun Exposure","Shade"
"UCdavis","Zephyranthes candida","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Zephyranthes candida","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Nepeta x faassenii","light_level","fullsun","Sun Exposure","Full Sun"
"UCdavis","Nepeta x faassenii","light_level","partshade","Sun Exposure","Part Shade"
"UCdavis","Acacia boormanii","supp_watering","none","Water needs","Very Low"
"UCdavis","Acacia boormanii","supp_watering","low","Water needs","Low"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","supp_watering","none","Water needs","Very Low"
"UCdavis","Acca sellowiana (Feijoa sellowiana)","supp_watering","low","Water needs","Low"
"UCdavis","Achillea millefolium 'Island Pink'","supp_watering","medium","Water needs","Medium"
"UCdavis","Achillea millefolium 'Island Pink'","supp_watering","none","Water needs","Very Low"
"UCdavis","Aquilegia eximia","supp_watering","medium","Water needs","Medium"
"UCdavis","Aquilegia eximia","supp_watering","low","Water needs","Low"
"UCdavis","Arbutus 'Marina'","supp_watering","low","Water needs","Low"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","supp_watering","medium","Water needs","Medium"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","supp_watering","none","Water needs","Very Low"
"UCdavis","Arctostaphylos densiflora 'Howard McMinn'","supp_watering","low","Water needs","Low"
"UCdavis","Aristolochia californica","supp_watering","none","Water needs","Very Low"
"UCdavis","Aristolochia californica","supp_watering","low","Water needs","Low"
"UCdavis","Aster 'Purple Dome'","supp_watering","medium","Water needs","Medium"
"UCdavis","Aster 'Purple Dome'","supp_watering","low","Water needs","Low"
"UCdavis","Berberis aquifolium 'Compacta'","supp_watering","low","Water needs","Low"
"UCdavis","Bergenia crassifolia","supp_watering","low","Water needs","Low"
"UCdavis","Bergenia crassifolia","supp_watering","medium","Water needs","Medium"
"UCdavis","Bletilla striata","supp_watering","medium","Water needs","Medium"
